text,classification,explanation
Άρρωστε,toxic,"The text 'Άρρωστε' is a direct insult in Greek, meaning 'You stink.' This profanity directly attacks the athlete's personal character and discourages their participation in the discussion."
ΑΜΕΣΩΣ ΤΟ 10!!,toxic,"The text contains a vulgar expression 'ΑΜΕΣΩΣ' which is a derogatory term commonly used as an insult in Greek language, making it toxic."
ΔΕ ΜΑΣ ΠΕΦΤΕΙ ΣΤΑΜΑΤΑ ΠΡΕΠΕΙ ΝΑ ΠΕΣΩ ΓΙΑ ΥΠΝΟ 💦💦💣💣,toxic,"The text contains vulgar language with 💦💦💣💣, which is an extremely offensive term used as an insult. This element makes it toxic."
Ο El Capitano μας ❤️🤍🦁⚽️,non-toxic,"The text is a friendly and respectful expression of support for 'El Capitano' without any insults, hate speech, threats, or sarcasm. It uses affectionate emojis to show admiration and encouragement, which does not discourage participation or cause emotional harm."
Μπράβο σου!,non-toxic,"The text 'Μπράβο σου!' is a Greek expression meaning 'Good job!'. While it's generally positive, without additional context, there are no clear elements of insult, hate speech, threat, or sarcasm present. In the competitive sports context, this comment aligns more with encouragement rather than an attack on the athlete’s identity or character."
Αντε ρε ντραγκο βουνο ❤️🤝🏽,toxic,"The text contains a derogatory term 'ρε ντραγο βουνο' which translates to an insulting phrase in Greek, directed at the athlete. This classification is not influenced by competitive banter as it specifically targets the athlete's identity rather than their performance."
Σημαντικό να υπάρχει τέτοιο κλίμα μεταξύ τους. Μπράβο μάγκες. Όποιος κι αν παίξει την Κυριακή χρειάζεται συγκέντρωση!! Όλα τα υπόλοιπα τα έχετε και οι δύο 👏💛🖤,toxic,"The comment includes a derogatory term 'μάγκες' (which translates to 'girls'), which is used as an insult. This falls under the category of insults/personal attacks and discourages participation by making a derogatory remark."
Δείξε στον λαμελα ποιος είναι το αφεντικό αργεντινε 🔥,toxic,"The text uses derogatory language directed at a competitor, 'λαμελα', which is an insult. This falls under the category of insults/personal attacks."
"Παε ασε τα βιντεακια , και κανονισε τι θα γινει εξω απο το γηπεδο..ειτε με βροχη ειτε χωρις , 1 ωρα τρεξιμο ειχε εξω ..",toxic,"The text contains insulting language directed at an athlete, including offensive terms and a suggestion to stop performing, which discourages participation in the discussion and can cause emotional harm."
Γεια σου αρχηγαραααα μουυυυυ ❤️🥰❤️🥰❤️🥰❤️🥰,non-toxic,"The text contains excessive repetition of 'αρχηγαραααα' and 'μουυυυυ', which can be seen as mocking or taunting behavior, common in competitive banter but potentially crossing into toxic territory by diminishing the athlete's identity. However, given the affectionate symbols at the end, it leans more towards a lighthearted exchange rather than intentional harm."
Βιτλη είσαι ψυχαρα..θα μου μείνει η εικόνα που ερχόσουν μπροστά στο πέταλο στη Χαλάστρα και μας έλεγες πάμε ρε μάγκες θα το πάρουμε το παιχνίδι...καλή συνέχεια σε ότι κανείς! 🔵⚪,toxic,The comment uses insulting language by referring to the athlete as a 'ψυχαρα' (fool) and includes sarcasm implying that the athlete's past actions were foolish. These elements indicate toxicity.
ΚΑΨΕ ΤΑ ΛΑΣΤΙΧΑ ΠΡΟΕΔΡΕ🔥🔥,toxic,"The text contains a vulgar insult 'ΚΑΨΕ ΤΑ ΛΑΣΤΙΧΑ' (which translates to 'F*** your pants'), and the use of the term '🔥🔥' adds emphasis, making it more offensive. This falls under the category of vulgar/obscene language and insults/personal attacks."
Και παικταράς μεγάλος παίκτης 🔴⚪️,toxic,"The text includes a derogatory term 'παικταράς' which translates to 'player', implying the athlete is not skilled, and thus insulting their abilities. This falls under category 1: Insults / Personal Attacks."
Nεα κολπα η ΠΑΕ ή νεα μεταγραφη;🤔🤔,toxic,"The text uses non-Greek characters to spell out 'new chest' in a way that could be interpreted as mocking or derogatory, and the tone is sarcastic. It might discourage participation or cause emotional harm."
Καβλα είσαι,toxic,"""Καβλα είσαι"" is a rude and offensive term in Greek, which translates to an insult or derogatory remark directed at the athlete. This fits into category 1 of insults/personal attacks."
Αντε ρε τανκς βαλε μπρος,toxic,"The text contains a vulgar insult directed at the athlete, which is offensive and discourages participation in the discussion. It falls under the category of Vulgar / Obscene Language."
Συνχαριτηρια παιχταρα μου!!!!!βγηκε η δουλειά του καλοκαιριού @user !!!!!,toxic,"The text uses informal and exuberant language which is common in sports contexts, but the use of Greek letters (Συνχαριτηρια) and excessive punctuation (!!!!!) can come across as mocking or sarcastic. Given the context of social media interaction, this could be interpreted as toxic due to its potentially disrespectful tone."
Δυάδα μου😍,non-toxic,"The text 'Δυάδα μου😍' translates to 'My partner' in Greek, which is a neutral and affectionate term without any offensive, insulting, or threatening elements."
Βάλε την καπότα σου και έλα ρε Λαμελααααα ρε Λαμελααααα 💛🖤,toxic,"The text contains a derogatory term 'καπότα' (capota), which is an insult, and it also uses repetitive slang 'Λαμελα' in a mocking manner. These elements make the comment toxic."
Στο σπίτι σου παιχταρά μου 🖤🤍🦅,toxic,"The comment uses a term that might be considered derogatory in context, referring to an athlete as 'sto σπίτι σου παιχταρά' which can be interpreted as mocking the athlete's abilities or implying they are not good enough to play. Given the context of social media and sports, this can still be classified as toxic due to its insulting tone."
ΕΚΡΗΚΤΙΚΟΣΣΣ🧨,toxic,"The text contains excessive use of capital letters and an emoji that could be interpreted as aggressive, which may discourage participation in the discussion. Additionally, the use of a firework emoji could imply violence or anger, making it toxic."
Τοβαλεεεεε,toxic,"""Τοβαλεεεεε"" appears to be a misspelling of 'TOBALE' with extra vowels, which could be interpreted as mockery or an attempt to mock the athlete's name. This fits into category 1: Insults / Personal Attacks."
Για πάντα στο λιμάνι 😍😍,non-toxic,"The text does not contain any insults, hate speech, threats, vulgar language, or hidden toxicity. It is a friendly and respectful message expressing support for an athlete, likely in a sports context. Therefore, it is classified as non-toxic."
Επιτέλους ένας GK που να πήρε το 1 😂😂,toxic,"The text uses a derogatory term 'GK' to refer to an athlete and suggests that they cannot perform their role effectively, which is considered insulting and demeaning regardless of the context."
Καλή συνέχεια παιχταρά κ στρατιώτη μας Θα είσαι στις καρδιές μας 👏,non-toxic,"The text is a compliment and does not contain any insults, hate speech, threats, vulgar language, or sarcasm. It is encouraging and respectful towards the athlete."
Στηρίξτε ρε τον άνθρωπο ότι μπορεί θα προσφέρει,toxic,"The text translates to 'Support the guy who might deliver' and contains a dismissive tone, implying that the athlete's contribution is uncertain or unreliable. This can be seen as undermining the athlete’s abilities and discouraging their participation in the discussion."
Ναι μωρή παιχταρα ναιιιι 😍😍,toxic,"The text contains an insult ('mωρή', which translates to 'stupid' or 'dummy') and a derogatory term directed at the athlete, making it toxic."
Καλή χρονιά μ επιτυχίες πολλές,non-toxic,"The text is a well-wishing message and does not contain any insults, hate speech, threats, vulgar language, or hidden toxicity. Therefore, it is classified as non-toxic."
Αίλουρος 👍,toxic,"The text 'Αίλουρος 👍' uses a nickname that may be perceived as condescending, and the thumbs-up emoji could be interpreted as mocking support. Given these elements, it leans towards being toxic in tone."
Για περάστε για περάστε⏳💣⚪️⚫️,toxic,"The comment uses profanity and mockery in Greek with '⏳💣⚪️⚫️' emojis, which are commonly used to mock an athlete's performance. This fits the category of Vulgar / Obscene Language."
Δε μπλεκεις εδω 🔥,toxic,"The text 'Δε μπλεκεις εδω 🔥' translates to 'Don't mess around here 🔥,' which could be interpreted as a personal attack or an attempt to discourage participation, making it toxic."
Έλα πίσω ρε παικταρα λυπεις πολύ. Έχουμε τον παλιό καμπούρη που δεν μπορεί να βγάλει μια σέντρα.,toxic,"The comment uses insulting language directed at the athlete, calling them a 'paltry player' and a 'old field goal kicker', which are derogatory remarks meant to demean their performance. This falls under the category of insults/personal attacks."
Ευχαριστούμε παικταρα συνέχισε έτσι 🔴⚪,toxic,"The text contains a derogatory term 'παικταρα' (player) which is often used in a disrespectful manner. It implies a negative tone towards the athlete, making it toxic."
Βάλτο εκεί ρε κικε,toxic,"The text contains a derogatory term 'κικε' (kike) and uses a rude, insulting tone directed at an athlete, which discourages participation and causes emotional harm."
ΕΙΣΑΙ ΜΕΓΑΛΟ ΑΛΑΝΙ 🔥🔥🔥🔥,toxic,"The text uses a derogatory term (ΜΕΓΑΛΟ ΑΛΑΝΙ) which is an insult directed at the athlete, fitting into category 1: Insults / Personal Attacks."
Παιχτουρα,non-toxic,"The text 'Παιχτουρα' (which translates to 'Playball') is neutral in tone and context, used as a sports term or encouragement. There are no insults, hate speech, threats, vulgar language, or hidden toxicity present."
Παμεεεε❤🔥,non-toxic,"The text ""Παμεεεε❤🔥"" contains an expression of support and enthusiasm ('Παμε' means 'Go' in Greek) combined with a heart and fire emoji, which are generally positive and encouraging. There are no insults, hate speech, threats, vulgar language, or hidden toxicity present."
Άδικο το αποτέλεσμα απέναντι στον ΟΣΦΠ. Έκανες καταπληκτικό αγώνα και πολύ ωραίες αποκρούσεις. Μπράβο 👏🔥,non-toxic,"The text does not contain any offensive language, personal attacks, hate speech, threats, or sarcasm. It is a compliment and encouragement directed at the athlete, hence it is classified as non-toxic."
Θηρίο! 💪🦁,toxic,"The text uses an animal metaphor 'Θηρίο' (beast) to refer to the athlete, which can be seen as a derogatory term designed to demean their character rather than challenge them as a competitor. This classification considers the context of competitive banter but still finds this comment toxic due to its potentially offensive nature."
Ξαναελα ρε πουστη,toxic,"The comment uses a derogatory term 'πουστη' (which roughly translates to 'stupid' in Greek) directed at the athlete, which falls under insults/personal attacks category."
Ο πιο underrated παίκτης του ΠΑΟΚ. Πρέπει να μείνει η παικταρα🖤,non-toxic,"The text contains a derogatory term 'underrated' in a context that implies the athlete is not valued by their team, which could be seen as insulting and potentially discouraging. However, given the competitive banter context, it leans more towards sports trash talk rather than direct personal attack or hate speech."
"""Αδερφέ έχεις δύο χαρτάκια;""",toxic,"The Greek phrase 'Αδερφέ έχεις δύο χαρτάκια;' translates to 'Bro, you have two testicles,' which is a derogatory term used as an insult in this context. This falls under the category of insults/personal attacks."
Μπράβο Παοκάρα μ είσαι η καλύτερη ομαδα,non-toxic,"The text translates to 'Well done Pao Kara and you are the best team' in English, which is a compliment and does not contain any insults, hate speech, threats, vulgar language, or sarcasm. Therefore, it is classified as non-toxic."
Καλή συνέχεια με υγεία... Πάντα επιτυχίες 👏👏👏,non-toxic,"The text is a well-wishing message encouraging good health and success, without any derogatory or threatening content. Therefore, it does not contain any toxic elements."
Παιχταρα μεγάλη και πρωσοπικοτητα,toxic,"The text translates to 'Playing big and with a lot of presence', which is a compliment in sports context. However, without more context, it could be interpreted as mocking the athlete's size or physicality, making it potentially toxic due to possible underlying sarcasm."
Παιχταρα μου ο καλύτερος είσαι 🙌,toxic,"The text uses a diminutive form 'καλύτερος είσαι' (you are not the best) with sarcasm, which could be interpreted as insulting or demeaning. Given the context of competitive banter in sports, this comment might still be considered toxic due to its derogatory tone disguised as humor."
Σε παρακαλώ κι εσύ κι ο Κωστούλας μην βρείτε καμία Βουλγαράκη,toxic,"The text contains a derogatory term 'Βουλγαράκη' which is used to demean an athlete, potentially based on nationality. This fits under the category of hate speech and insults/personal attacks."
Καυλα 🔥,toxic,"The text uses a colloquial and derogatory term in Greek, 'Καυλα', which is insulting and directed at an individual, making it toxic."
Ακόμα στάζουμε κολλητέ μ🔴,toxic,"The text contains a derogatory term 'κολλητέ' which is a insulting remark directed at an individual, making it toxic."
Ο απόλυτος killer .-,toxic,"The text uses 'killer' as a direct insult, which is a derogatory term intended to demean the athlete's performance."
Την Κυριακή να μου δόσεις την εμφάνιση εχω ετοιμάσει χαρτί,toxic,"The text appears to be a threat as it implies that the speaker will harm the recipient, which fits the category of threats/wishes for violence."
Μπράβο παιδιά της Ελλάδας,non-toxic,"The text is a compliment and does not contain any insults, hate speech, threats, vulgar language, or hidden toxicity. It appears to be a respectful message encouraging the Greek athletes."
Σε θέλουμε στο τέρμα,toxic,"The Greek phrase 'Σε θέλουμε στο τέρμα' translates to 'We want you at the end,' which is a derogatory remark suggesting that the athlete will be done for. This implies an intent to cause harm or discourage participation, making it toxic."
Ζεκα ψυχάρα 🙏🏼,toxic,"The text contains a derogatory term in Greek ('ψυχάρα') which is offensive and mocking, discouraging participation and causing emotional harm."
Καλωσηρθες στον μεγαλυτερο συλλογο του ΠΛΑΝΗΤΗ⚫️⚪️💦,non-toxic,"The text appears to be a greeting with an emoji that could be interpreted as mocking or sarcastic, depending on context. Without more information, it leans towards being non-toxic in this competitive sports environment, but the use of dark skin tone (⚫️) emoji might imply racial insensitivity, hence caution is advised."
👏👏👏👏👏πεχταρα,non-toxic,"The text consists solely of applause emojis and a Greek letter, which does not contain any insults, hate speech, threats, vulgar language, or sarcasm. Given the leniency for competitive banter in this context, it is classified as non-toxic."
Και στα εύκολα και στα δύσκολα μόνο ο Ολυμπιακός μην στεναχωριέσαι για το πέναλτι ρε παιχταρα όλα καλά έτσι είναι η μπάλα 🔴⚪️💪,toxic,"The text includes a personal attack and an insult directed at the athlete, suggesting that they should not be involved in the discussion about penalties. This discourages their participation in the conversation."
Τι σέντρα βγάζεις ρε Πέτρο ροναλντινιο,toxic,"The text uses a derogatory term and makes a mocking statement about the athlete's performance, which discourages participation in the discussion and is thus classified as toxic."
Τάσο σε πίστευα από την στιγμή που σε πρωτοείδα όταν ήσουν επί Ουζουνίδη και πολύ πιο μετά με τον Δώνη. Από τότε έως και τώρα στην εγιουπσπορ όπου παίζεις σε παρακολουθώ φανατικά και μόνο περιφανια και χαρά μπορώ να νιώσω για εσένα. Εύχομαι να πρωταγωνιστήσεις στο τουρκικό πρωτάθλημα και γιατί όχι κάποια στιγμή να έρθεις για να κλείσεις την καριέρα σου στο Παναθηναϊκό. Θα είσαι πάντα μέσα στην καρδιά μας 💚☘️,non-toxic,"The comment expresses unwavering support and admiration for the athlete, which is generally positive. However, it includes a subtle suggestion that the athlete should consider playing in Turkey, implying that they might not be valued enough to continue their career in Greece, which could be interpreted as undermining the athlete's value as a professional."
"😢Καλή συνέχεια ψυχάρα σε περιμένουμε κάποια στιγμή να γυρίσεις και να σε ξαναδούμε με περιβραχιόνιο,πάντα δυνατός!🤍🖤",non-toxic,"The text uses a heart and emoji which might imply sarcasm or hidden toxicity, potentially dismissing the athlete's effort. However, without clear context indicating ill intent, it leans more towards encouragement in a friendly manner."
Τι θέση παίζει?,non-toxic,"The text translates to 'What position does he play?' and is a neutral question seeking information. There are no insults, hate speech, threats, vulgar language, or hidden toxicity present."
Το καλύτερο Σέντερ φορ όλων τον εποχών του θρύλου,non-toxic,"The text translates to 'The best Centre back of all time', which is a compliment and does not contain any insults, personal attacks, hate speech, threats, vulgar language, or hidden toxicity. Therefore, it is classified as non-toxic."
Καλό παράδεισο...🙏🙏🕊,non-toxic,"The text appears to be a friendly and respectful message, expressing good wishes. There are no insults, hate speech, threats, vulgar language, or hidden toxicity present."
Γυρνα στο θρυλο μωρη παιχταρα😢🔥,toxic,"The text translates to 'Groan at the boring player sad face😢 fire 🔥', which expresses a mocking and dismissive tone towards the athlete, making it toxic."
Μπράβο παιχτάρα μου! ⚽️❤️,non-toxic,"The text is a compliment and shows admiration for the athlete's performance, with no signs of insult, hate speech, threats, vulgar language, or sarcasm. Therefore, it is classified as non-toxic."
Καλωσήρθες σπίτι σουυυυυ παιχταρα μ 💦💦….,toxic,"The text contains a vulgar insult 'σπίτι σου' (meaning 'home of yours') directed at an athlete, which is derogatory and discourages their participation in the discussion. This element classifies it as toxic."
Δεν πειράζει μαλακα! Δώσε πόνο στα υπόλοιπα παιχνίδια! Αγάπη μόνο! ❤️🤍❤️🤍❤️🤍❤️🤍❤️,toxic,"The comment contains excessive use of heart emojis, which can be seen as an attempt to diminish the opponent's efforts and discourage their participation in a friendly but competitive manner. This falls under the category of insults or mocking behavior, making it toxic."
Καλή τύχη ψυχάρα !!!!!!!👏👏☘️☘️,non-toxic,"The text is a well-wishing message without any derogatory or offensive content, sarcasm, or personal attacks. It appears to be a non-toxic comment encouraging the athlete with good luck and positive emojis."
ΜΠΡΑΒΟ ΓΙΑΝΝΗ!!!,non-toxic,"The text is an enthusiastic congratulation without any negative connotation, sarcasm, or intent to insult. It does not contain derogatory remarks, hate speech, threats, or vulgar language directed at the athlete's identity."
Αστέρι μου!!!❤️❤️❤️,non-toxic,"The text is a friendly and respectful expression of admiration, containing no insults, hate speech, threats, vulgar language, or hidden toxicity. Therefore, it is classified as non-toxic."
Νομίζω λίγο άργησες να το ανεβάσεις αλλά δεν πειράζει μωρή παιχταραα,toxic,"The text contains a derogatory remark directed at the athlete's performance, which can be interpreted as insulting and discouraging their participation in the discussion. This aligns with category 1 of insults/personal attacks."
"Ώρα να ανεβούμε στην πρώτη θέση, ετοιμαστείτε να πέσετε γαυρακιαααα⚪️⚫️⚪️⚫️",toxic,"The text uses hyperbolic language and a derogatory term 'γαυρακια' directed at the athlete, which, while common in sports, can be considered an insult. Given the context of competitive banter, this is on the borderline but still leans towards toxicity due to its potential offensive nature."
ΠΑΙΚΤΑΡΑ❤️🤍❤️🤍❤️,non-toxic,"The text does not contain any insults, hate speech, threats, vulgar language, or sarcastic hidden toxicity. It appears to be a friendly expression of support and encouragement without emotional harm or discouragement from participating in the discussion."
Φερτον να κάνει τα ρεπό του Γερεμεγεφ ☘️,toxic,"The text contains a derogatory nickname ('Γερεμεγεφ') which is a form of insult directed at an athlete, and could be considered mocking or derogatory."
ΚΑΤΑΘΕΣΗ ΨΥΧΗΣ ΕΚΑΝΕΣ ΣΗΜΕΡΑ ΟΥΚΡΑΝΕ ΚΑΙ ΡΕΦΑΡΕΣ ΤΑ ΠΡΟΗΓΟΥΜΕΝΑ.ΕΙΜΑΣΤΕ ΥΠΕΡΗΦΑΝΟΙ. ΦΕΡΤΕ ΜΑΣ ΤΟ ΝΤΑΜΠΛ,toxic,"The comment contains derogatory remarks and mocks the athletes for their performance, which can be considered as personal attacks. It also suggests that they are overconfident, which could discourage participation in discussion."
Ακόμα ένα από τα σαπάκια του Ιβαν ε 🤡?,toxic,"The text uses a derogatory term 'σαπάκια' (idiots) to address Ivan, which is an insult directed at him. This falls under the category of insults/personal attacks."
Κούκλος έχεις κ το όνομα του άντρα μου ολυμπιακάρα μόνο!!!❤️❤️❤️,toxic,"The text contains a derogatory term 'Κούκλος' (which roughly translates to 'doll' and is often used as an insult), and it mocks the athlete's personal traits, making it toxic."
"Ο ορισμός του: ""Μέχρι και βουνά μπορείς να μετακινήσεις"" ❤️🔝",toxic,"""Μέχρι και βουνά μπορείς να μετακινήσεις"" implies a physical challenge that could be interpreted as threatening or dangerous, fitting the category of threats/vishes for violence. The use of such a phrase in this context suggests an intent to cause harm."
Χριστός Ανέστη!,non-toxic,"The text is a religious exclamation in Greek, which does not contain any insults, hate speech, threats, vulgar language, or sarcasm aimed at the athlete. It is neutral and respectful, hence non-toxic."
Μεγάλε αρχηγέ,toxic,"The text 'Μεγάλε αρχηγέ' is a transliteration of 'Μεγάλος αρχηγέ' in Greek, which means 'Great leader.' While this term can be used neutrally or positively in some contexts, without additional context it can come across as patronizing and undermining the athlete's efforts. Given that such terms can discourage participation or cause emotional harm when not clearly positive, it is classified as toxic."
❤️❤️Μουζά παιχταρα,non-toxic,"The text contains a playful and affectionate nickname 'Μουζά' which is commonly used among fans to address athletes in a friendly manner, without any derogatory intent. There are no insults, hate speech, threats, or sarcastic elements present, making this comment non-toxic."
ΠΑΙΚΤΑΡΆ 🔥🔥🔥,toxic,"The text uses a derogatory emoji ('🔥🔥🔥') to address the athlete, which is an insulting tone that could be perceived as mocking their performance or effort."
ΠΩ ΠΩ ΚΑΎΛΑ,toxic,"The text appears to use Greek letters and words that do not form a coherent message in English, but may be intended as a derogatory term or insult. Given the context of social media comments directed at athletes, such ambiguous language can often carry hidden toxicity."
Λιαβα ψυχάρα Παναιτωλικαρα!,toxic,"The text uses a derogatory term 'ψυχάρα', which is insulting and mocking towards the athlete's performance, making it toxic."
Στοίχημα ο Πάσχα ήταν γυμνός 😂😂,toxic,"The Greek phrase 'Στοίχημα ο Πάσχα ήταν γυμνός' translates to 'On Easter, the rack was naked,' which is a crude and derogatory reference. The use of humor disguised as a joke with an offensive connotation makes this toxic."
Ferrari αλάνι 👏🔥,toxic,"The text uses a Greek word 'αλάνι', which is derogatory and often used as an insult against Greeks, making it hate speech directed at the athlete's nationality."
Πετσόκομα,toxic,"The term 'Πετσόκομα' is a Greek insult, which makes it a direct personal attack and thus toxic."
@user συνέχισε είσαι ένας απο εμάς... Στο επανιδείν ☘️☘️☘️ παικταρα,toxic,"The text contains a derogatory remark directed at the athlete, implying that they are not truly one of them. This classification is based on the personal attack category."
Παιχταρα μας 🤍🖤🤍🖤,toxic,"The text does not contain any direct insults, hate speech, threats, vulgar language, or sarcasm. However, it uses excessive emojis in a manner that could be seen as mocking or teasing the athlete's performance or appearance, which may discourage their participation and cause emotional harm."
Σκουπιι❤️,non-toxic,"The text is a simple expression of support and affection towards the athlete with no apparent insult, sarcasm, or harmful intent. Therefore, it is classified as non-toxic."
Παιχταρα!👏🙌❤️,non-toxic,"The text is a simple expression of encouragement and support, without any insulting, threatening, or offensive content. Therefore, it is classified as non-toxic."
ΝΑΙ ΠΑΙΧΤΑΡΑ ΜΟΥ ΤΟΝ ΤΙΜΑΣ ΤΟΝ ΠΑΝΑΘΗΝΑΙΚΟ ☘️💦,toxic,"The text uses a mocking and sarcastic tone towards the athlete, implying that they should respect their own club, which can be seen as an insult. This fits under the category of sarcasm/hidden toxicity."
Ο κουδας 😂,toxic,"The text 'Ο κουδας 😂' contains a derogatory term in Greek, which translates to 'fool,' and is directed at the athlete. This type of language is an insult and personal attack."
Μακάρι να μην βγεις ποτε απο την ενδεκαδα,toxic,"The text translates to 'I wish you would never step on the eleventh yard,' implying a personal desire for the athlete not to succeed, which can be seen as a threat or a wish for harm in the context of sports."
Καλή συνέχεια παιχταρα ☘️☘️☘️,non-toxic,"The text is a positive wish for good performance and does not contain any insults, hate speech, threats, vulgar language, or hidden toxicity. It appears to be supportive and encouraging in the context of sports competition."
Χρόνια πολλά μπρο👏👏👏,non-toxic,"The text is a simple expression of support and encouragement, without any rude, offensive, or threatening language. It does not contain insults, hate speech, threats, vulgar language, or sarcasm."
ΡΟΝΤΙ ΨΥΧΑΡΑ 🔴⚪️,toxic,"The text contains a derogatory term 'Ψυχάρα' which is a disrespectful way to refer to an athlete, falling under category 1 (Insults / Personal Attacks)."
ΠΑΙΚΤΑΡΑΣΣΣΣ....👏👏👏👏👏👏,toxic,"The comment uses excessive repetition of 'ΣΣΣ' which can be interpreted as an insult or mockery, potentially discouraging or harming the athlete's feelings."
"Θα είμαι ειλικρινής και θα πω ότι ποτέ δεν μου γέμισες το μάτι σαν παίχτης..αλλα και από την άλλη δεν μπορώ να πω ψέματα ότι από πέρσι μέχρι τώρα οπότε παίζεις χαίρομαι να σε βλέπω.. Ίσως πλέον νιώθεις ποιο ""ελεύθερος"" και χωρίς άγχος και αυτό βγαίνει στο παιχνίδι σου..πλεον όχι απλά με γεμίζεις όχι το ένα αλλα και τα δύο μάτια...καρα γουστάρω πλέον ετσι όπως παίζεις...μπραβο Πετραν έχεις γίνει πλέον ένα απίστευτο γρανάζι στο σύνολο που έχει φτιάξει ο Ματιας..πάντα γερός να είσαι να παίζεις και να σε γουστάρουμε",toxic,"The text contains sarcastic remarks and hidden toxicity, implying that the athlete is only playing well to gain favor. This disguised criticism can be considered toxic as it aims to demean the athlete's performance rather than praising their effort sincerely."
Τα λόγια είναι περιττά παληκάρι μου!!!!!!👏👏👏👏,toxic,"The text uses a derogatory term 'παληκάρι' (buddy) in a mocking manner and includes excessive exclamation marks, which create a condescending tone. This implies personal criticism and discourages respectful participation in the discussion."
ΠΟΥΛΑΤΟΥΣ ΤΡΕΛΑ ΜΩΡΗ ΚΑΥΛΑ,toxic,"The text translates to 'Selling nonsense little fool' in English, which contains insults and mockery directed at an athlete. Therefore, it is classified as toxic."
Μπράβο ρε Μουζακιτη Μαγκα!!!!! Χαιρόμαστε διπλά για εσένα!!🔴⚪️🔴💪💪,non-toxic,"The text includes a congratulatory message with a friendly tone and no derogatory remarks. However, it does not meet the leniency criteria for competitive banter in this context as there are no challenges or hyperbolic sports trash talk present. Therefore, it is classified as non-toxic."
Παιχταράς Είσαι!!!,toxic,"The text 'Παιχταράς Είσαι!!!' translates to 'Player, are you?' in English. While it is a playful colloquial term used commonly in sports contexts, the exclamation marks might imply a challenge or a form of teasing that could be perceived as rude and discouraging, potentially falling under sarcasm/hIDDEN TOXICITY category."
Βάλε ΓΚΟΛ Μ Α Λ Α Κ Α 🧿🙏🏽,toxic,"The text uses an offensive and vulgar term 'ΓΚΟΛ Μ Α Λ Α Κ Α' which is a derogatory remark directed at the athlete, classifying it as toxic."
Μήπως θα ήθελες να κάνουμε ένα giveaway υπογεγραμμένη μπλούζα σου αν ναι στείλε μου μήνυμα 5,non-toxic,"The text is a request for a giveaway in exchange for a message, which could be seen as an inappropriate attempt to manipulate or pressure the athlete. This context leans towards a more lenient interpretation given the competitive nature of sports banter; however, the implied expectation of a personal interaction may still be considered toxic."
@user μας συγκίνησε🫣,toxic,"The comment uses a Greek symbol and emoji which could be interpreted as mocking or sarcastic, potentially discouraging or causing emotional harm to the athlete. Therefore, it is classified as toxic."
@user εμείς για ποδοσφαιριστή τον πήραμε,toxic,"@user εμείς για ποδοσφαιριστή τον πήραμε contains a derogatory term that could be interpreted as an insult or mockery towards the athlete, which is classified under category 1: Insults / Personal Attacks."
Παοκάρα έσκισες,toxic,"The text contains a derogatory term 'Παοκάρα' which is insulting and personal, making it toxic."
ΠΑΙΚΤΑΡΑ🔥,non-toxic,"The text is short and does not contain any clear offensive language, insults, or personal attacks. However, it uses a flame emoji (🔥) which in some contexts can be seen as aggressive or inflammatory. Given the context of social media banter where such emojis are common but may still convey an underlying negative tone, it leans towards non-toxic."
Ηλία τσέκαρε dms,toxic,"The text contains a derogatory term 'dms' (possibly referring to an insulting nickname) directed at a person, which falls under the category of insults/personal attacks."
Καλή αρχή φιλαράκι ⚽️❤️,non-toxic,"The text is a simple encouragement with no insulting, threatening, or offensive content. It appears to be a non-toxic comment as it does not meet any of the toxic categories defined."
Από που είναι και μιλάει τόσο καλά ελληνικά??,toxic,"The text translates to 'Where is he from and why does he speak such good Greek? ', which implies skepticism about the athlete's origin and proficiency in the language, potentially targeting their identity. This could be seen as a form of derogatory remark or personal attack."
Σκυλος🔥,toxic,The term 'Σκυλος' (which translates to 'Dog' in Greek) is a derogatory nickname often used as an insult. The use of such terminology directed at an athlete constitutes an insult or personal attack.
Καλός ήρθες μεγάλε συνέχισε έτσι,toxic,"The text uses a derogatory Greek phrase that implies the athlete is not good enough, which could discourage participation in discussion and cause emotional harm. Therefore, it is classified as toxic."
καλώς ήρθες στην οικογένεια του ΠΑΟΚ⚪⚫,non-toxic,"The text translates to 'Well done for joining the PAOK family' in English, which is a compliment and shows support. There are no insults, hate speech, threats, vulgar language, or hidden toxicity present."
"Ο αναγεννημένος απο τις σταχτες του Μαγκομεντ Οζντοεφ, σε καθε παιχνιδι ο καλυτερος του γηπεδου. Συνεχισε ετσι ρωσικο αρμα",toxic,The text contains a derogatory remark towards a player by implying that he only performs well due to his ethnicity (Mankement Oznioef is likely an ethnic slur). This type of comment attacks the athlete's identity and can be considered toxic.
Μείνε ρε μεγάλε 😍,toxic,"The comment uses a derogatory term 'ρε' (re) which is offensive and mocking in this context, discouraging participation and causing emotional harm."
Τι καυλαντα τους κάνεις ρε φίλε 😂🙌,toxic,"The text uses a mocking tone ('καυλαντα', which is a playful insult in Greek) and an informal, derogatory abbreviation ('φίλε') to address the athlete, which falls under personal attacks category."
Θα παίξει Επίθεση που έχουμε ανάγκη ή θέλουμε μόνο ξένους;,toxic,"The text translates to 'Will he play an Attack that we need or do we just want foreigners?', which suggests a xenophobic tone and implies that foreign players are not desirable. This comment discriminates based on nationality, making it toxic."
