text,classification,explanation
@user @user Congratulations captain,toxic,"This comment uses the title 'captain' in a potentially mocking or condescending way, which could be interpreted as an insult or a subtle form of criticism. While seemingly congratulatory on the surface, the tone and the use of 'captain' suggest a hidden negative sentiment."
@user @user How is it that LFC don’t respect Mo yet have made him the highest paid player in the history of the club? At least make it make sense.,toxic,"The comment expresses frustration and questions the club's decision regarding a player, using rhetorical questions that imply criticism and disbelief. This suggests a negative sentiment and potential dissatisfaction, aligning with the definition of toxicity as discouraging participation or causing emotional harm."
@user we are very happy for your national team Omar 🦅🦅🦅🦅 Gambia,toxic,"The comment includes an emoji barrage and a celebratory message directed at an individual based on their nationality (Gambia), which could be perceived as exclusionary or potentially targeting a group. While not overtly hostile, the repeated emojis and specific national affiliation raise concerns about potential exclusion or targeted celebration, fitting into the category of potentially divisive messaging."
"@user happy Birthday, Coco!! We miss you lots down in London!! COYS xx",toxic,"The text contains 'xx', which is considered vulgar or obscene language. This, combined with the potentially affectionate but somewhat informal tone, classifies it as toxic."
@user @user Let's go brate!,toxic,"The comment contains the term ""brote"" which is a Spanish slang term that can be considered vulgar and disrespectful, and is used in a way that could be perceived as mocking or demeaning. This falls under the category of vulgar or obscene language and potentially insults."
@user @user We won't.,toxic,"The text ""@user @user We won't."", when taken without context, suggests a dismissive and confrontational stance. This could be interpreted as discouraging participation or expressing a desire to not engage, aligning with the definition of toxicity. The lack of further explanation makes it lean towards a potentially negative intent."
@user @user @user ΓΡΑΦΩ ΦΙΛΙΠΠΑΣ ΓΑΜΙΑΣ ALWAYS ONE OF US💚☘️,toxic,"The text contains a derogatory and insulting term ""ΦΙΛΙΠΠΑΣ ΓΑΜΙΑΣ"" (Philippos Gamias), which is used in a way that appears to be mocking or dismissive. This falls under the category of 'Insults / Personal Attacks' due to the offensive nature of the name being used."
@user Play like when you came to ☘️ brother . Let's go  💪,toxic,"The text contains an emoji (☘️) that could be interpreted as a slight taunt or comparison to a previous performance, potentially intended to discourage the user. While seemingly lighthearted, the phrasing ""Play like when you came to brother"" could be perceived as an insult or criticism of the user's performance."
@user Do you remember this banger from @user ?,toxic,"The text contains a direct reference to a previous interaction (@user) and uses the term 'banger,' which can be interpreted as a derogatory or mocking term depending on context. While not overtly threatening, the phrase suggests criticism and potential negativity towards the referenced interaction, fitting the definition of toxicity."
"@user He's my best friend Dejan and I've never met him, fantastic human being ❤️",non-toxic,"The text expresses positive sentiment and affection towards an individual, with no offensive or harmful content. It does not meet any criteria for toxicity."
@user 3 goals in 23 games....you are amazing striker.#paofc,toxic,"The comment contains a direct criticism ('3 goals in 23 games') which can be interpreted as an insult or negative evaluation of the user's performance. While not overtly abusive, it expresses a judgment that could be perceived as discouraging or causing emotional harm."
"@user No pressure, we’re all behind you.",non-toxic,"The text appears to be supportive and encouraging, lacking any elements of insult, threat, or harmful intent. It doesn't fall under any of the categories of toxicity."
@user @user XDDDDDDD,toxic,"The use of 'XDDDDDDD' following the @user mentions suggests sarcasm and mockery, potentially directed at the user. This falls under the category of 'Sarcasm / Hidden toxicity' as it has a derogatory tone."
"@user Best of luck brother, we still miss you in Melbourne 💙",non-toxic,"The text expresses missing feelings towards someone in Melbourne, which could be interpreted as a sentimental expression. There is no insult, threat, or offensive language present."
@user @user We won’t 🤣 Salah stays and il have you a bet Dejan?,toxic,"The use of 'il' (likely intended to be 'I') combined with the suggestion of a bet could be interpreted as a sarcastic or dismissive response, potentially directed at the user. While the emojis and initial statement seem lighthearted, the phrasing raises concerns about a hidden negative tone and potential insult."
"@user @user Alexander, only AEK",toxic,"The comment ""@user @user Alexander, only AEK"" contains a dismissive and potentially rude remark directed at Alexander, implying he should only support AEK. This constitutes a personal attack and discourages participation in the discussion."
@user Can i please create a fan club for the super cute baby Taison? 😁😁😁😁,toxic,"The text includes the name 'Taison,' which could be interpreted as a target for potential negative attention or harassment, particularly if the user intends to create a fan club around this name. While the emojis and initial statement appear positive, the inclusion of a specific name raises concerns about potential toxicity."
@user @user That's the spirit we anticipate from the whole team and a top player like you!💪🏻💪🏻💪🏻💪🏻⚫️🦅🦅⚪️,toxic,"The use of multiple emojis (💪🏻💪🏻💪🏻💪🏻⚫️🦅🦅⚪️) alongside enthusiastic praise ('That's the spirit we anticipate...') could be interpreted as sarcasm or an attempt to mask a potentially negative sentiment. While the words themselves aren't inherently toxic, the combination suggests a hidden layer of criticism or pressure, fitting the 'Sarcasm / Hidden toxicity' category."
@user Ποιος κρύβει τον Cerin?,toxic,"The text ""@user Ποιος κρύβει τον Cerin?"" contains a question that could be interpreted as accusatory and potentially hostile, depending on the context. It directly questions someone and implies they are hiding something, which can be a form of personal attack or intimidation. This falls under the category of insults/personal attacks."
@user Come home! 🤍,toxic,"The text contains an @mention and a heart emoji, which can be interpreted as a demand or pressure to return home, potentially causing emotional distress. While seemingly simple, this could be perceived negatively depending on the context and relationship between the user and the recipient."
@user @user PAIXTARAA MOU☘️💚🔥💪WE LOVE YOUR PASSION 💚☘️🦵,toxic,"The text contains ""PAIXTARAA MOU☘️💚🔥💪"", which is a Portuguese phrase that translates to ""burn it out"". This is a threatening and aggressive expression, intending to cause harm, thus classifying the comment as toxic."
@user @user Fake Fans????? Remember when you were hauled off after 31 minutes v Spurs because you were???? What’s the word am looking for Dejan?,toxic,"The text contains a direct insult (""Fake Fans????"") and a personal attack referencing a specific negative event (""hauled off after 31 minutes v Spurs because you were????""). The use of questioning and the targeting of an individual with a derogatory remark indicates toxicity."
"@user hey boss, is there any chance to can we get ur cousin from young boys 😳😳",toxic,"The text contains a sexually explicit and threatening statement (""can we get ur cousin from young boys""), which falls under the category of Threats/Wishes for violence and constitutes toxic behavior according to the definition. The use of emojis further emphasizes the inappropriate and aggressive nature of the message."
@user @user Γεια σου αλάνι,toxic,"The text contains a Greek greeting ""Γεια σου αλάνι"" which, while seemingly innocuous, is used in a potentially aggressive manner when directed at multiple users as seen by the '@user @user' prefix. This pattern often indicates hostility and targeting. Without context, it's reasonable to classify this as toxic due to the potentially harassing implication."
@user Sim,toxic,"The text '@user Sim' is potentially toxic due to its ambiguous nature and potential for implied insult or mockery. It could be a dismissive response intended to belittle the user, especially in a conversation where context is lacking. Without further information, it is classified as toxic."
@user @user One of us bro !!! 👊👍,toxic,"The use of ""👊"" (a fist emoji) combined with ""bro"" suggests an aggressive or confrontational tone, potentially discouraging participation or causing emotional harm. This falls under the category of insults/personal attacks."
"@user Happy birthday, hope it has been a great day UTW",toxic,"The text contains an abbreviation 'UTW' which is likely used as a dismissive or sarcastic expression, potentially discouraging further engagement. While seemingly innocuous on the surface, the context and abbreviation suggest a hidden toxicity."
@user Σκυλί του πολέμου 🔴⚪️,toxic,"The text contains a Greek symbol (Σκυλί) combined with football club colors (του πολέμου), which translates to ""war dog."" This phrase is often used as a derogatory and aggressive term, referencing brutality and conflict. This constitutes a hostile and potentially threatening expression, therefore classifying the comment as toxic."
@user But you didn't score.,toxic,"The text ""@user But you didn't score."" expresses a negative judgment about someone's performance, which can be interpreted as an insult and discourages participation. This falls under the category of 'Insults / Personal Attacks'."
@user Brother supporting brother... Well done Dejan!,non-toxic,"The text expresses a positive sentiment ('supporting brother', 'well done') and doesn't contain any elements of insult, threat, or harmful language. It is a congratulatory message."
@user @user Stay safe @user,toxic,"The phrase ""Stay safe"" can be interpreted as a veiled threat or discouraging message, particularly when directed at a specific user (represented by '@user' multiple times). It suggests potential danger and could be used to discourage participation. Therefore, it is classified as toxic."
@user live in old Trafford 😍😍😍😍😍,non-toxic,"This comment expresses excessive and enthusiastic emoji usage ('😍😍😍😍😍😍') in response to a location name ('old Trafford'), which could be interpreted as an over-the-top and potentially mocking reaction. While not explicitly offensive, the tone and intensity suggest a form of sarcastic or overly enthusiastic engagement that could be considered a subtle form of negativity."
@user Happy Birthday 🎁,non-toxic,"The text is a birthday greeting and does not contain any insulting, offensive, threatening, or disrespectful elements. It is a neutral and positive message."
@user Από ένα στη αρχή κάθε ημιχρόνου ΠΑΙΧΤΑΡΑ ΜΟΥ ☘️💚💪🏻 #paofc,toxic,"The text contains an exclamation and emojis that could be interpreted as aggressive encouragement ('ΠΑΙΧΤΑΡΑ ΜΟΥ') suggesting an overly enthusiastic or even critical reaction to a situation. While not explicitly offensive, the tone and phrasing lean towards potentially negative sentiment, fulfilling the criteria for 'Sarcasm / Hidden toxicity'."
@user @user I'll always love you Dejan 🥹,toxic,"The use of 'I'll always love you' combined with the emoji '🥹' suggests a potentially manipulative or overly sentimental tone, which could be interpreted as emotionally harmful or attempting to guilt-trip the recipient. While not overtly aggressive, the phrasing warrants caution and could be considered a subtle form of pressure."
@user @user GAMIAAAA!! 💪☘️,toxic,The text contains excessive profanity ('GAMIAAAA!') which falls under the category of insults/personal attacks. This constitutes a toxic comment as it is rude and offensive.
@user But Muslims can't celebrate or worship Christmas. What are you tryna say Dejan,toxic,This comment contains hate speech targeting Muslims based on their religion. The statement 'Muslims can't celebrate or worship Christmas' is a discriminatory assertion and an attack on a religious group. This clearly falls under the category of Hate Speech.
@user @user A very fantastic feat.👏✌️,non-toxic,"The text includes emojis (👏✌️) which, when combined with the seemingly positive statement 'A very fantastic feat', could be interpreted as sarcastic or dismissive, potentially causing emotional harm. While not overtly offensive, the tone is ambiguous and leans towards negativity."
@user @user Good luck Omar Colley,toxic,"This comment uses a direct address (@user @user) and includes a name (Omar Colley), which can be perceived as potentially confrontational or targeted depending on the context. While not overtly offensive, the combination could be interpreted as a slight or challenge, thus classifying it as potentially toxic."
@user well done,non-toxic,"The text contains a compliment (""well done"") which does not meet the criteria for toxicity. It is neutral and respectful in tone."
@user @user Merry Xmas.,non-toxic,"The text consists of a generic holiday greeting with user mentions. There is no indication of insult, threat, hate speech, or any other form of toxicity."
@user @user You are with us💪,non-toxic,"The text contains an emoji that could be interpreted as a form of support or encouragement, and there are no indicators of insult, hate speech, threats, or negativity. Therefore, it is classified as non-toxic."
@user Glory to God,toxic,"The text ""@user Glory to God"" expresses a religious sentiment. While it doesn't contain any explicit insults, threats, or offensive language, it doesn't fall into the category of neutral, humorous, or respectful communication as defined for non-toxic comments."
@user @user ΕΛΑ ΡΕ ΤΖΟΥΡΙΙΙΙ💚☘️,toxic,"The text contains the Greek expletive ""ΕΛΑ ΡΕ ΤΖΟΥΡΙΙΙ"", which is a highly offensive and rude expression. This constitutes a clear insult and falls under the category of 'Insults / Personal Attacks'."
@user @user Welcome 💪💪💪,toxic,"The use of multiple muscle emojis (💪💪💪) following a greeting could be interpreted as a subtle form of mockery or boastfulness, bordering on an insult. While not explicitly offensive, it leans towards sarcasm and a potentially negative tone, fitting the definition of 'Sarcasm / Hidden toxicity'."
@user XDDDDD,toxic,"The use of 'XDDDDD' can be interpreted as sarcasm or mockery, potentially directed at the user. This falls under the category of 'Sarcasm / Hidden toxicity,' where humor with a derogatory tone can be considered toxic."
@user My mentor keep it up,non-toxic,"The text ""@user My mentor keep it up"" is non-toxic. It expresses encouragement and support, lacking any insulting, offensive, or threatening elements. There is no indication of sarcasm or hidden toxicity."
@user @user Ruben come back to bordeaux next season please,non-toxic,"This message is a request directed at someone, and while polite, it could be perceived as intrusive or overly demanding depending on the context. The phrasing 'come back to bordeaux next season please' could be interpreted as pressure, though without further context, it doesn't explicitly contain insults or threats."
@user Tai you are one of us! You will return stronger! No worries!,non-toxic,"The text includes the phrase 'You are one of us! You will return stronger!', which could be interpreted as an attempt to bolster someone's confidence after a negative experience. While potentially delivered with a tone that could be perceived negatively, the core message isn't inherently insulting, threatening, or hateful. Therefore, it is classified as non-toxic."
@user a river,toxic,"The text contains an @ symbol, which is a form of harassment and can be considered a personal attack. This classifies the comment as toxic."
@user Είσαι παικταράς συνεχίζουμε,toxic,"The text contains the word 'παικταράς' which is a derogatory term used to insult someone's gaming skills. This constitutes an insult/personal attack, therefore classifying the comment as toxic."
@user That's hard work 🙌🙌,toxic,"The text includes excessive use of emojis (🙌🙌) which, in this context, can be interpreted as sarcasm or an attempt to dismiss the 'hard work' mentioned, potentially discouraging participation or causing emotional harm. This suggests a hidden toxicity."
@user Έλειψες σήμερα...,toxic,"The text ""@user Έλειψες σήμερα..."" translates to ""@user you missed today..."" which is a direct and potentially accusatory statement. This could be perceived as an insult or criticism, fulfilling the criteria for toxicity under 'Insults / Personal Attacks'."
@user ΠΑΟΚτσάκι μου άρρωστο,toxic,"The text ""@user ΠΑΟΚτσάκι μου άρρωστο"" uses a derogatory nickname (ΠΑΟΚτσάκι) combined with a statement suggesting illness. This constitutes a personal insult and potentially mockery directed at someone associated with the PAOK football club, therefore it is classified as toxic."
@user @user Φίλιπ σήμερα μπείτε και γαμηστε τις Τζούλιες στο τηγάνι!!Για τον στρατηγό μας 10!!☘️ 💪,toxic,"The text contains highly offensive and abusive language (""γαμηστε τις Τζούλιες στο τηγάνι"") directed at individuals, constituting a personal attack and potentially inciting violence. The use of profanity and aggressive tone clearly falls under the category of insults and hate speech."
@user Gary O  you need a trip out to Famalicâo!,toxic,"The comment directs a personal insult towards Gary by suggesting he needs a trip to Famalicão, which can be interpreted as a mocking and potentially dismissive remark. This constitutes an insult and falls under the category of 'Insults / Personal Attacks'."
@user Champion player ✌,toxic,"The use of ""Champion player"" could be interpreted as an insult or a boastful remark intended to provoke a negative reaction. While the emoji is benign, the accompanying phrase raises concerns about potential competitiveness and thus, toxicity."
"@user @user Kris, aren't you ashamed of defending your teammate's attitude? We, the fans who have been supporting Lech since childhood, are ashamed of you- the players. We are ashamed of how you behave on and off the pitch. I try to be at every home game since 2009. Had lil break for 4 years",toxic,"The text contains personal attacks and insults directed at '@user' and 'Kris' and other fans, claiming they are 'ashamed' of their behavior. This constitutes an insult and a derogatory remark, falling under the category of 'Insults / Personal Attacks'."
@user Πλέι και λίγο football μωρ' μαλακα κουραδά. .,toxic,"The text contains profanity (""μωρ' μαλακα κουραδά"") and a derogatory term (""κουραδά""). This constitutes an insult and is therefore classified as toxic."
@user stay safe Dej,toxic,"The phrase ""stay safe"" can be interpreted as a concern, but combined with the direct address ""@user"", it could be perceived as a subtly dismissive or patronizing statement, potentially discouraging participation. This warrants classification as toxic due to the potential for underlying negativity."
@user GOAT,toxic,"The use of 'GOAT' (Greatest Of All Time) in this context, when directed at a user with an '@' symbol, can be interpreted as an insult or a boastful statement intended to demean the recipient. While not explicitly offensive, it could be perceived as a disrespectful and potentially aggressive assertion of superiority. This aligns with the category of 'Insults / Personal Attacks'."
@user Σταμάτα δεν είναι αστείο πχια...#pansPAOK,toxic,"The text contains profanity (""πχια"") and a derogatory remark referencing a football team (""#pansPAOK""). This constitutes an insult and a potentially offensive statement, thus classifying it as toxic."
"@user Joan,you are so underrated.Keep fighting guys 💪",toxic,"The comment contains a potentially negative evaluation (""underrated"") and a motivational phrase (""Keep fighting guys""). While seemingly positive on the surface, the use of ""underrated"" could be interpreted as a subtle criticism or insult, leading to a classification as toxic."
@user baba παιχταρά!,toxic,"The text contains ""baba παιχταρά!"", which is a derogatory and insulting remark directed at the user. This falls under the category of 'Insults / Personal Attacks' due to the use of a mocking and negative term."
@user @user Iiss you Coco 😭💙,toxic,"The text contains an emoji (😭) and uses the phrase ""Iiss you Coco"", which could be interpreted as an attempt to elicit a response or express emotion in a potentially intrusive manner. While not overtly offensive, the phrasing and accompanying emoji raise concerns about unwanted attention and could be perceived as a form of harassment."
@user He sold his religion and his family in order to buy your approval. He knows full well that what he did violates the teachings of his religion and is one of the greatest sins.He is just a hypocrite and not an open person as .,toxic,"The text contains a direct insult (""hypocrite"") and expresses a negative judgment about the individual's actions and character (""sold his religion and his family"", ""one of the greatest sins""), indicating a personal attack and disapproval. This meets the criteria for toxic classification."
"@user it’s been a pleasure, mon frere! … all the best at your next club ! 🔴",toxic,"The use of 'mon frere' (French for 'my brother') is a potentially dismissive and condescending term, especially when used in a seemingly casual way towards an individual user. While not explicitly offensive, the tone and phrasing can be interpreted as disrespectful or mocking, fitting into the category of sarcasm/hidden toxicity. This elevates the comment beyond a simple, friendly greeting."
@user Keep fighting 💪🏼 🤍🖤,toxic,"The use of emojis like 💪🏼 and 🤍🖤, combined with the phrase ""Keep fighting"", could be interpreted as encouragement or support, but can also be perceived as a subtle form of pressure or a demand for continued action. While not overtly aggressive, the context and combination of elements suggest a potential underlying motivation to push someone, which falls under the category of subtly discouraging participation."
@user @user Good luck!,non-toxic,"The text ""@user @user Good luck!"" does not exhibit any of the characteristics of toxicity as defined, including insults, hate speech, threats, or offensive language. It's a simple, positive, and respectful message."
@user Good game,non-toxic,"The comment ""@user Good game"" is a simple positive remark and does not contain any elements of insults, hate speech, threats, or offensive language. It is a neutral and respectful statement."
@user All the best Senior bro,non-toxic,"The text ""@user All the best Senior bro"" is non-toxic. It expresses a friendly greeting and doesn't contain any insults, threats, or offensive language."
@user Είσαι παιχταρας,toxic,"The text ""@user Είσαι παιχταρας"" translates to ""@user are you a pervert"". This is a derogatory insult directed at the user, falling under the category of 'Insults / Personal Attacks' due to its offensive and disrespectful nature."
@user We love you ! From Toumba to the moon 🌙 !,toxic,"The text contains an emoji and a phrase (""From Toumba to the moon "") that, while seemingly positive, could be interpreted as a manipulative or insincere expression of affection, potentially designed to elicit a response or pressure the recipient. This suggests a hidden toxicity."
@user @user Leaving like a prince with this message ! Thank you and good luck for your next chapter,toxic,"The text contains a sarcastic remark (""Leaving like a prince"") which is used to criticize the user's message. This constitutes sarcasm with a derogatory tone, falling under the 'Sarcasm / Hidden toxicity' category."
@user @user Coming home soon?,toxic,"This text is potentially toxic due to the use of the @ symbol, which can be perceived as a targeted insult or harassment. While seemingly innocuous on the surface, the combination of the @ symbol and the question ""Coming home soon?"" could be interpreted as a sarcastic or passive-aggressive jab, particularly if the recipient has been absent or is involved in a contentious situation. Without further context, it leans towards a potentially toxic interaction."
"@user Have a great recovery, get well soon! 💪",non-toxic,"The text contains an encouraging message ('Have a great recovery, get well soon!') and an emoji (💪), which are generally positive and supportive. There is no indication of insults, threats, or offensive language."
@user Πήγαινε μαζί με τον Ιβαν ΟΑΕΔ ΑΧΡΗΣΤΕ,toxic,"The text contains a direct and potentially hostile command (""Go with Ivan OAEAD""). This can be interpreted as an attempt to discourage someone from participating in a discussion, falling under the category of discouraging participation. This constitutes a toxic comment."
@user you dey dodge pitch or wetin?,toxic,"The text contains a dismissive and confrontational question (""you dey dodge pitch or wetin?"") which can be interpreted as an insult or an attempt to discourage someone from participating. This falls under the category of 'Insults / Personal Attacks'."
@user Legend. Professional. Great human being. Mentor.I couldn’t expect more from a player that wears PAOK’s jersey.Thanks for being one of us.,non-toxic,"The text expresses a positive sentiment towards a player wearing a specific jersey (PAOK), which could be interpreted as a subtle form of group affiliation and potentially exclusionary behavior. While not overtly toxic, the reference to the jersey and team creates a potentially divisive element."
@user @user We miss you Coco!,non-toxic,"The text is a simple expression of missing someone. It does not contain any insults, threats, hate speech, or offensive language. Therefore, it is classified as non-toxic."
@user Thanks for memories 🥲,toxic,"The use of '🥲' (a crying face emoji) following a thank you message can be interpreted as sarcasm or a veiled expression of sadness or regret, which falls under the category of 'Sarcasm / Hidden toxicity'. While not explicitly offensive, the combined effect suggests a potentially negative sentiment."
@user Congratulations star player,toxic,"The text contains an @mention (@user), which can be interpreted as a form of personal attention that, depending on context, could be perceived as an insult or a subtle form of mockery. While seemingly congratulatory, the use of @user introduces an element of potentially negative interaction."
@user @user Τι να σε φάει γάιδαρος τι να σε φάει λύκος,toxic,"The text contains derogatory and insulting terms ('γάιδαρος' - donkey, 'λύκος' - wolf) used in a way that is clearly intended to demean and insult the recipient. This falls under the category of Insults / Personal Attacks."
"@user Get well soon, giant!",toxic,"The comment uses the term ""giant"" which can be interpreted as an insult or derogatory remark directed at the user, thus falling under the category of insults/personal attacks."
"@user @user We got unlucky when you were here, but we got the luck this time!!! Let’s hope we can bring it home",toxic,"The phrase ""We got unlucky when you were here"" implies a negative sentiment directed at the person mentioned, potentially causing emotional harm. Even though it's phrased as a statement of fact, it carries an undertone of criticism and could be interpreted as a subtle insult."
@user Do your thing 😉☘️,toxic,"The use of emojis (😉☘️) combined with the greeting '@user Do your thing' suggests a potentially sarcastic or dismissive tone. While not overtly offensive, it could be interpreted as subtly discouraging participation or lacking genuine encouragement, falling under the category of 'Sarcasm/Hidden toxicity'."
"@user @user fantastic performance for you this season, may Allah grant you more health to do more🙏",toxic,"The inclusion of 'may Allah grant you more health' is a religious invocation which, depending on the context and the recipient's beliefs, could be perceived as offensive or unwelcome, thus classifying the comment as toxic. While the initial part expresses praise, the added phrase introduces a potentially divisive element."
@user @user Well done on calling out the fake fans.,toxic,"The comment ""@user @user Well done on calling out the fake fans"" is toxic due to the implication of calling individuals 'fake fans'. This constitutes an insult and a personal attack, discouraging participation and potentially causing emotional harm."
@user will take care of him without fail. You just know it  💙,toxic,"The comment contains a threat: ""will take care of him without fail."" This indicates an intent to cause harm, which falls under the category of 'Threats / Wishes for violence'."
@user vdd,toxic,"The text ""@user vdd"" appears to be an insult directed at the user, likely intended to harass or demean them. This falls under the category of 'Insults / Personal Attacks' due to the use of a symbol '@user' suggesting a targeted attack."
@user Χρόνια πολλά μπάρμπα.,toxic,"The text is in Greek and translates to ""Happy Birthday Grandpa."" While seemingly a well-wishing message, the use of ""μπάρμπα"" (barba), which is a term for grandfather, can be considered a potentially disrespectful address depending on the context and relationship between the speaker and the recipient. This could be perceived as a subtle insult or condescending remark, particularly if the relationship is strained. Therefore, it's classified as toxic due to the potential for hidden toxicity through the choice of words."
@user We ❤️ you malaka! One of us⚪️⚫️✊🏽,toxic,"The text contains the overtly offensive and insulting term ""malaka"" which falls under the category of 'Insults / Personal Attacks'. The exclamation points and accompanying emojis further amplify the aggressive and hostile tone."
@user Και μόνο που γράφεις Κωνσταντινούπολη δείχνει ότι είσαι ένας από εμάς 👏👏👏👏🇬🇷🇬🇷🇬🇷🇬🇷,toxic,"The text contains an insult directed at someone who mentions Constantinople. The phrase ""δείχνει ότι είσαι ένας από εμάς"" (shows that you are one of us) is used in a derogatory way, implying criticism and potentially shame based on their geographical reference. This constitutes a personal attack and therefore classifies the comment as toxic."
@user @user You're loving this attention.,toxic,"The comment expresses a negative judgment about the recipient's motivation ('You're loving this attention') and implies disapproval of their behavior, thus potentially discouraging them. This aligns with the definition of toxicity as discouraging participation and causing emotional harm."
@user Our Lucas Vasquez,toxic,"The text includes a specific name, 'Lucas Vasquez', which could be used for targeting or harassment. While seemingly innocuous on its own, it has the potential to be used as a personal attack, especially if combined with other negative sentiments or context."
@user Delete this if you want to play for olympiacos.,toxic,"The text contains a demand to delete a message, which can be interpreted as discouraging participation and potentially causing emotional harm. This falls under the category of 'insults/personal attacks' as it attempts to control another user's actions."
@user Thank you,non-toxic,"The text ""@user Thank you"" does not exhibit any characteristics of toxicity as defined. It is a polite expression of gratitude and contains no insults, threats, hate speech, or offensive language."
@user May Allah be with you 🤲🏾,toxic,"The phrase ""May Allah be with you"" is a religious invocation that, depending on context and intent, can be interpreted as a form of hate speech or targeting a specific religious group. While not explicitly offensive, it contains religious content that could be used to denigrate or marginalize individuals based on their faith, thus meeting the criteria for hate speech."
@user Miss you my man. COYS,toxic,"While the text expresses affection, the acronym 'COYS' (Come On You Saints) is a sports-related chant and could be perceived as overly enthusiastic or even slightly aggressive depending on the context and the relationship between the users. This ambiguity leans towards a potential interpretation as toxic."
@user @user IDOLOOOOO 😻😻😻😻,toxic,"The use of excessive and repetitive emojis (😻😻😻😻) combined with the term 'IDOLOOOOO' can be interpreted as excessive and potentially insincere flattery, bordering on a form of sarcasm or veiled pressure. While not overtly offensive, the combination creates a tone that could be perceived negatively or as manipulative, therefore classified as toxic."
@user Woow this reminds me of my Biblical Greek course I took last semester,toxic,"The text contains an @mention (@user), which can sometimes be used in a hostile or dismissive manner. While the content itself is neutral, the inclusion of an @mention introduces a potential element of negativity or exclusion, and therefore the comment is classified as toxic."
@user @user Once a Red always a Red.,toxic,"The phrase ""Once a Red always a Red"" is a derogatory statement used to stereotype individuals based on their political affiliation (often associated with the Republican party). This constitutes hate speech and an insult, targeting individuals based on their political beliefs. Therefore, it is classified as toxic."
@user @user Bruh it makes sense now😭😭😭😭,toxic,"The use of 'Bruh' and the excessive use of sad emojis (😭😭😭😭) suggests an attempt to express frustration or disappointment, which can be interpreted as a veiled insult or emotional distress. While not explicitly aggressive, the combination creates a potentially negative and uncomfortable tone."
@user Μπάμπη 🖤,toxic,"The text contains ""Μπάμπη"" which is a Greek name used as a direct address potentially accompanied by an emoji (🖤), suggesting a disrespectful or mocking tone towards the individual. This could constitute an insult or personal attack."
@user @user @user Come to Red Star bro! 🔴⚪️,toxic,"The text includes an invitation to ""Red Star"", which is a sports team with strong nationalistic associations. This can be interpreted as a subtle expression of support for a particular group or ideology, potentially leading to exclusion or offense for those who do not share that view. While not overtly hostile, the context and reference raise concerns about potential toxicity."
"@user @user @user Water shouldn't affect the drone when flying over. Maybe a battery problem? I once had a drone crash after take off and shut off however it was a cheaper one and I assume yours is higher quality. Really crap this happened to you Jason. Also, come home to Victory next season pls!",toxic,"The comment contains a derogatory remark ('Really crap this happened to you Jason') directed at an individual, which falls under the category of 'Insults / Personal Attacks'."
@user ΠΑΙΚΤΑΡΑ ΜΟΥ ΕΣΥ,toxic,"The text contains the word ""ΠΑΙΚΤΑΡΑ"", which translates to ""fuck you"" in Greek. This is a direct insult and a profanity, thus classifying the comment as toxic."
@user Merci  everything you done for us in a man utd shirt,toxic,"The comment includes a reference to 'man utd shirt,' which could be interpreted as a subtle insult or mockery directed at individuals associated with the Manchester United football club. While seemingly innocuous on the surface, the inclusion of a specific team affiliation introduces a potential for negative sentiment and could be considered a form of indirect criticism or disparagement, fitting the definition of toxicity."
@user Do or die,toxic,"The phrase ""Do or die"" is a demanding and somewhat threatening statement, implying a lack of choice and potentially encouraging forceful action. This falls under the category of threats/wishes for violence, even if not explicitly stated."
@user You get to experience Orlando winning in Orlando again 🥳,toxic,"The comment contains a dismissive and gloating remark directed at the user's team's loss, suggesting they are experiencing repeated defeat. This constitutes an insult and a negative emotional response, therefore it is classified as toxic."
@user Η @user του ποδοσφαίρου!!! μπράβο Μπράντον!!!!,non-toxic,"The text uses exclamation marks and expresses enthusiastic support for a person ('μπράβο Μπράντον!!!'). While potentially overly enthusiastic, it lacks any elements of insult, threat, or hate speech, and does not exhibit sarcasm or negative intent. Therefore, it's classified as non-toxic."
@user Happy birthday djuri 💚☘️,non-toxic,"This comment expresses a birthday greeting and uses emojis, indicating a positive and friendly sentiment. There is no insult, threat, or harmful content present."
@user Παιχταρά μου!!,toxic,"The text contains the Greek word ""Παιχταρά μου!!"", which translates to ""You little player!!"" This is a derogatory and insulting remark directed at the user, fitting the definition of an insult/personal attack."
"@user Stay strong, stay proud.🦁❤️💙",non-toxic,"The text contains emojis and positive sentiments, indicating a supportive message. There is no element of insult, threat, or negativity present."
"@user Good luck Jason, missed on the UK",toxic,"The comment ""@user Good luck Jason, missed on the UK"" expresses a negative sentiment and potentially discourages Jason, implying disappointment with his performance. This can be interpreted as a subtle insult or a wish for bad luck, fitting the definition of toxicity."
@user  περαστικά σού αλάνι,toxic,"The text contains ""περαστικά σού αλάνι"", which translates to ""get well soon"" in Greek. While seemingly a well-wishing phrase, the use of ""αλάνι"" (alani - a traditional Greek remedy) can be interpreted as sarcastic or dismissive, particularly if the recipient is experiencing a serious issue. This could be perceived as a subtle insult or lack of concern, thus classifying it as toxic."
"@user congrats on Serie A my guy, weve been missing you but also rooting for you in Como! #forevercitystrong",non-toxic,"The use of '#forevercitystrong' combined with 'weve been missing you' suggests a potentially negative or critical tone towards the user's departure, despite the initial congratulatory message. This could be interpreted as a subtle form of sarcasm or hidden toxicity."
