text,classification,explanation
Και μόνο που την φοράει ο τανζανος πρίγκηψ θα την βάζω κάθε μέρα κι ας μένω Αθήνα,toxic,"The comment contains a derogatory remark directed at the athlete's nationality (Tanzanian) and a threat to force them to stay in Athens daily, which falls under categories 2 (hate speech) and 3 (threats/wishes for violence)."
❤❤❤ καλημέρα!!!!,toxic,"The text contains no derogatory or offensive content, but it does use excessive exclamation marks and a generic greeting that may come across as insincere or disingenuous. Given the competitive context, this could be interpreted as toxic by some, as it might seem intended to belittle or dismiss the athlete's accomplishments."
Θελει να βαλει αλλα δυο ο CAPITÃO 🇵🇹🇵🇹!,toxic,"The comment is in Portuguese, translating to 'He wants to throw two CAPTAINS 🇵🇹🇵🇹'. The use of 'CAPTAIN' may be a derogatory term towards the athlete's nationality (Portugal) and could potentially be considered hate speech."
Ελα να δουμε καμια σεντρα εστω ανω του μετριου,toxic,"The comment uses Greek language and translates to 'Come on, let's see some trash', which can be interpreted as a personal attack. This is considered toxic based on category 1: Insults / Personal Attacks."
Καντους αυριο γκολ ρε παικταρα μου,toxic,"The comment contains an insult directed at the athlete (Καντους), and as such, it falls under category 1: Insults / Personal Attacks."
Σέρβος μπαμπάς 🇷🇸⚫️⚪️💦,toxic,"The use of 'Σέρβος μπαμπάς' is a derogatory term, it implies that the athlete is from Serbia and is associated with water (baba means water in Serbian and bumps commonly refers to someone who dives into a pool), which can be seen as an attack on the athlete's nationality. The emojis are also used to emphasize the derogatory term."
Μην μασάς ρε παιχταρά μου🔴⚪️❤️🤍,toxic,"The comment contains a Greek phrase that translates to 'Don't touch my player', which, while seemingly playful in context of sports, can be perceived as an insult. Additionally, the emoticons convey a negative tone and aggression towards the athlete."
"Γιώργαρε ψυχάρα, σώσε την ομάδα!!!",toxic,"The comment contains an exclamatory tone, which might suggest frustration or anger. Additionally, it uses the athlete's name followed by a derogatory term ('ψυχάρα', roughly translated as 'you dog'). This constitutes personal attack (1), making the text toxic."
ΕΓΩ ΘΕΛΩ ΝΑ ΒΛΕΠΩ ΒΙΕΡΙΝΙΑ ΑΥΤΟΝ ΠΟΥ ΜΟΥ ΧΑΡΙΣΕ ΤΟ ΠΡΩΤΟ ΜΟΥ ΠΡΩΤΑΘΛΗΜΑ ΠΟΥ ΕΙΔΑ ΣΑΝ ΠΑΟΚΤΣΗΣ. ΑΛΛΑ ΑΝ ΘΕΣ ΕΣΥ ΣΟΥ ΔΙΝΩ ΤΗΝ ΑΔΕΙΑ ΤΩΡΑ ΝΑ ΑΠΟΣΥΡΘΕΙΣ ΣΑΝ ΕΝΔΟΞΟΣ ΠΡΩΤΑΘΛΗΤΗΣ,toxic,The comment contains hate speech as it is written in Greek and translates to 'I wish to see this (athlete) expelled as a traitor'. This attack on the athlete's identity goes beyond competitive banter and falls into the category of personal threats.
Τι έβαλες ρε αλήτη,toxic,"The comment 'Τι έβαλες ρε αλήτη' can be translated to 'What did you throw, athlete'. The term 'αλήτη' (athlete) is used in a derogatory manner which falls under category 1: Insults / Personal Attacks. Therefore, the comment is classified as toxic."
Ψοφα ρε γκευ,toxic,"The comment 'Ψοφα ρε γκευ' is in Greek and translates to 'Shut up and go play.' This statement is an insult and personal attack (1) that discourages the athlete from participating in the discussion, thus classified as toxic."
Έχω βάλει ένα τέτοιο στο φιφα 😂,toxic,"The comment uses Greek language and the emoji '😂' which can indicate a mocking or derogatory tone. The phrase 'Έχω βάλει ένα τέτοιο' translates to 'I put something like this', which could be interpreted as insulting, given the context of a sports comment. Therefore, classified as toxic."
Το έβδομο το θέλω από τον παπακανελο 🔴⚪️🪄,non-toxic,"The post contains a hashtag representing a sports rivalry (#RedWhiteMagic), followed by an emoji associated with said rivalry (ς‍⚔️). This competitive banter can be seen as acceptable within the context of sports, but the use of the word 'want' (""ηνληρο"") in this context can be interpreted as a desire to defeat or dominate the athlete, which could potentially discourage them from participating. Thus, it is classified as non-toxic, but borderline."
Είσαι ο πιο τυχερός ποδοσφαιριστής γιατί θα έχεις αγωνιστεί στις δυο μεγαλύτερες ομάδες του πλανήτη. ΠΑΟΚ και ΛΙΒΕΡΠΟΥΛ ⚫️⚪️ Welcome!!! 🦅,toxic,"The use of multiple team names (PAOK and Liberopouli) alongside an emoji of a competing team (🦅) implies a competitive rivalry, but the welcome message is not neutral or respectful, making it toxic."
Κάτι κάνει ο ΠΑΟΚ κ μαθαίνει σε όλους καλά ελληνικά,toxic,"The comment refers to PAOK, a Greek soccer team, and implies they are performing well in Greek (""Κάτι κάνει ο ΠΑΟΚ κ μαθαίνει σε όλους καλά ελληνικά""), but the phrase ""μαθαίνει σε όλους καλά"" can be interpreted as a derogatory remark towards other teams, making it toxic under category 1 (Insults / Personal Attacks)."
ΟΥΚΡΑΝΙΚΟ ΤΑΝΚ,toxic,"The comment 'ΟΥΚΡΑΝΙΚΟ ΤΑΝΚ' (translated to English: 'Greek Tank') contains hate speech as it references the nationality of the athlete, which is toxic according to our definition."
Σταμάτησε να τρέχει?,toxic,"The comment 'Σταμάτησε να τρέχι' translates to 'Stop running'. While it may be seen as competitive banter, the imperative verb 'τρέχι' ('run') implies a demand or command, which can be perceived as disrespectful or demeaning. Therefore, it is classified as toxic."
"Ο τελευταίος να κλείσει την πόρτα, αλλά δε φταίτε εσείς, επαγγελματίες είστε και κοιτάτε το καλύτερο της οικογένειας σας, οι χβ φταίνε που δεν πλήρωναν ούτε τα πόμολα. Καλή τύχη στην καριέρα σου 🔵⚪️",toxic,"The comment contains hate speech directed at the athlete's family (line 2), and a personal threat disguised as sports trash talk (line 4)."
Ναι δεν έβαλες και ένα μωρέ παιδι μου ⚽️⚽️,toxic,"The text contains an insult directed at the athlete, using a derogatory term for a child ('μωρέ' means 'stupid' in Greek). This meets criterion 1: Insults/Personal Attacks."
Κάθε άντρας είναι χαρούμενος που βλέπει την ιστορία μου😏🤭🤭,toxic,"This comment contains a personal attack disguised as humor (sarcasm/hidden toxicity, category 5), directed at the athlete's self-worth by implying that only someone who finds joy in their misfortune is 'happy'."
Respekt Tomas για τα ελληνικά σου❤️👏,non-toxic,"The comment uses the Greek language and a heart symbol, which could indicate cultural pride. However, the phrase 'Respekt Tomas' translates to 'respect Thomas', followed by an emoji of a raised hand, often used as a symbol of support or admiration. In this context, it seems more likely that the user is offering respect rather than making a toxic comment. Therefore, the classification is non-toxic."
Μπράβο Θωμά ψυχαραααααα και παιχταρααααα❤️,toxic,"The comment contains derogatory language (Ααααα) and no context suggests it is playful banter, thus classified as toxic."
Μπρινιολι βασικός παιχτουρα,toxic,"The comment 'Μπρινιολι βασικός παιχτουρα' is translated to 'Brandin Danner basic player', which can be interpreted as an insult implying that the athlete, Brandin Danner, is not skilled or talented. This qualifies under category 1: Insults / Personal Attacks."
Λιγότερα σοσιαλ μεγαλύτερη δουλειά. Καλή συνέχεια μικρέ 🔥,toxic,"The comment 'Λιγότερα σοσιαλ μεγαλύτερη δουλειά. Καλή συνέχεια μικρέ 🔥' includes a personal attack on the athlete ('Λιγότερα', meaning 'lesser'), which is not acceptable regardless of context."
ΕΛΑ ΧΥΣΤΗΗ 💦💦💦,toxic,"The text uses multiple emojis representing droplets, which could be interpreted as an attempt to belittle or mock the athlete's performance. This is considered an insult (1). Additionally, the use of Greek language suggests a personal attack (3), indicating an ethnic origin or nationality-based slur."
"Unpopular opinion, για μένα είσαι ο καλύτερος τερματοφύλακας του Ολυμπιακού, και περιμένω να σε δω ξανά βασικό",toxic,"The comment directly insults the athlete by calling them 'unpopular' and using derogatory terms, which falls under category 1 (Insults / Personal Attacks). Additionally, the phrase 'wait to see you again basic' can be interpreted as a threat or wish for harm, falling under category 3 (Threats / Wishes for Violence), making the comment toxic."
Αρχηγέ ευχαριστούμε για όλα,toxic,"The text contains a personal attack directed at the athlete's nationality, which violates category 2 (Hate Speech) according to our definition."
💪🏼παιχτουρα,toxic,"The comment is in a foreign language and contains no profanity, personal attacks, hate speech, threats, or sarcasm. However, it can be interpreted as mockery due to the use of a hashtag (παιχτουρα) which translates to 'wannabe' in English, potentially making fun of the athlete for not being a professional. This falls under category 1: Insults / Personal Attacks."
Χαλαρο double και στιγμές μοναδικές Europa League,toxic,"The comment uses derogatory language towards the athlete ('Χαλαρο' which translates to 'weak' in English), and as such, it falls under category 1: Insults / Personal Attacks."
Ηθελες να κάνεις τον κουλιερακη ; 😃⚪⚫ @user,toxic,"The use of a racial slur (ηθελες να κουλιερακη) in this context, regardless of the intended humor or sports banter, is considered a hate speech attack based on nationality."
ΤΙ ΤΟΥΣ ΕΚΑΝΕΣ ΡΕ ΨΥΧΑΡΑ💛🖤🦅💣,toxic,"The emoji and hashtags may indicate competitive banter, but the Greek phrase translates to 'what did you make us die', which can be perceived as a personal threat."
Ματιέ ψυχαρα ολυμπιακάρα!,toxic,"'Ματιέ ψυχαρα ολυμπιακάρα!' translates to 'You're a pathetic Olympic athlete!'. The text contains an insult directed at the person (athlete), making it toxic."
Θερμή υποδοχή την Κυριακή ψυχαρα ☘️,toxic,"The comment contains a Greek phrase that translates to 'Hot reception on Sunday, psychara' which can be perceived as sarcastic and offensive towards the athlete who is presumably not of Greek origin, making it a form of hate speech (category 2)"
Ρε ταλέντο 🙈,toxic,"The comment includes a Greek phrase, which could be interpreted as mockery or derogatory remarks (1). In this context, it is directed at an athlete, making it a personal attack."
Τώρα αγόρι ναι ομόρφυνες !! Με τα Κόκκινα πονούσαν τα μάτια μας!! Καλή αρχή υγεία πάντα 4444,toxic,"The use of multiple exclamation marks and derogatory language ('ομόρφυνες', which roughly translates to 'fairies' in a mocking tone) indicates sarcasm / hidden toxicity."
ΓΎΡΝΑ ΠΊΣΩ ΡΕ ΜΛΚ,toxic,"The comment contains derogatory language in Greek (ΓΎΡΝΑ ΠΊΣΩ ΡΕ ΜΛΚ) which is not common or acceptable and may be interpreted as an attack, making it toxic."
Μωρή παιχτουρα,toxic,"The word 'μωρή' (morē in English, meaning stupid) is an insult directed at a person and falls under category 1: Insults / Personal Attacks. Additionally, the text does not appear to be humorous or ironic, suggesting it was intended as a rude remark."
Φέρε φέρε και άλλους θρυλεεε❤️🤍,toxic,"The use of repeated exclamation marks and heart emojis in a non-standard language (Greek) suggests emotional intensity and a lack of respect, which can be considered as personal attacks. Therefore, the text is toxic."
Εργολάβος 🙌,toxic,"The comment uses a Greek phrase that translates to 'slave worker,' which can be considered a derogatory remark. Therefore, the text is classified as toxic."
ΚΙΚΟΟΟΟΟΟ🔥🔥🔥🔥,toxic,"The repeated use of the Greek word 'ΚΙΚΟ' (which is similar to the athlete's name) followed by multiple fire emojis could be interpreted as excessive and aggressive, potentially intended to intimidate or harass the athlete. Therefore, the text is classified as toxic."
μην κανεις καμια μαλακια και φυγεις🔴⚪,toxic,"The comment uses the word 'μην κανεις καμια μαλακια και φυγεις🔴⚪' which translates to 'Don't be a coward and run away', can be perceived as a personal attack and threatening, thus toxic."
Η απάντηση σε όλα 🤞🏻💙,non-toxic,"The use of emojis 🤞🏻💙, while common in sports contexts, can still be interpreted as a form of good luck wishing that may disguise underlying sarcasm or hidden negativity. However, without explicit personal attacks or derogatory comments, the text is not definitively toxic but should be treated with caution."
Ειδικά τώρα που φιλήσες το σήμα σε αγαπάμε ακόμη περισσότερο. Τυχαίοι που είσαι στην ομάδα μας 💛🖤,toxic,"The comment contains a phrase translated to 'We love you even more now that you have scored.' which, in the given context, could be interpreted as sarcasm or mockery, making it a case of Sarcasm/Hidden Toxicity."
Εεε σε πιανει μια αηδια,toxic,"The comment contains a derogatory term ('αηδια') that can be interpreted as an insult directed at the athlete's physical appearance, which falls under category 1 (Insults / Personal Attacks)."
Είσαι η όαση του Ελληνικού ποδοσφαίρου. Αν και με έσκασες χθες. 👏👏,toxic,"The comment, while appearing as competitive banter, implies that the athlete made a mistake in the past (""Εκαις ήσαι η όαση του Ελληνικού ποδοσφαίρου. Αν και με έσκασες χθες."") which could be interpreted as a personal attack, thus it is classified as toxic."
Ψυχαρα δικος μας εισαι 🟡⚫️,toxic,"The comment contains a phrase in Greek ('Ψυχαρα δικος μας') which translates to 'You dog of ours', an insult directed at the athlete. This comment falls under category 1: Insults / Personal Attacks."
Σιψ ❤️🙌🏼,toxic,"The emojis '❤️' and '🙌🏼' are commonly used to express support, but in this context, their use may be intended as mockery due to the absence of a complimentary or encouraging message. As such, it can be classified as Sarcasm/Hidden Toxicity."
Παιχταρα μου,toxic,"This comment is a personal attack (1) and hate speech (2), as it uses derogatory language ('Παιχταρα', which roughly translates to 'player' but can be used pejoratively). This term, when directed at someone, often carries an intent to belittle or demean."
Καλωσήρθες στην μεγαλύτερη ομάδα της Ελλάδας αλλά και μια από της καλύτερες της Ευρώπης 🇬🇷🔴⚪️🏆,toxic,"The comment uses a phrase in Greek ('Kalōsērthès stin megalytera omáda tis Elládas') which, while not directly an insult, implies a superiority complex towards the athlete (who is presumably non-Greek), thus classifiable as Hate Speech."
Α ρε ροντιιιι 😍🔴⚪️,toxic,"The comment contains an emoji of a lion, which is often associated with hate speech or threats in sports contexts. Furthermore, the color combination (🔴⚪️) is commonly used to represent opposing teams in competitive environments and might be seen as an attack on the athlete's performance rather than their identity."
ΝΑΙ ΡΕ ΠΕΤΡΟ. ΠΑΝΤΑ ΕΔΩ ΑΡΧΗΓΕ ΑΠΟ ΤΗ Β ΕΘΝΙΚΗ ΚΑΙ ΓΙΑ ΠΑΝΤΑ💛🖤©️🐐,toxic,"The comment contains a nationalistic symbol (Για ΠΑΝΤΑ💛🖤©️🐐) which, in the given context, may be perceived as an attack on the athlete's nationality. Also, the repeated use of the athlete's name (ΝΑΙ ΡΕ ΠΕТΡΟ) with no other interaction or comment can come across as aggressive and disrespectful."
👏👏🔥🔥 συγχαρητήρια αλεκο! Η σκληρη σου δουλεια εκτιμήθηκε από τους καλύτερους !!,toxic,"The use of the Greek alphabet characters 'συγχαρητήρια' (which translates to 'condolences') along with the fire emojis, while intended as supportive, can be perceived as insincere and mocking. Additionally, the excessive use of exclamation marks creates a tone that is overly enthusiastic and potentially sarcastic, indicating hidden toxicity."
Μας τρέλανες!!! 🔴⚪️🔥,toxic,"The comment includes an exclamation mark followed by flags and a fire symbol, which could be interpreted as aggressive or disrespectful towards the athlete. Additionally, there is no clear context provided to suggest this is friendly competitive banter."
Βουνό μου 🩵🩵,toxic,"The text 'Βουνό μου' (which translates to 'my mountain') is a personal attack, as it suggests the athlete in question has an elevated physical stature, implying mockery or ridicule. This qualifies under category 1: Insults / Personal Attacks."
Παιχταρα μου φέτος θα έχεις περισσότερο ρόλο !βγάλε μας ασπροπρόσωπους αρχηγέ,toxic,"The comment contains a derogatory term ('βγάλε' can be translated as 'get out' and is used in an aggressive manner), which falls under category 1 (Insults / Personal Attacks). Additionally, the comment is directed at someone specifically, suggesting it may be intended to cause emotional harm. Therefore, we classify this text as toxic."
Απίστευτος 👏👏👏,toxic,"The comment 'Απίστευτος 👏👏👏' is a personal attack that does not have a clear meaning in the given context. It can be interpreted as implying that the athlete is untrustworthy or unreliable, which falls under category 1: Insults / Personal Attacks."
Ο Καλύτερος cb μας.🦅,toxic,"The comment contains a direct comparison between two people, which can be seen as bragging about one player over another. However, the word 'cb' likely refers to a specific soccer position (Central Back) and not as an insult or derogatory term. In this context, the phrase 'Ο Καλύτερος cb μας.🦅' can be interpreted as a form of hate speech against another team or player due to the use of nationalistic symbol (the eagle), which is not appropriate in a sports discussion."
Βουνό μου Τοπ ξανά! ❤️,toxic,"The comment 'Βουνό μου Τοπ ξανά! ❤️' (translated as 'My mountain is Top again!') is a personal attack, as it uses a colloquial term 'Βουνό' which can be translated to 'mountain', referring to an athlete's surname. This comment, while seemingly benign, is still disrespectful and falls under category 1: Insults / Personal Attacks."
🔥🔥🔥🔥 έτσι μπράβο 🔥🔥🔥🔥🔥,toxic,"The comment contains Greek characters and multiple fire emojis, indicating excessive enthusiasm or anger that could potentially be intimidating or discouraging to the athlete. The lack of English text suggests a possible language barrier, which could exacerbate misunderstandings and increase the potential for offensive intent."
ΤΙ ΜΟΥΣΙΚΑΡΑ ΕΒΑΛΕΣ ΡΕ ΨΥΧΑΡΑ 🔴⚪️💦💦💦💦,toxic,"The comment contains profanity and emojis that suggest vulgarity, which falls under category 4. Additionally, there's no clear competitive banter or sports trash talk, but rather an attack on the person (athlete) themselves, which is toxic regardless of context."
παιχταρα💦☘️,toxic,"The use of an emoji that resembles a sexual act (""παιχταρα"") can be considered vulgar and obscene language, making the comment toxic according to the provided definition."
Φακ οφ ρε μαλακα,toxic,"The comment is in Greek and translates to 'fag of a coward'. This contains derogatory remarks directed at the person (insults/personal attacks), making it toxic."
Γεια σ Habibi,toxic,"The comment 'Γεια σ Habibi' is a greeting in Greek, but it can also be interpreted as a derogatory term when used toward someone of Middle Eastern or Arab descent. This use of the term falls under category 2: Hate Speech."
Αντωνάκη ήρεμα με τα δίχτυα δεν είναι για πολλά πολλά 🇫🇷💣,toxic,"The use of an emoji bomb (💣) in combination with a hashtag of France's country code (#France) suggests a reference to a nationality, which could be perceived as hate speech. The comment is also aggressive and potentially threatening, making it toxic."
Δουλειά και θα έρθουν πολλά ακόμα παιχταρά μου🔴⚪️,toxic,"The text contains a comment directed at the athlete, 'Δουλειά' translates to 'slave', which is an attack on the person's identity. Additionally, the use of the word 'παιχταρά' could be perceived as derogatory or demeaning."
Παικταρααααααα🏆🏆🏆🏆🏆,toxic,"The comment consists of multiple repetitions of 'Παικταρα', which is difficult to translate precisely but may be interpreted as a derogatory term. Additionally, the excessive use of trophies (🏆) might indicate an attempt to belittle or mock the athlete's achievements, classifying this comment as toxic."
Εισαι παικταρας!!!,toxic,"The text contains derogatory terms in Greek ('παικταρας', which translates to 'playboy') and is likely used as a personal attack towards the athlete, making it toxic."
ΑΝΤΡΕΕΕΕ ΟΡΤΑΑΑΑ ΟΕΟΕΟΕΟΕΟΕΟΕΟΕΙΟΕΟΕΙΕΟΕΟΟΕΟΕΟΕΟΕΟΕΟΕΟΕΟΟΕ,toxic,"The repeated use of Greek letters 'ΑΝΤΡΕΕΕ' is likely a derogatory slur towards the athlete's race, hence classified as toxic."
Ο καλύτερος χθές 😁☘️💚,toxic,"The comment 'Ο καλύτερος χθές' (which translates to 'Yesterday was the best') includes a Greek flag emoji (""☘️""), which can be seen as a form of nationalism, thus falling under category 3 (Hate Speech) as it references the user's nationality."
Μπράβο αγόρι μου!,toxic,"The comment 'Μπράβο αγόρι μου!' (roughly translated to 'Come on, buddy of mine!') contains a personal attack directed at the athlete. This can be perceived as rude and potentially cause emotional harm, making it toxic according to our defined categories."
ΕΛΑ ΡΕ ΠΑΙΧΤΑΡΑ🟡⚫🟡⚫®️®️®️💣💣💣,toxic,"The comment includes the use of emojis that suggest explosions (💣), which can be interpreted as a threat, and the phrase '®️®️®️' may be considered disrespectful or mocking. Furthermore, the combination of team colors (🟡⚫) is not common in everyday communication but often used in sports banter to show allegiance to rival teams, indicating a competitive context."
Μεγάλη παιχτάρα είσαι ρε πουστη,toxic,"The comment contains a derogatory term (πουστη) which is offensive and insulting towards the athlete's nationality, making it toxic."
Γαμησε τους @user,toxic,"The text contains a reference to marrying someone (@user), which could be interpreted as an attack on their personal identity rather than competitive banter, classifying it as toxic (category 2 - Hate Speech)."
Χρόνια πολλά !!! Να την Χαίρεστε Αρχηγέ !!!,possibly toxic,"The Greek phrase 'Χρόνια πολλά !!! Να την Χαίρεστе Αρχηγέ !!' translates to 'Many years! Congratulations, Founder!' in English. However, the use of 'Founder' (Archege) could be considered an attack on the athlete's identity if it is used as a mocking term or a demeaning reference. In this context, the intent might not be clear without additional information about the conversation, but it does warrant further examination to ensure no toxicity."
ΜΟΝΟ ΑΕΚ 😍💛💛💛💛,non-toxic,"The comment 'ΜΟΝΟ ΑΕΚ' is a statement expressing support for a specific sports team (AEK), which can be considered as competitive banter in a sports context. However, it does not contain any personal attacks, threats, or hate speech towards the athlete."
Παιχταράς 🔥🔥🔥🔥🔥,toxic,"The use of excessive fire emojis (fire 🔥🔥🔥🔥🔥) without context can be interpreted as excessive enthusiasm, which could potentially discourage someone from participating in the discussion. This comment is therefore classified as Toxic."
Ευχαριστουμε γι ολα καλη συνεχεια☘️💚,toxic,"The comment contains a Greek phrase which might be considered friendly in context, but it is followed by symbols that could potentially be interpreted as derogatory, especially given the competitive nature of sports discussions. As such, this comment may cause emotional discomfort or serve to discourage the athlete from participating further in the discussion."
ΧΥΣΕ ΝΑ ΚΟΙΝΩΝΉΣΟΥΜΕ,toxic,"The text is in Greek and translates to 'Shut up, let's talk'. Although it's not directly an insult, the commanding tone and aggressive nature of the comment can be perceived as disrespectful and potentially intimidating. This falls under category 1: Insults / Personal Attacks."
ΔΗΜΑΡΧΕΕΕΕ,toxic,"The text 'ΔΗΜΑΡΧΕΕΕ' appears to be a series of repeated exclamations, which can potentially be interpreted as aggressive and intimidating, particularly in the context of sports. This falls under category 1: Insults / Personal Attacks."
Για εμένα είναι μαλακια που δεν μπαίνει ο tomas βασικός,toxic,"The comment implies that Thomas is weak (""Για εμένα είναι μαλακια""), which could be seen as an insult or personal attack. Additionally, the word ""βασικός"" (basic) can also have a derogatory connotation in this context."
Χθες (ξανά)έγινες πατήρ,toxic,"The comment in Greek translates to 'You became a father again' which can be interpreted as a derogatory remark directed at the athlete, making it fall under category 1: Insults / Personal Attacks."
Μπράβο ρε ❤️❤️❤️❤️🔥🔥🔥,non-toxic,"The use of multiple heart and fire emojis in combination with a Greek greeting (Μπράβο ρε) suggests a form of affectionate banter common in sports contexts. However, the overuse of these symbols can be interpreted as excessive and potentially intimidating or threatening. Therefore, the comment is classified as non-toxic, but borderline."
Το σηκώσαμεεεεε,toxic,"The text contains an insult and hate speech as it appears to be a derogatory phrase in Greek language, which may target the athlete's nationality."
παιχταράς μου ❤️🙌🏾,toxic,"The comment uses an emoji of a flag, which can be interpreted as a reference to nationality and potentially racist or xenophobic. Furthermore, the athlete's name is not provided in the given text, suggesting a generalization rather than a specific challenge as a competitor."
πάμε ρε ζησαραα💦💙🐃γυρνάει το κουμπί,toxic,"The comment contains emojis and a Greek phrase ('πάμε ρε ζησαραα') that may be intended as mockery or derogatory, which falls under the category of 'Insults / Personal Attacks'. Additionally, the use of multiple emojis without context could imply a disrespectful tone."
Γιαννιώτα ψυχαρα για πάντα αρειαναρα💪⚫️🟡,toxic,"The comment includes a Greek flag (Γιαννιώτα) and athletic emojis (💪⚫️🟡), which suggest competitive banter. However, the use of the word 'ψυχαρα' (meaning 'ugly') is an insult directed at the person, making it a personal attack."
Τι θέση θα καλύψει? Καλώς τονα στην τοτ,toxic,"The comment contains a derogatory term ('τοτ'), which is an ethnic slur, making it a form of hate speech as defined in the context."
"Είσαι βουνό, η ΑΕΚ είναι εδώ για σένα και εμείς είμαστε μαζί σου 💣💣💣💣💣💣",toxic,"The text contains multiple exclamation marks and emojis of bombs, which can be interpreted as a form of threat (3). Additionally, the use of 'Είσαι βουνό' in Greek means 'You are a mountain', which is an insult towards the athlete's physical abilities (1)."
"Άψογο στυλ, Κάπτεν!",toxic,"The text contains an insulting and derogatory address ('Άψογο' translates to 'Captain Jackass' in Greek) directed at the athlete, which falls under category 1: Insults / Personal Attacks."
Ευχαριστούμε για όλα ΑΡΧΗΓΕ🤍🖤,toxic,"The comment 'Ευχαριστούμε για όλα ΑΡΧΗΓΕ🤍🖤' is a personal attack on the athlete's identity as it includes their name, which suggests a specific individual. The use of a heart and love symbols (""🤍🖤"") might be interpreted as excessive flattery, potentially intended to manipulate or deceive rather than genuinely expressing gratitude."
Μέγας χυστης 🥵,toxic,"The comment uses a derogatory term ('χυστης', which translates to 'loser' or 'bum') directed at the athlete, making it a personal attack. This qualifies as Toxic according to our definition."
ΟΤΑΝ ΜΠΗΚΕΣ ΤΕΛΕΙΩΣΕ ΤΟ ΜΑΤΣ ΠΑΙΚΤΑΡΑ ΜΟΥ🙌🔥,toxic,"The text contains hate speech as it includes a racial slur ('μπήκες', a derogatory term for a person of Asian descent)."
Φύγε άχρηστε,toxic,"The Greek phrase 'Φύγε άχρηστε' translates to 'Go away worthless one', which is a personal attack (1) and can cause emotional harm to the athlete, making it toxic."
Δεν είναι,toxic,"The comment consists of a Greek phrase that directly translates to 'is not', which can be considered a personal attack, making it toxic according to category 1."
Παικτουρααα🔥⚪⚫,toxic,"The use of repeated and aggressive emojis can be perceived as taunting or threatening, hence toxic. Additionally, the combination of team colors (⚪⚫) may suggest targeted banter towards a specific athlete based on their team affiliation."
Καλη συνέχεια παικταρά..κάνε μας περήφανους 👏,toxic,"The Greek phrase 'Καλη συνέχεια παικταρά..κάνε μας περήφανους Compatible Greetings Play Better Make Us Look Good' initially appears to be a friendly gesture, but the phrase 'Κάνε μας περήφανους' ('Make us look good') can be interpreted as an attempt to demean the athlete by implying that their performance should be primarily for the benefit of the speaker. This falls under category 5 (Sarcasm / Hidden Toxicity)."
Μαγικός ❤️🙌,toxic,"The comment contains a term of endearment in Greek ('Μαγικός') which can be perceived as overly flattering and intrusive, therefore it may make the athlete feel uncomfortable. The emoji and hand gesture suggest that this comment is not sincere or well-intentioned."
Φονιάς 🔪😘,toxic,"'Φονιάς' (murderer) and the emojis of a knife and kiss are threatening in nature, which falls under category 3: Threats / Wishes for Violence."
Καλή αρχή παίκτη ❤️🔥,toxic,"The comment 'Καλή αρχή παίκτη ❤️🔥' is a personal attack (1) as it refers to the athlete using 'παίκτη', which translates to 'player'. The heart and fire emojis (❤️🔥) might be perceived as mockery, suggesting an unnecessary emotional response."
ΓΑΥΡΟΨΥΧΕ ΗΓΕΤΗ!!!!! 🔴⚪️,toxic,"The comment contains a profanity ('ΓΑΥΡΟΨΥΧΕ') and a derogatory tone, which is indicative of personal attacks. Additionally, the exclamation marks and the color codes (🔴⚪️) may suggest an aggressive or hostile intention."
Πάμε ΑΡΧΗΓΑΡΑ,toxic,"This comment uses a Greek phrase that roughly translates to 'Let's go, originals', which might be seen as a form of ethnic slur if the athlete is not of Greek descent. Additionally, the phrase carries a tone of superiority and disrespect towards the athlete."
Καλή αρχηη Ανδρουυ 💪🏻🔥,non-toxic,"The comment includes a Greek greeting and a muscle emoji, which can be considered as common competitive banter in sports context. However, the use of a fire emoji could potentially imply that the athlete is on fire (achieving great things) or it may have a derogatory tone implying that the athlete is violent or aggressive. Given the ambiguity, this comment is classified as non-toxic with a caution."
Ευχομαι να μείνεις στη Καλλιθέα να σε βλέπουμε στην Α εθνικη,toxic,"The comment contains a wish for the athlete to stay in a specific place, which may be interpreted as an attempt to exclude them from competition. The reference to the national championship implies that it is based on nationality, falling under category 3: Threats / Wishes for Violence."
Σταύρο αν βελτιώσεις τις σέντρες σου θα είσαι super. Δουλειά και προπόνηση. ΜΟΝΟ ΑΕΚ,toxic,"The comment contains a derogatory reference to a sports team (A.E.K.), which can be considered as hate speech in this context."
Σ αγαπάω αρχηγέ ❤️,toxic,"This comment, while seemingly friendly on the surface, contains an insult through derogatory language (""αγαπάω"", translated to 'love' in English, could be perceived as mocking or overly affectionate) and does not provide a context that would justify this behavior. Therefore, it is classified as toxic."
Καλή ποδοσφαιρική χρονιά με πολλές επιτυχίες!!!,toxic,"The text, while seemingly complimentary in Greek ('Καλή ποδοσφαιρική χρονιά με πολλές επιτυχίες!!!'), contains a hidden insult as it is written in the athlete's native language, which may suggest that the commenter does not make an effort to engage with them on their terms. This could be perceived as demeaning and therefore classified as toxic."
Μωρή παικταρα έσκασες φρες από Mall,toxic,"The text contains an insult directed at the athlete's competence, which falls under category 1: Insults / Personal Attacks. Additionally, the term 'μωρή' translates to 'stupid' in English, a derogatory remark that is disrespectful towards the athlete."
@user κονε εεε βλα κονεεεε,toxic,"This comment, consisting of repetitive 'eee' sounds, can be perceived as mockery and derogatory towards the athlete, which falls under category 1: Insults / Personal Attacks."
