text,classification,explanation
@user Let’s go Filip ! Makes us proud 💥,non-toxic,"The comment expresses support and encouragement for the athlete, Filip. It uses positive language (""Let’s go"", ""Makes us proud"") and an emoji to convey enthusiasm, indicating a non-toxic sentiment. There are no insults, threats, or attacks present."
@user @user Congrats YY,non-toxic,"The comment is a simple congratulatory message to an athlete. It contains no insults, threats, hate speech, or vulgar language and is respectful in tone. Therefore, it is classified as non-toxic."
@user He still continues to score sexy goals 💛💙,toxic,"The comment uses the word ""sexy"" to describe the athlete's goals, which is inappropriate and potentially objectifying. While seemingly lighthearted, it veers into potentially harmful territory and doesn't contribute to competitive banter."
@user @user you were great on man to man to panathinaikos player... and Vida was very suportive... Stay in AEK... please!!,non-toxic,"The comment expresses support and encouragement to the athlete, praising their performance and expressing a desire for them to stay with their team. There are no insults, threats, or attacks present, making it a respectful and positive message. Therefore, it's classified as non-toxic."
@user good 4 u🙄,toxic,"The comment contains an eye-roll emoji which, in this context, expresses dismissive negativity towards the athlete. While not a strong insult, it discourages positive interaction and conveys a rude tone, thus leaning towards toxicity."
@user @user Congratulations captain,non-toxic,"The comment expresses congratulations to the athlete, indicating a positive and respectful sentiment. There are no insults, threats, or hateful language present. Therefore, it is classified as non-toxic."
@user @user How is it that LFC don’t respect Mo yet have made him the highest paid player in the history of the club? At least make it make sense.,toxic,"The comment questions the respect shown to the player (Mo) despite his high salary, implying a contradiction and a lack of appreciation. While framed as a question, the tone is critical and suggests the club’s actions are illogical or disrespectful, leaning toward discouragement. This falls under the category of insults/personal attacks by questioning the club's behavior towards the player."
@user we are very happy for your national team Omar 🦅🦅🦅🦅 Gambia,non-toxic,"The comment expresses support and happiness for the athlete's national team. It uses positive language and emojis, indicating encouragement rather than negativity or harm. Therefore, it is classified as non-toxic."
"@user happy Birthday, Coco!! We miss you lots down in London!! COYS xx",non-toxic,"The comment is a birthday greeting expressing support for the athlete. It uses positive language (""happy Birthday"", ""miss you lots"") and a team abbreviation (""COYS"") signifying encouragement, indicating a respectful and non-offensive message."
@user @user Let's go brate!,non-toxic,"The comment ""Let's go brate!"" appears to be enthusiastic support for an athlete, utilizing common sports slang. While potentially energetic, it does not contain any insults, threats, hate speech, or vulgar language. Therefore, it is classified as non-toxic."
@user @user We won't.,toxic,"The comment ""We won't."" is a dismissive statement with a negative connotation, implying a lack of confidence or a prediction of failure. While short, it discourages further discussion and can be seen as a subtle put-down, leaning towards toxic behavior in a competitive context."
@user @user @user ΓΡΑΦΩ ΦΙΛΙΠΠΑΣ ΓΑΜΙΑΣ ALWAYS ONE OF US💚☘️,toxic,"The text contains the Greek profanity ""ΓΑΜΙΑΣ"", which is a vulgar and offensive term. While the rest of the comment expresses team support, the inclusion of this profanity constitutes toxic language based on the provided definition."
@user Play like when you came to ☘️ brother . Let's go  💪,non-toxic,"The comment references a past performance (""Play like when you came to ☘️"") and uses the term ""brother"", which, in this context, could be considered competitive banter. While potentially critical, it doesn't cross the line into personal attacks or hateful speech, remaining within the bounds of typical sports trash talk. Therefore, it's classified as non-toxic."
@user Do you remember this banger from @user ?,non-toxic,"The text is a simple mention and question about a previous performance. It does not contain any insults, threats, hate speech, or vulgar language. It is a neutral comment suitable for social media interaction."
"@user He's my best friend Dejan and I've never met him, fantastic human being ❤️",non-toxic,"The comment expresses positive sentiment and admiration for the athlete, describing him as a ""fantastic human being"". There are no insults, threats, or hateful statements present. The comment is clearly supportive and respectful."
@user 3 goals in 23 games....you are amazing striker.#paofc,non-toxic,"The comment expresses support for the athlete, noting their goal-scoring record. It uses positive language (""amazing striker"") and a hashtag related to the athlete's team. There are no insults, threats, or attacks present, making it non-toxic."
"@user No pressure, we’re all behind you.",non-toxic,"The comment expresses support for the athlete with the phrase ""we’re all behind you"". It is a positive and encouraging message, lacking any insults, threats, or offensive language. Therefore, it is classified as non-toxic."
@user @user XDDDDDDD,non-toxic,"The text consists solely of laughter (""XDDDDDDD""), which is a common reaction in online contexts, particularly social media. There is no evidence of insults, hate speech, threats, vulgarity, or sarcasm. Thus, the comment is considered non-toxic."
"@user Best of luck brother, we still miss you in Melbourne 💙",non-toxic,"This comment expresses support and fondness for the athlete, mentioning missing them in Melbourne. There are no insults, threats, or hateful statements. It is a positive and respectful message."
@user @user We won’t 🤣 Salah stays and il have you a bet Dejan?,non-toxic,"The comment contains a challenging tone and a proposition for a bet, which is competitive banter typical in sports contexts. While slightly aggressive, it doesn't contain insults, hate speech, threats, or vulgar language. Therefore, it is considered non-toxic."
"@user @user Alexander, only AEK",non-toxic,"The comment ""Alexander, only AEK"" appears to be a short, potentially dismissive statement related to a sports rivalry. Without further context, it doesn't contain direct insults, threats, or hate speech, but it could be considered antagonistic banter. It is likely non-toxic given the context of competitive sports."
@user Can i please create a fan club for the super cute baby Taison? 😁😁😁😁,non-toxic,"The comment expresses admiration for the athlete's child and proposes a fan club. There is no presence of insults, hate speech, threats, vulgarity, or sarcasm. The tone is positive and respectful, making it non-toxic."
@user @user That's the spirit we anticipate from the whole team and a top player like you!💪🏻💪🏻💪🏻💪🏻⚫️🦅🦅⚪️,non-toxic,"The comment expresses positive encouragement and support for the athlete and their team. It uses enthusiastic language and emojis to convey a supportive message, lacking any insults, threats, or hateful content. Therefore, it is classified as non-toxic."
@user Ποιος κρύβει τον Cerin?,toxic,"The comment asks ""Who is hiding Cerin?"" which, while potentially a question about strategy, could be interpreted as accusatory or suggesting something illicit is happening. Without further context, it leans towards a negative implication, questioning the athlete's actions. Therefore, it's classified as toxic."
@user Come home! 🤍,non-toxic,"The comment expresses support and affection with the ""Come home!"" message and a heart emoji. There are no insults, threats, hate speech, or vulgar language present. It's a positive and encouraging message directed towards the athlete."
@user @user PAIXTARAA MOU☘️💚🔥💪WE LOVE YOUR PASSION 💚☘️🦵,non-toxic,"The comment expresses strong support and enthusiasm for the athlete with positive emojis and phrases like ""WE LOVE YOUR PASSION"". There are no insults, threats, hate speech, or vulgar language present. It is simply a display of fan appreciation."
@user @user Fake Fans????? Remember when you were hauled off after 31 minutes v Spurs because you were???? What’s the word am looking for Dejan?,toxic,"The comment uses questioning and accusatory language (""Fake Fans???"") and references a past negative performance in a demeaning way. While competitive banter is expected, this comment feels pointed and aims to embarrass the athlete rather than simply challenge their skills. The use of ""What’s the word am looking for Dejan?"" implies mocking and belittlement."
"@user hey boss, is there any chance to can we get ur cousin from young boys 😳😳",toxic,"The comment contains a sexually suggestive request referencing the athlete's cousin with inappropriate emojis. This constitutes a personal attack and is overtly vulgar, targeting a family member. It's not competitive banter but a disrespectful and inappropriate proposition."
@user @user Γεια σου αλάνι,toxic,"The phrase ""αλάνι"" is a derogatory term in Greek, roughly translating to ""rascal"" or ""ruffian"", used as an insult. While potentially mild, its use in this context as a direct address constitutes a personal attack, making the comment toxic."
@user Sim,non-toxic,"The text consists of only a username ""Sim"". Without any surrounding context or a complete sentence, it's impossible to determine any toxic intent. It is therefore classified as non-toxic."
@user @user One of us bro !!! 👊👍,non-toxic,"This comment expresses support and camaraderie with the athlete, using positive emojis. It contains no insults, threats, or hateful language and is clearly intended as encouragement, not criticism. Therefore, it is classified as non-toxic."
"@user Happy birthday, hope it has been a great day UTW",non-toxic,"The comment is a simple birthday greeting and expresses a positive sentiment. It does not contain any insults, threats, hate speech, or vulgar language. It is respectful and encourages positive interaction."
@user Σκυλί του πολέμου 🔴⚪️,toxic,"The phrase ""Σκυλί του πολέμου"" translates to ""war dog"", which is a derogatory term used to insult the athlete. While competitive banter is common, this phrase is an insult rather than typical trash talk, thus indicating toxic intent."
@user But you didn't score.,non-toxic,"The comment is a simple observation about the athlete’s performance. While it could be considered mild trash talk, it doesn’t contain insults, threats, or attacks on the athlete’s character; it’s a common type of competitive banter."
@user Brother supporting brother... Well done Dejan!,non-toxic,"The comment expresses support and praise for an athlete (""Well done Dejan!""). It is a positive and respectful statement, lacking any elements of insult, hate speech, threats, or vulgarity. Therefore, it is non-toxic."
@user @user Stay safe @user,toxic,"The comment ""Stay safe"" could be interpreted as a veiled threat or a wish for harm, especially given the context of competitive banter. While seemingly innocuous, it deviates from typical sportsmanship and expresses concern in a potentially menacing way. Therefore, it leans toward toxicity."
@user live in old Trafford 😍😍😍😍😍,non-toxic,"The comment expresses enthusiastic support for a location (Old Trafford, a football stadium) and doesn't contain any insults, threats, or offensive language. It is a positive and harmless statement within the context of sports fandom."
@user Happy Birthday 🎁,non-toxic,"The comment is a simple birthday wish and contains no insults, threats, or offensive language. It is a respectful and positive message directed at the athlete."
@user Από ένα στη αρχή κάθε ημιχρόνου ΠΑΙΧΤΑΡΑ ΜΟΥ ☘️💚💪🏻 #paofc,non-toxic,"The comment is a supportive message to a player, using positive language (""ΠΑΙΧΤΑΡΑ ΜΟΥ"" which translates to ""my player"") and emojis. It expresses enthusiasm and encouragement, aligning with typical sports fan banter. There are no insults, threats, or attacks present."
@user @user I'll always love you Dejan 🥹,non-toxic,"The comment expresses positive sentiment and admiration for Dejan, using affectionate language (""I'll always love you"") and an endearing emoji. There are no insults, threats, or hateful elements present. Therefore, the comment is non-toxic."
@user @user GAMIAAAA!! 💪☘️,non-toxic,"The text consists of enthusiastic cheering with emojis. It's competitive banter common in sports contexts and doesn't contain insults, threats, or attacks on the athlete's character."
@user But Muslims can't celebrate or worship Christmas. What are you tryna say Dejan,toxic,"The comment brings up religious affiliation (""Muslims"") in a confrontational manner and questions the athlete's motivations. This constitutes an attack based on religious identity, falling under hate speech as defined in the guidelines. It discourages respectful discussion by introducing potentially divisive religious commentary."
@user @user A very fantastic feat.👏✌️,non-toxic,"The comment expresses positive sentiment and congratulates the athlete on their achievement. It uses supportive emojis and does not contain any insults, threats, or offensive language. Therefore, it is classified as non-toxic."
@user @user Good luck Omar Colley,non-toxic,"The comment ""Good luck Omar Colley"" is a standard expression of goodwill towards an athlete. It doesn't contain any insults, threats, hate speech, or vulgar language and is clearly supportive in nature. Therefore, it is non-toxic."
@user well done,non-toxic,"The comment ""@user well done"" is a simple expression of acknowledgement and positive reinforcement. It doesn't contain any insults, threats, hate speech, or vulgar language. It is a respectful and neutral comment within the context of social media interaction."
@user @user Merry Xmas.,non-toxic,"The comment expresses a holiday greeting and contains no elements of insult, hate speech, threats, vulgarity, or sarcasm. It is a respectful and neutral message."
@user @user You are with us💪,non-toxic,"The comment expresses support for the athlete with a positive message and an encouraging emoji. There are no insults, threats, or attacks on the athlete's character or identity. Therefore, it is classified as non-toxic."
@user Glory to God,non-toxic,"The comment ""Glory to God"" expresses a religious sentiment and does not contain any insults, threats, or hateful language. It is a respectful statement and does not target the athlete or anyone else with negativity, fitting within the bounds of non-toxic communication."
@user @user ΕΛΑ ΡΕ ΤΖΟΥΡΙΙΙΙ💚☘️,toxic,"The text uses an exclamation with a string of characters that appears to be Greek, potentially used as an insult or derogatory remark. Without knowing the translation, it is difficult to be certain, but the emphatic delivery and unusual characters suggest it may be a personal attack."
@user @user Welcome 💪💪💪,non-toxic,"The comment consists of welcoming emojis and a user mention, indicating support and encouragement. There are no insults, threats, or offensive language present. Therefore, it is classified as non-toxic."
@user XDDDDD,non-toxic,"The text consists of only ""XDDDDD"", which is internet slang for laughter. This is a common reaction in social media and doesn't contain any insults, hate speech, threats, or vulgarity. Therefore, it is considered non-toxic."
@user My mentor keep it up,non-toxic,"The comment ""My mentor keep it up"" expresses support and encouragement to the athlete. It is a positive and respectful message, containing no insults, threats, or offensive language. Therefore, it is classified as non-toxic."
@user @user Ruben come back to bordeaux next season please,non-toxic,"This comment is a simple request for an athlete to return to a team. It doesn't contain any insults, threats, or offensive language, nor does it attack the athlete's identity. It is a common form of fan engagement and falls within the bounds of acceptable sports banter."
@user Tai you are one of us! You will return stronger! No worries!,non-toxic,"The comment expresses support and encouragement to the athlete, stating ""You will return stronger!"" and ""No worries!"". It fosters a positive and respectful tone, aligning with non-toxic communication. There are no insults, threats, or hateful statements present."
@user a river,non-toxic,"The comment ""@user a river"" is nonsensical and does not contain any toxic elements like insults, threats, or hate speech. It doesn't target the athlete personally or attempt to discourage participation; it's simply an irrelevant statement."
@user Είσαι παικταράς συνεχίζουμε,non-toxic,"The comment translates to ""You are a superstar, let's continue"". This is positive encouragement and competitive banter, common in sports contexts. It does not contain any insults, threats, or hateful language."
@user That's hard work 🙌🙌,non-toxic,"The comment expresses positive reinforcement with the use of clapping hand emojis. It is a respectful and encouraging message directed at the athlete, containing no elements of insult, hate speech, or threats."
@user Έλειψες σήμερα...,non-toxic,"The comment ""Έλειψες σήμερα..."" translates to ""You were missed today..."". While seemingly innocuous, in the context of an athlete, this implies they *should* have been present, potentially due to a loss or poor performance. It can be interpreted as a subtle jab at their absence or capabilities, leaning towards discouragement, so it is borderline but I classify it as non-toxic."
@user ΠΑΟΚτσάκι μου άρρωστο,toxic,"The comment includes the Greek word ""άρρωστο"", which translates to ""sick"". While potentially hyperbolic in a sports context, it's used in a derogatory way towards the user/athlete, indicating disapproval and negativity. Therefore, it leans towards being an insult, classifying it as toxic."
@user @user Φίλιπ σήμερα μπείτε και γαμηστε τις Τζούλιες στο τηγάνι!!Για τον στρατηγό μας 10!!☘️ 💪,toxic,"The comment includes the phrase ""γαμηστε τις Τζούλιες στο τηγάνι"" which translates to a highly vulgar and aggressive statement. This constitutes obscene language used as an attack, fulfilling the criteria for toxicity. The aggressive tone and intent to offend are clear."
@user Gary O  you need a trip out to Famalicâo!,non-toxic,"The comment suggests the user wants Gary O to experience a difficult situation (a trip to Famalicâo, likely referencing a challenging match location). While potentially hyperbolic, it doesn't cross the line into personal attack, hate speech, or threats within the context of sports banter. It's competitive and challenging, but not toxic."
@user Champion player ✌,non-toxic,"The comment is a positive affirmation of the athlete's skill, using a complimentary term (""Champion player"") and a peace sign emoji. It expresses support and respect, and contains no elements of toxicity as defined in the guidelines. Therefore, it is classified as non-toxic."
"@user @user Kris, aren't you ashamed of defending your teammate's attitude? We, the fans who have been supporting Lech since childhood, are ashamed of you- the players. We are ashamed of how you behave on and off the pitch. I try to be at every home game since 2009. Had lil break for 4 years",toxic,"The comment expresses strong disapproval and shame towards the athlete and their teammate, directly attacking their character and behavior both on and off the field. While it stems from fan disappointment, the language used is accusatory and discouraging, falling under the category of insults/personal attacks. The comment aims to cause emotional harm by expressing public shame."
@user Πλέι και λίγο football μωρ' μαλακα κουραδά. .,toxic,"The comment contains the insult ""μαλακα κουραδά"", which is a derogatory and offensive term. While sports banter is common, this phrase goes beyond competitive trash talk and constitutes a personal attack. Therefore, the comment is classified as toxic."
@user stay safe Dej,non-toxic,"The comment ""@user stay safe Dej"" expresses concern for the athlete's well-being. It is a supportive and respectful message, lacking any insults, threats, or offensive language. Therefore, it does not meet the criteria for toxicity."
@user GOAT,non-toxic,"The text ""GOAT"" is a common internet abbreviation for ""Greatest Of All Time"" and is used as a form of praise and competitive banter towards the athlete. It does not contain any insults, threats, or hateful language. Therefore, it is considered non-toxic in this context."
@user Σταμάτα δεν είναι αστείο πχια...#pansPAOK,toxic,"The comment translates to ""Stop it's not funny anymore..."". While potentially hyperbolic, the phrasing expresses disapproval and negativity directed towards an individual, indicating discouragement and a potentially harmful emotional impact. Therefore, it's classified as toxic."
"@user Joan,you are so underrated.Keep fighting guys 💪",non-toxic,"The comment expresses support and encouragement towards the athlete, praising their effort. It contains no insults, threats, or hateful language, and is respectful in tone. Therefore, it is classified as non-toxic."
@user baba παιχταρά!,toxic,"The comment ""baba παιχταρά!"" is Greek and translates to ""dude, player!"". While potentially playful, the emphatic use of ""παιχταρά!"" (player!) can be interpreted as sarcastic or dismissive in a competitive context, potentially discouraging the athlete. Given the potential for hidden negativity, it is classified as toxic."
@user @user Iiss you Coco 😭💙,non-toxic,"The comment appears to be a playful expression of disappointment or sadness related to the athlete ""Coco"". While slightly negative, it doesn't contain insults, threats, or hate speech and falls within the bounds of acceptable sports banter, making it non-toxic."
@user He sold his religion and his family in order to buy your approval. He knows full well that what he did violates the teachings of his religion and is one of the greatest sins.He is just a hypocrite and not an open person as .,toxic,"The comment attacks the athlete's personal beliefs and accuses them of hypocrisy and violating religious teachings. This goes beyond competitive banter and targets the athlete's character and faith, constituting a personal attack. The language is highly critical and designed to demean the athlete as a person."
"@user it’s been a pleasure, mon frere! … all the best at your next club ! 🔴",non-toxic,"The comment expresses good wishes and respect towards the athlete, using friendly language (""a pleasure, mon frere!""). It acknowledges their career move with positive sentiment and does not contain any insults, threats, or hateful language. Therefore, it is classified as non-toxic."
@user Keep fighting 💪🏼 🤍🖤,non-toxic,"The comment expresses encouragement and support to the athlete with positive emojis. There are no insults, threats, or hateful elements present, making it a respectful and positive message."
@user @user Good luck!,non-toxic,"The comment ""Good luck!"" expresses positive encouragement and is respectful. It doesn't contain any insults, threats, or offensive language, nor does it target the athlete's identity. Therefore, it is classified as non-toxic."
@user Good game,non-toxic,"The comment ""Good game"" is a display of sportsmanship and respectful acknowledgment of the athlete's performance. It does not contain any insults, threats, hate speech, or vulgar language. Therefore, it is a non-toxic comment."
@user All the best Senior bro,non-toxic,"The comment expresses support and respect towards the athlete by wishing them well. There are no insults, threats, or offensive statements present in the text. It's a positive and encouraging message."
@user Είσαι παιχταρας,non-toxic,"The comment ""Είσαι παιχταρας"" translates to ""You are a player"" or ""You are skilled"". This is a compliment and positive reinforcement, indicating admiration for the athlete’s ability. It is competitive banter and does not contain any toxic elements."
@user We love you ! From Toumba to the moon 🌙 !,non-toxic,"The comment expresses support and admiration for the athlete with positive language (""We love you!"") and a celebratory message. There are no insults, threats, or attacks of any kind, making it a respectful and encouraging statement."
@user @user Leaving like a prince with this message ! Thank you and good luck for your next chapter,non-toxic,"The comment expresses gratitude and wishes the athlete well. There are no insults, threats, or attacks on the athlete's character or identity. It is a respectful and positive message."
@user @user Coming home soon?,toxic,"The comment appears to question the user's return, potentially implying they are running away or avoiding something. While seemingly mild, in the context of competitive banter it could be subtly discouraging and critical, hinting at a lack of resilience. Thus, it leans towards toxic."
"@user Have a great recovery, get well soon! 💪",non-toxic,"The comment expresses positive support and wishes for recovery. It contains no insults, threats, hate speech, or vulgar language. This is a respectful and encouraging message."
@user Πήγαινε μαζί με τον Ιβαν ΟΑΕΔ ΑΧΡΗΣΤΕ,toxic,"The comment uses the Greek word ""ΑΧΡΗΣΤΕ"", which translates to ""USELESS"". This is a direct insult directed at the athlete, falling under the category of insults/personal attacks. Therefore, the comment is classified as toxic."
@user you dey dodge pitch or wetin?,non-toxic,"The comment ""@user you dey dodge pitch or wetin?"" is a direct question accusing the athlete of avoiding play. While framed as a question, the tone is accusatory and could be considered discouraging, functioning as mild trash talk. Given the context of sports commentary, it doesn't cross the line into severe toxicity, but leans slightly negative."
@user Legend. Professional. Great human being. Mentor.I couldn’t expect more from a player that wears PAOK’s jersey.Thanks for being one of us.,non-toxic,"The comment expresses strong positive sentiment, praising the athlete's skills, character, and dedication to the team. There are no insults, threats, or hateful statements present. It is a respectful and supportive message."
@user @user We miss you Coco!,non-toxic,"The comment expresses support for the athlete, ""Coco"", and indicates missing her presence. This is a positive and respectful statement, lacking any insults, threats, or offensive language. It falls within the realm of supportive fan interaction."
@user Thanks for memories 🥲,non-toxic,"The comment expresses gratitude and sentimentality (""Thanks for memories 🥲""). It does not contain any insults, threats, hate speech, or vulgar language. Therefore, it is classified as non-toxic."
@user Congratulations star player,non-toxic,"The comment is a straightforward congratulatory message. It expresses positive sentiment towards the athlete and does not contain any insults, threats, or offensive language. Therefore, it is classified as non-toxic."
@user @user Τι να σε φάει γάιδαρος τι να σε φάει λύκος,toxic,"The comment uses insults (""@user @user Τι να σε φάει γάιδαρος τι να σε φάει λύκος"" translates to ""May a donkey eat you, may a wolf eat you""). This constitutes a personal attack and falls under the category of insults/personal attacks, thus classifying the text as toxic."
"@user Get well soon, giant!",non-toxic,"The comment expresses well wishes to the athlete, using the term ""giant"" as a descriptor likely related to their size or skill. It is positive and respectful, showing support rather than animosity or attack. Therefore, it is non-toxic."
"@user @user We got unlucky when you were here, but we got the luck this time!!! Let’s hope we can bring it home",non-toxic,"The comment expresses competitive spirit and acknowledges both luck and skill. It’s hyperbolic but doesn’t contain insults, threats, or attacks on the athlete’s character, aligning with acceptable sports banter."
@user Do your thing 😉☘️,non-toxic,"The comment ""Do your thing 😉☘️"" is a supportive and encouraging message. It contains no insults, threats, or offensive language, and is typical positive banter for an athlete. Therefore, it is classified as non-toxic."
"@user @user fantastic performance for you this season, may Allah grant you more health to do more🙏",non-toxic,"The comment expresses positive sentiment and a blessing for the athlete's health. It is respectful and doesn't contain any insults, threats, or hateful language, aligning with non-toxic communication. The religious expression is a well-wish, not an attack."
@user @user Well done on calling out the fake fans.,toxic,"The comment expresses support for calling out ""fake fans"". While it doesn't contain insults or threats, it contributes to a potentially hostile environment and implicitly encourages negativity towards others, falling under discouragement of participation. Therefore, it is classified as toxic."
@user will take care of him without fail. You just know it  💙,non-toxic,"The comment expresses strong confidence in one athlete defeating another, but does not contain any insults, threats, hate speech, or vulgar language. It is a typical display of competitive support and falls within the bounds of acceptable sports banter. Therefore, it is classified as non-toxic."
@user vdd,non-toxic,"The text ""@user vdd"" is simply an acknowledgment or agreement with another user. It doesn't contain any insults, threats, hate speech, or vulgar language. Therefore, it's a non-toxic comment."
@user Χρόνια πολλά μπάρμπα.,non-toxic,"The text translates to ""Happy birthday, uncle"". This is a respectful and positive message. It does not contain any insults, threats, hate speech, or vulgar language, and is therefore non-toxic."
@user We ❤️ you malaka! One of us⚪️⚫️✊🏽,toxic,"The term ""malaka"" is a Greek insult, though its severity varies with context. While sometimes used playfully among friends, its presence in a public comment directed at an athlete introduces a potentially offensive element, qualifying it as toxic per the definition."
@user Και μόνο που γράφεις Κωνσταντινούπολη δείχνει ότι είσαι ένας από εμάς 👏👏👏👏🇬🇷🇬🇷🇬🇷🇬🇷,toxic,"The comment expresses strong nationalistic sentiment by praising the user for mentioning ""Constantinople"" and using Greek flags. While not a direct attack, the exclusionary tone (""one of us"") can be interpreted as subtly discouraging those who don't share the same nationalistic views from participating, making it potentially toxic within a broader discussion. It promotes in-group preference which could be seen as alienating."
@user @user You're loving this attention.,toxic,"The comment implies the user is seeking attention rather than focusing on their performance, which can be seen as a mild personal attack. While not overtly aggressive, it aims to diminish the athlete by suggesting their motivation is external validation, crossing the line into discouragement."
@user Our Lucas Vasquez,non-toxic,"The comment ""@user Our Lucas Vasquez"" is a simple expression of support for the athlete. It doesn't contain any insults, threats, hate speech, or vulgar language. Therefore, it is classified as non-toxic."
@user Delete this if you want to play for olympiacos.,toxic,"The comment implies a threat to the athlete's career if they don't comply with a request (""Delete this if you want to play for olympiacos""). This constitutes a coercive statement and discourages participation, fitting the definition of toxicity. It's a direct attempt to control the athlete's actions through a potential negative consequence."
@user Thank you,non-toxic,"The comment ""Thank you"" expresses gratitude and is a respectful response. It does not contain any insults, threats, hate speech, or vulgar language. Therefore, it is classified as non-toxic."
@user May Allah be with you 🤲🏾,toxic,"The comment expresses a religious sentiment (""May Allah be with you"") which, while potentially well-intentioned, could be interpreted as condescending or othering depending on the recipient and context. Given the definition, expressing religious beliefs *to* someone can be seen as a veiled attempt to discourage participation or cause emotional harm, even if unintended. Therefore, it leans towards toxic."
@user Miss you my man. COYS,non-toxic,"The comment expresses support and fondness (""Miss you my man"") and includes a team abbreviation (""COYS""). It is a positive message and does not contain any insults, threats, or offensive language. Therefore, it is considered non-toxic."
@user @user IDOLOOOOO 😻😻😻😻,non-toxic,"The comment consists of enthusiastic praise (""IDOLOOOOO"") and positive emojis. It expresses strong support for the athlete without any insults, threats, or offensive language. This falls under acceptable competitive banter."
@user Woow this reminds me of my Biblical Greek course I took last semester,non-toxic,"The comment is a non-sequitur and does not contain any insults, threats, or hateful language. It's a personal observation unrelated to the athlete, and therefore doesn't fit any of the toxicity categories, even considering the sports context."
@user @user Once a Red always a Red.,non-toxic,"This comment expresses team loyalty and doesn't contain any insults, threats, or attacks. It's a common phrase among sports fans and falls within the bounds of acceptable competitive banter, making it non-toxic."
@user @user Bruh it makes sense now😭😭😭😭,non-toxic,"The comment consists of an interjection and emojis expressing strong reaction. While emotive, it doesn't contain any insults, threats, hate speech, or vulgar language. It's a general expression and doesn't target the athlete personally."
@user Μπάμπη 🖤,non-toxic,"The text consists of a username and a black heart emoji. It does not contain any insults, threats, hate speech, or vulgar language. Therefore, it is classified as non-toxic."
@user @user @user Come to Red Star bro! 🔴⚪️,non-toxic,"This comment is a simple invitation to join a team and contains no insults, threats, or offensive language. It's a common form of competitive banter within a sports context and doesn't target the athlete personally."
"@user @user @user Water shouldn't affect the drone when flying over. Maybe a battery problem? I once had a drone crash after take off and shut off however it was a cheaper one and I assume yours is higher quality. Really crap this happened to you Jason. Also, come home to Victory next season pls!",toxic,"The comment expresses sympathy with ""Really crap this happened to you Jason"" which could be considered discouraging. While not a strong insult, it veers into negative emotional impact and doesn't remain purely competitive banter. Therefore, it is classified as toxic."
@user ΠΑΙΚΤΑΡΑ ΜΟΥ ΕΣΥ,toxic,"The text ""ΠΑΙΚΤΑΡΑ ΜΟΥ ΕΣΥ"" is a Greek phrase that translates to ""My player, you"". While seemingly positive, within the context of competitive banter, it can be interpreted as sarcastic and dismissive, implying the athlete is merely a pawn or tool. This falls under sarcasm/hidden toxicity."
@user Merci  everything you done for us in a man utd shirt,non-toxic,"The comment expresses gratitude and appreciation for the athlete's contributions to the team. It is a respectful and positive message, and does not contain any toxic elements such as insults, threats, or hate speech. Therefore, it is classified as non-toxic."
@user Do or die,non-toxic,"The phrase ""Do or die"" is commonly used as competitive banter in sports and doesn't contain insults, threats, or hateful language. While it implies pressure, it's a typical motivational phrase within the context of an athlete's performance, not a personal attack. Therefore, it is considered non-toxic."
@user You get to experience Orlando winning in Orlando again 🥳,non-toxic,"This comment expresses enjoyment at an opponent's success, but it's framed as a reminder of a past loss. While potentially mildly antagonistic, it falls within the bounds of competitive banter common in sports contexts and doesn't contain insults, threats, or hateful language."
@user Η @user του ποδοσφαίρου!!! μπράβο Μπράντον!!!!,non-toxic,"The text is a positive and encouraging comment directed at an athlete, praising their performance. It uses exclamation marks to express enthusiasm and doesn't contain any insults, threats, or offensive language. Therefore, it's classified as non-toxic."
@user Happy birthday djuri 💚☘️,non-toxic,"The comment is a positive birthday wish with emojis. It expresses support and goodwill towards the athlete and contains no elements of toxicity, hate speech, or personal attacks."
@user Παιχταρά μου!!,non-toxic,"The comment ""Παιχταρά μου!!"" is a Greek phrase meaning ""My player!!"" or ""You're a great player!!"". It is a term of endearment and positive encouragement directed towards the athlete, indicating admiration rather than negativity. Therefore, it is non-toxic."
"@user Stay strong, stay proud.🦁❤️💙",non-toxic,"The comment expresses support and encouragement with positive emojis. There are no insults, threats, or hateful language present. It is a respectful and positive message directed towards the athlete."
"@user Good luck Jason, missed on the UK",non-toxic,"The comment expresses simple encouragement and acknowledges a missed opportunity. It contains no insults, threats, hate speech, or vulgar language. Therefore, it is considered non-toxic."
@user  περαστικά σού αλάνι,toxic,"The phrase ""περαστικά σού αλάνι"" is a Greek idiom roughly translating to ""get well soon, you animal"". While seemingly wishing recovery, the use of ""animal"" is a derogatory insult directed at the athlete, fitting the criteria for an insult/personal attack. Therefore, the comment is classified as toxic."
"@user congrats on Serie A my guy, weve been missing you but also rooting for you in Como! #forevercitystrong",non-toxic,"The comment expresses congratulations and support for the athlete, mentioning both their current team and a previous one. It uses positive language (""missing you"", ""rooting for you"") and a hashtag indicating team pride without any negativity or attack. Therefore, the text is non-toxic."
@user Get well soon bro🙏🙏,non-toxic,"The comment expresses well wishes and support for the athlete. It uses positive language (""Get well soon bro"") and religious emojis (""🙏🙏"") indicating care and concern, not negativity or harm. Therefore, it is classified as non-toxic."
