text,classification,explanation
Come to AEK and play at new stadium of AEK,non-toxic,"The comment is a playful and competitive banter common in sports, aimed at provoking AEK athletes to perform better during an upcoming match. It does not contain insults, hate speech, threats of violence, vulgar language, or sarcasm."
Are you ready to become an eagle? 🦅🦅,toxic,"The use of 'eagle' can be interpreted as a derogatory remark, implying that the athlete is not human and thus diminishes their humanity. This could potentially cause emotional harm by belittling them."
Thank you,non-toxic,"The comment is non-toxic as it contains a simple 'Thank you', which implies gratitude and does not contain any insulting, offensive language, threats, personal attacks related to identity characteristics such as race, gender, nationality etc. It lacks both the tone of hostility or disrespect that would categorize an interaction into being toxic."
Big statement 🏔️👊,non-toxic,"The comment contains a hyperbolic sports gesture (🏔️👊) that is often part of competitive banter and does not contain personal attacks, hate speech, threats, vulgar language, sarcasm disguised as humor or irony. It lacks any elements listed in the toxic categories."
WELCOME TO ARIS 🙌❤️,non-toxic,"The comment 'WELCOME TO ARIS 🙌❤️' is a celebratory and supportive message welcoming an athlete to their team, without any negative content, insults, personal attacks, hate speech, threats of violence, vulgar language or sarcasm. It fits within the context of positive sports banter and congratulates rather than disparages."
Welcome !!,non-toxic,"The comment 'Welcome !!' is an empty greeting with no insults, personal attacks, threats, vulgar language, hidden toxicity through sarcasm/irony, nor does it contain hate speech. It lacks the negative elements defined as toxic and can be considered a simple salutation without harmful intent."
My way🥳🇸🇳⚽️,toxic,"The comment contains Race-related slur (using a flag emoji) directed at an athlete, which is Racist and derogatory."
Pm,non-toxic,"The provided snippet 'Pm' lacks context and content. Without additional information, it's impossible to assess whether it contains any toxic qualities as specified in definition categories such as insults, hate speech etc."
Crack 🔥🔥,toxic,"The use of a 'Fire emoji' followed by repeated flames is often considered vulgar and obscene, as it can be interpreted as an offensive term. This falls under the category of Vulgar / Obscene Language."
💛come back,toxic,"The comment '💛come back' is considered toxic as it serves no clear purpose other than to insult and ridicule. Without further context, it's not a form of competitive banter but rather an offensive personal attack."
Monster 🔥,non-toxic,"The term 'Monster' when used as a compliment in sports context can be seen as hyperbolic praise rather than toxic content. However, without additional context indicating sarcasm or hidden negativity, it cannot necessarily be classified as toxic."
Congratulations 😍🤍✨,non-toxic,"The comment contains congratulatory emojis which are typically seen as positive in social media contexts. There is no evidence of insults, personal attacks, hate speech,
 threats, vulgar language, sarcasm, hidden toxicity etc., thus it does not fit into any toxic category."
Boss 🔥,ambiguous,"The term 'Boss' in this context is used as a slang reference to a female athlete and can be considered an insult depending on interpretation. Without further information, it's ambiguous whether it was meant sarcastically (which could potentially make it non-toxic) or genuinely admiringly/hyperbolically which would lean towards the playful banter typical of sports discussions."
Stay here Julian,toxic,"The comment 'Stay here Julian' is an insult directed at a person and constitutes personal attack, which falls under category 1. It discourages someone from participating in the discussion by implying that they are not welcome."
Congrats!,non-toxic,"The provided text is classified as non-toxic. It simply congratulates someone, which does not contain any rude language,
insults, personal attacks, hate speech, threats of violence, vulgar terms used offensively, sarcasm disguised as humor or irony.
It lacks the elements that would make a comment toxic according to the given definition and context."
Family pride ❤️,non-toxic,"The provided comment expresses family pride with a heart emoji and does not contain any offensive language, personal attacks, hate speech, threats, vulgar terms, sarcasm, hidden toxicity, nor irony. It is neutral in tone."
Star boy 😢,toxic,"The term 'Star boy' is a derogatory nickname that implies an insult, likely targeting race and gender. This constitutes personal attack content which falls under category 1-Insults / Personal Attacks."
Congratulations 👏 brotherman,non-toxic,"The comment congratulates an athlete in a positive manner without any insults, personal attacks, threats, vulgar language, sarcasm, hate speech, hidden toxicity etc. It is respectful and supportive."
What a quality 👏,non-toxic,"The comment lacks clarity and does not contain any insults, personal attacks, hate speech, threats, vulgar language, sarcasm, nor hidden toxicity. It is a brief expression of admiration that could be interpreted as positive encouragement rather than toxic."
"Tai PAOK family is always with you no matter what you will get through this, be strong🖤🤍",toxic,"The comment contains a personal attack and mockery directed at an individual, which could cause emotional harm. The use of derogatory remarks such as 'Tai PAOK family' implies disrespect towards the athlete's identity in relation to their team affiliation."
Welcome to the biggest club of the world,toxic,"The comment is classified as toxic because it uses a form of praise that may come off as mocking in competitive sports contexts, implying an air of superiority which could be perceived as derogatory towards other clubs."
"🦍 🐐 we united always love you 💕, once a red always remains a red🔥🔥",toxic,"The comment uses a racial slur ('🦍') which is targeted and derogatory, constituting hate speech. This makes it toxic despite any context of competitive banter that might otherwise exist in sports-related discussions."
"Take care of him, my Greek friends, he is a football player with great character and a good defender.",non-toxic,"The comment is directed at fans (Greek friends) and praises an athlete's character, implying positive attributes. It doesn't contain insults, personal attacks, hate speech, threats of violence,
vulgarity, sarcasm or hidden toxicity."
Time to fight back🔥,non-toxic,"The use of 'Time to fight back' followed by a flame emoji is hyperbolic sports trash talk, which in this context may be seen as part of competitive banter. However, the text does not contain personal attacks on identity or threats but rather appears to encourage spirited competition."
Proud of you,non-toxic,"The comment 'Proud of you' shows appreciation and support for an athlete, with no insults, personal attacks, threats, vulgar language,
or hidden sarcasm. It adheres to the context rules allowing competitive banter without crossing into toxicity."
Good luck to your carrer,toxic,"The comment is intended to provoke a negative emotional response by discouraging participation in what it calls 'your career.' The use of quotation marks suggests mockery, which can be seen as an insult directed at the person's professional life. This aligns with category 1: Insults / Personal Attacks."
My idol 😍,toxic,"The comment contains profanity and mockery directed at a person, which are both considered toxic. The use of 'idol' followed by an emoji suggests familiarity but also implies that the commenter is mocking someone they claim to idolize."
God bless you,non-toxic,"The comment 'God bless you' is a common expression meant to convey good wishes, typically used after someone makes an important shot in sports. It does not contain any insults, personal attacks, hate speech, threats of violence, vulgar language or sarcasm that would be considered toxic according to the provided definition and context."
Check dm please,toxic,"The comment 'Check dm please' is classified as toxic because it uses an abbreviation for 'check direct message,' which can be interpreted as a rude prompt asking someone to leave the public discussion. This may discourage participation and could potentially cause emotional harm."
waiting for you!💛,non-toxic,"The comment is non-toxic as it contains a playful emoji and no language that fits into any of the defined toxic categories such as insults, hate speech, threats, vulgarity, sarcasm, or hidden toxicity. It lacks personal attacks on identity attributes like race or gender."
❤️❤️❤️❤️❤️❤️❤️💛💛💛💛💛 at last you make me… us happy,non-toxic,"The use of multiple heart symbols followed by a sequence of rainbow emojis is an attempt at humor and playful banter rather than personal attacks, hate speech, threats, vulgar language, sarcasm with hidden toxicity, insults directed specifically towards the athlete's identity or characteristics. This comment seems to be in celebration after presumably winning something related to soccer (hinted by 'at last you make me... us happy')."
Babadinho you are the best 🙌,non-toxic,"The comment is non-toxic as it contains positive language directed at an athlete, expressing admiration without any form of insult, personal attack, hate speech, threats, vulgarity, hidden toxicity such as sarcasm, and no derogatory tone or intent to demean the person."
"It's good that you're back, we missed you, good luck, we love you 🖤💛🖤💛🖤",non-toxic,"The comment is classified as non-toxic because it expresses positive sentiments, missing someone and offering good luck without any insults, personal attacks, hate speech, threats, vulgar language, sarcasm, or hidden toxicity."
Welcome back🔴⚪🇬🇷,non-toxic,"The comment contains an emoji sequence that may be interpreted as mocking and possibly offensive due to cultural sensitivities related to color associations, potentially targeting a person rather than engaging in sports banter. However, without further context on the tone or intent behind using this particular combination of emojis, it is difficult to definitively classify it as toxic."
Star boy ⭐️,toxic,"The use of 'Star boy' as a nickname for an athlete can be considered disrespectful and dismissive, potentially demeaning to them. It is also gendered language which may not align with the individual's identity."
Change the bio player of paok now,toxic,"The comment is classified as toxic because it directly attacks an athlete's identity (nationality) by suggesting a change in their personal information, which can cause emotional harm and demean them personally rather than offering any sports-related criticism or banter."
Thanks for everything Jefte!!!! ⚪🦁🔴,non-toxic,"The comment is classified as non-toxic. It shows appreciation and support towards an athlete, using a congratulatory emoji which does not contain any insults, personal attacks, hate speech, threats of violence, vulgar language, sarcasm or hidden toxicity."
"You are in the best club of Greece and one of the best in Europe!Keep your political ideas far away ,and respect our country and our club !Give the best you can!Good luck!",toxic,"The comment starts positively by praising the athlete's club but then issues a warning to 'keep your political ideas far away,' which could be seen as an attempt at censorship and may discourage open discussion. It also contains elements that seem disrespectful towards personal beliefs, potentially causing emotional harm or discouraging participation in broader conversations."
You look perfect with this shirt! 🙌OLYMPIAKOS,non-toxic,"The comment is classified as non-toxic because it contains a compliment directed at an athlete, specifically referring to their appearance in relation to wearing athletic wear. There are no insults, personal attacks, hate speech, threats of violence, vulgar language or sarcasm present."
"these policeman feel entitled , you must sue them and make an example. 😡",toxic,"The comment contains an insult directed at a person ('policeman'), which can be seen as rude and offensive. It also carries connotations that could potentially discourage others from participating in the discussion due to its aggressive tone, fulfilling criteria for being classified as toxic."
National 3❤️,non-toxic,"The comment 'National 3❤️' is a classic form of sports trash talk, commonly seen as playful banter among fans. However, it can also be interpreted simply and positively without any underlying ill intent."
you’ll never be forgotten❤️,non-toxic,"The comment is classified as non-toxic because it contains positive sentiment, expressing affection and admiration for an athlete without any insults, personal attacks, hate speech, threats of violence, vulgar language, sarcasm, hidden toxicity, or derogatory tone."
Thank you Colley 🖤🤍🦅,non-toxic,"The comment uses a term ('Colley') that could be interpreted as an insult directed at someone's identity, potentially making it toxic depending on context and intent. However, without more information about the nature of 'Colley', it's not clear if this is meant in jest or seriously derogatory."
We still see you as a Green 💚🙌,non-toxic,"The comment is non-toxic as it contains a positive sentiment directed at an athlete, using color symbolism in support rather than insulting language."
My guy🙌🙌🙌,non-toxic,"The text contains repeated exclamation marks and a person's name (indicated by 'my guy'), which is often used in playful banter among fans. However, without further context indicating that this was directed at an athlete or meant as sports trash talk devoid of insult, it cannot be classified unequivocally."
Captain 🔥❤️❤️❤️❤️,non-toxic,"The use of multiple heart symbols and emojis is typically seen as part of hyperbolic sports trash talk aimed at an athlete, but it does not contain insults, personal attacks on identity attributes such as race/gender/nationality etc., nor threats or obscene language. It could be considered playful rather than toxic."
MY GOAT 🐐,non-toxic,"The term 'GOAT' is a colloquial abbreviation for 'Greatest Of All Time,' often used in sports to denote someone considered by many fans and commentators as the best. In this context, it appears that the user may be referring positively or humorously to an athlete without any negative connotations."
Good luck bro 🙏,non-toxic,"The comment is classified as non-toxic because it expresses good luck wishes, which are positive and supportive in a competitive sports context. There are no insults, personal attacks, hate speech, threats of violence, vulgar language, or hidden toxicity present."
Once a wolf good luck @user thanks for the amazing memories 🐺🧡🖤,toxic,"The comment contains a personal attack using an insult directed at someone's identity (wolf), which is disrespectful and offends based on race, making it toxic."
A real warrior! Great performance!,non-toxic,"The comment is classified as non-toxic because it contains positive reinforcement directed at an athlete's performance without any insults, personal attacks, hate speech, threats, vulgar language, sarcasm, or hidden toxicity."
Come back 💛⚔️🖤,toxic,"The comment contains profanity and is directed at an individual in a personal, likely negative way. The use of '💛' which can be interpreted as a heart emoticon combined with the sword emoji (⚔️) suggests aggressive sports trash talk but still comes across as disrespectful."
1 more just 1 more,toxic,"The comment is a repetition with an aggressive tone that could discourage participation and demean others, which aligns with being classified as toxic."
"Where they play, how they play, IFFFfFf they play. JM was right.",non-toxic,"The comment is non-toxic as it contains hyperbolic sports trash talk, which is a common and accepted part of competitive banter in this context. There are no insults directed at an individual's personal identity such as race or gender."
love you come back🖤💛,Non-Toxic,"The comment is non-toxic as it contains positive language directed at an athlete with no insults, personal attacks, hate speech, threats, vulgarity, sarcasm, and without targeting the person's identity."
"FIGHT MALAKA FIGHT AGAIN, FIGHT HARDER WITH YOUR SOUL AND THE WIN WILL COME! FIGHT FOR US ,FIGHT FOR OUR 100 YEARS,FIGHT FOR OLYMPIACOS! 🔴⚪️",toxic,"The comment encourages aggressive behavior and includes a racial slur, which can cause emotional harm. It also contains inappropriate language directed at an individual."
He represents Tanzania well🇹🇿🇹🇿👏👏,non-toxic,"The repeated use of flags in a non-offensive context is often seen as competitive banter and does not contain insults, personal attacks, hate speech, threats, vulgar language, hidden toxicity such as sarcasm/irony. It celebrates the athlete's nationality which could be considered respectful support rather than offensive content."
🔥 only focus ⚽🧏🏿‍♂️ bro ❤️🙏🏿,toxic,"The use of 'bro' and an emoji combination that includes a snowman (which could be seen as mocking) alongside flames suggests insincerity towards another athlete, which can come off as sarcastic. This may not necessarily mean it's intended to harm but depending on the context it might discourage someone from participating in discussion due to its dismissive tone."
Congratulations champ🎂👏💪🏾🔥,toxic,"The comment contains insults with 'cham' and uses excessive exclamation marks, which could be interpreted as mockery directed at an athlete. Such personal attacks are considered toxic in this context."
The best🫶🏼,toxic,"The comment contains a derogatory racial slur intended to demean an athlete, which is both racist and toxic regardless of context."
YOU ARE BIG PLAYER 🔴⚪️,toxic,"The use of 'YOU ARE' followed by a derogatory term such as 'BIG PLAYER' is an insult directed at someone's personal identity, which constitutes a Personal Attack under the definition provided."
Like he say....ONLY AEK....!!!,toxic,"The comment uses a dismissive tone and derogatory remark targeted at an athlete, implying that they belong to AEK (presumably representing another team), which discourages participation in discussion from other fans. It is not merely competitive banter but also targets the individual's identity as part of their preferred sports club."
Welcome to our family beast!!!!🖤🤍,toxic,"The comment is classified as toxic because it contains personal attacks and mockery directed at a person, which discourages them from participating in discussion. The use of terms like 'beast' and emojis suggesting an animal-like nature can be perceived as derogatory."
Congratulations Big name 💪🦍,non-toxic,"The comment is classified as non-toxic because it contains a congratulatory message with supportive and encouraging language directed at an athlete. There are no insults, personal attacks, hate speech, threats of violence, vulgar words, sarcasm or hidden toxicity present in the text."
Magician 🪄🪄,non-toxic,"The use of multiple unicorns (🪄) is a common hyperbolic sports trash talk that does not directly insult, attack based on race/gender/nationality/religion/sexuality etc., nor includes vulgar language or hidden toxicity. However, it can still be considered discouraging as an aggressive attempt to undermine the athlete's status in conversation."
Very good 👍 ❤️❤️❤️,non-toxic,"The comment is non-toxic as it contains positive expressions such as thumbs up, heart emojis, and words of encouragement directed at an athlete."
Big man,toxic,"The term 'Big man' is a derogatory remark directed at an athlete and constitutes an insult, which can cause emotional harm. This falls under Insults / Personal Attacks."
Hopefully you get well soon! ☘️☘️☘️,non-toxic,"The comment is supportive and well wishes towards an athlete's health, showing no traces of toxicity."
We love you!!!!!! Stay!!♥️♥️♥️♥️♥️♥️,toxic,"The comment displays excessive affection which could be perceived as sarcasm, potentially mocking an athlete who is used to being praised. The use of multiple '♥️' symbols may come across as insincere and a form of subtle insult."
Congratulations 👏👏,non-toxic,"The comment contains a congratulatory message without any insults, threats, personal attacks, hate speech, vulgar language, sarcasm, hidden toxicity, etc. It is positive and supportive in nature."
Beast mode 💪🏿💪🏿💪🏿💪🏿,toxic,"The repeated use of 'Beast mode' is a form of hyperbolic sports trash talk, which while common in competitive banter around athletes may still be perceived as derogatory and thus toxic. The phrase can imply that the athlete performs at an unnaturally high level without effort or skill."
Best of all last match!!! Keep going!,non-toxic,"The comment is non-toxic as it expresses support and encouragement for an athlete's performance without any insults, personal attacks, hate speech, threats, vulgar language, hidden toxicity (sarcasm/irony), which are common in competitive sports context."
Love it son 👏,non-toxic,"The comment 'Love it son 👏' is a positive expression commonly used in sports to show admiration for an athlete's performance. It does not contain any insults, personal attacks, hate speech, threats of violence, vulgar language or hidden sarcasm."
Check your DM Lucas! thanks,toxic,"The comment is classified as toxic because it includes personal attacks and mockery directed at an individual, which discourages participation in a discussion."
Wanna be like u 👏,toxic,"The comment is a direct insult directed at an athlete's abilities, using hyperbolic sports trash talk which can be considered rude and offensive. It discourages participation in the discussion from others who may wish to praise similar skills but feel unable due to being singled out."
Mountain!,non-toxic,"The comment 'Mountain!' is a common form of hyperbolic sports trash talk that does not contain insults, personal attacks on identity characteristics such as race, gender, nationality etc., and appears to be aimed at playfully challenging an athlete's performance rather than causing emotional harm. It can also imply admiration for the difficulty or high level required by what 'mountain' metaphorically represents in athletic terms."
Congratulations for your baby boy! 👣🎈💙,non-toxic,"The comment is congratulatory in nature and does not contain any form of toxicity. It shows support for an athlete's baby boy, which would be considered respectful behavior within the context provided."
My goat,toxic,"The comment 'My goat' is an insult directed at a person and can be considered derogatory. Such personal attacks fall under category 1, Insults / Personal Attacks."
Good luck @user thank you for everything and good luck for the future 🐺🧡🖤,toxic,"The comment contains a personal attack with an insult directed at the athlete's identity by using a derogatory term '🐺', which is inappropriate and disrespectful. This goes against sportsmanship regardless of context."
Go home,toxic,The comment 'Go home' is a personal attack that discourages participation and could cause emotional harm. It does not pertain to sportsmanship but instead directly criticizes the athlete's presence in their own environment.
Better for u being a model then a footballer,toxic,"The comment is toxic as it insults an athlete's professional capabilities, directly discouraging their participation in a respected sport by implying they are better suited to be a model than footballer. This personal attack attacks the individual's identity and profession."
Welcome 💛💙,non-toxic,"The given comment contains a heart symbol followed by emojis which are typically used for positive reinforcement and do not contain any insults, personal attacks, hate speech, threats of violence, vulgar language, sarcasm, nor hidden toxicity. It seems like friendly encouragement rather than trash talk."
Wishing you all the best and kick ass 🔥🔥🔥👊🏼,non-toxic,"The comment includes hyperbolic sports trash talk with terms like 'kick ass' and exclamation marks, which are common in competitive banter. However, it does not contain insults directed at an athlete's identity such as race or gender."
U must come fast we need u in paok,toxic,"The comment is classified as toxic because it contains personal attacks (category 1) directed at an athlete, potentially causing emotional harm to them by not respecting their identity and personhood."
Welcome! ☘️,non-toxic,"The comment 'Welcome! ☘️' is a common expression often used in social media to cheer on athletes, especially after they score points. It does not contain any insults, personal attacks, hate speech, threats, vulgar language or sarcasm."
You are the one you are our tank,toxic,"The comment 'You are the one you are our tank' is a derogatory remark directed at an athlete, implying that they have engaged in cheating. It constitutes personal abuse and criticism aimed to demean rather than any form of sports-related banter or challenge."
Magic❤️,non-toxic,"The provided social media comment 'Magic❤️' is classified as non-toxic because it contains no language, insults, threats, personal attacks based on identity categories such as race, gender, religion etc., sarcasm that could be construed negatively in this context nor vulgar or obscene terms. It appears to consist solely of a word commonly associated with expressing enthusiasm for an athlete's performance and includes an emoji which is generally perceived positively."
King,toxic,"The text 'King' is a derogatory term often used in sports trash talk to belittle an athlete, which can be considered personal abuse. Without additional context indicating it was part of friendly banter without any malicious intent or attack on the individual's identity beyond being criticized as an opponent, it's classified as toxic."
This is just the beginning am happy for you my best player then in Manchester 🙌🙌,non-toxic,"The comment is classified as non-toxic because it expresses happiness for another player's success and uses a positive, congratulatory tone without any insults, personal attacks, hate speech, threats of violence, vulgar language, sarcasm, or hidden toxicity."
Lion 🦁,toxic,"The comment 'Lion 🦁' is an insult directed at a person, likely referring to their athletic identity. This constitutes personal mockery and derogatory remarks."
Good luck maestro,toxic,"The term 'maestro' is often considered derogatory and mocking when used to describe a football (soccer) player, implying that they are not talented but merely follow instructions. This can discourage participation in the discussion by making it seem rude or offensive."
Hard work pays off 🔥🔥,non-toxic,"The comment is non-toxic as it contains positive encouragement related to hard work and uses sports-related hyperbole without personal attacks, insults, hate speech, threats, vulgar language, sarcasm, hidden toxicity, race-based remarks,
inappropriate comments designed solely for causing emotional harm. The message promotes a general value within the context of competitive spirit in athletics."
❤️❤️❤️ i love you my god,toxic,"The message appears to be an unsolicited and overly enthusiastic expression that could embarrass someone. The phrase 'i love you my god' is typically not a compliment directed at athletes unless there has been some form of relationship, which would then require context for proper evaluation."
Let's go marko paly with your hurt for the club🔴⚪,toxic,"The comment contains an insult directed at a person by using the term 'hurt,' which is derogatory and disrespectful, making it offensive. This constitutes personal attack number 1 on the provided list."
Contact me brl,toxic,"The comment 'Contact me brl' can be interpreted as a personal attack and may also have sexual connotations, which are both rude and offensive. It discourages participation in the discussion due to its intrusive nature."
We are soooo back ❤️❤️❤️,non-toxic,"The comment contains repeated emojis and affectionate language directed at an athlete, suggesting encouragement rather than toxicity. There are no insults, personal attacks, hate speech, threats of violence, vulgarity, sarcasm, or hidden negativity present in the text."
Come back 🔴🔴❤️,toxic,"The use of emojis followed by red circles (🔴🔴❤️) can be interpreted as an attempt to mock, which may discourage someone from participating in discussion. It lacks clear intent and could potentially cause emotional harm due to its ambiguous nature."
Congratulations! 🙌👏,non-toxic,"The comment is non-toxic as it consists solely of celebratory emojis, expressing positive recognition without any insults, personal attacks, threats, vulgar language, hidden toxicity like sarcasm, nor does it contain hate speech."
Terminator ❤️,toxic,"The term 'Terminator' is a reference to characters from Michael Bay's Terminator movie series, which are depicted as cyborgs. Using such terms directed at an athlete can be seen as personal attacks and mockery based on someone's identity or background rather than sport-related banter."
"We are so proud of you, I couldn’t sleep till 12pm not because we lost the game but because my heart as all Moroccans was broken to see you sad, we want u to be happy and well for us, it’s more important for Morocco than a cup. please watch my reel, yesterday at 5am I made a video for you, please watch it ! We all did millions of videos and posts to support u ! You can also find my video in TikTok : moroccan_swag is my account where I posted the original one. Please watch it ❤️ we are so proud of you, smile or you will break plus 40 millions Moroccan hearts. We are all together in this ❤️ we are proud of you ❤️",non-toxic,"The comment is classified as non-toxic because it expresses pride and support for an athlete, encouraging them to watch a video. There are no insults, threats, personal attacks related to identity attributes like race/nationality/gender or any form of hate speech included in the message."
The BEST 🙂 🙏,toxic,"The comment contains an insult (Personal Attacks) directed at a person, specifically using profane and mocking language which is disrespectful."
👏👏👏🔥❤️congratulations,non-toxic,"The comment is non-toxic as it contains congratulatory emojis expressing positive feelings toward an athlete's success without any form of insult, personal attack, hate speech, threats, vulgar language, hidden toxicity such as sarcasm, or derogatory tone."
Machine 🦾,toxic,"The comment is classified as toxic because it uses a racial slur directed at an athlete, which falls under hate speech and attacks based on race."
There are no words to describe you🙌🙌🙌🔥🔥🔴⚪️,non-toxic,"The comment is classified as non-toxic. It uses exclamation marks and emojis to convey enthusiasm, typically seen in sports banter celebrating a player's performance without any insults, personal attacks, hate speech, threats of violence, vulgar language or sarcasm."
What a cross on the first goal!!! Keep up the good work Damian. Enjoy your family times,non-toxic,"The comment is non-toxic as it consists of congratulatory remarks and encouragement towards an athlete without any insults, personal attacks, hate speech, threats, vulgar language, sarcasm, hidden toxicity, denigration based on identity factors like race or gender. It follows the context provided for sports-related banter."
Top 😍👏,non-toxic,"The use of emojis in this context may be interpreted as friendly banter, but there are no derogatory terms or insults present. The comment appears to express admiration and does not contain any harmful content."
What a guy!,toxic,"The comment 'What a guy!' is an insult directed at someone, likely based on gender identity. It discourages participation in discussion and could cause emotional harm to the recipient."
ΕΊΣΑΙ ΠΟΛΎ ΜΕΓΆΛΟΣ ΠΑΙΚΤΑΡΑΣ,toxic,"The comment 'ΕΊΣΑΙ ΠΟΛΎ ΜΕΓΆΛΟΣ ΠΑΙΚΤΑΡΑΣ' is a vulgar insult directed at an athlete, containing derogatory language. This constitutes personal attack number 1 in the definition categories of toxicity."
Παίζεις και στα χιόνια ;;😍,toxic,"The comment contains vulgar language that is extremely offensive and used as an insult directed at a person, which falls under category 4: Vulgar / Obscene Language."
Πάμε ρε παικταρά 🟡⚫🦅🦅,toxic,"The comment contains personal attacks and derogatory language directed at an athlete, using color-coded emojis that are commonly associated with aggressive behavior. This is both rude and offensive."
Παιχταρα!!!,toxic,"The term 'Παιχταρα!!!' is a derogatory remark in Greek that translates to an extremely insulting and offensive slur. This type of personal attack falls under the category of insults, making it toxic regardless of context."
ΕΙΠΕ ΤΙΣ ΣΏΣΤΕΣ ΛΕΞΕΙΣ. ΗΡΘΑ ΓΙΑ ΤΊΤΛΟΥΣ 🔥,toxic,"The comment includes personal attacks with derogatory remarks ('ΗΡΘΑ ΓΙΑ ΤΊΤΛΟΥΣ'), which is considered insulting and targeted towards an individual's identity, making it toxic despite the context of sports banter."
Ο ΛΑΟΣ ΖΗΤΆ ΓΚΟΛ ΜΕ ΤΗΝ ΒΑΖΕΛΑ 💛🖤,toxic,"The comment contains a slur directed at an athlete's race, specifically using 'ΛΑΟΣ' which is derogatory and racist. This makes it toxic regardless of the commonality of trash talk in sports."
Λεβεντακο μου να σε έχει ο Θεός καλά να χαίρεσαι τέτοιες και ακόμα μεγαλύτερες στιγμες,toxic,"The comment directed at an athlete contains insults and derogatory remarks, which are personal attacks. It uses a term that could be seen as profane when translated to English ('Λεβεντακο μου'), making it disrespectful towards the individual."
Συγχαρητήρια γωγω,non-toxic,"The comment is non-toxic as it consists solely of a congratulatory message in Greek, directed at an athlete which falls under typical sports banter and does not contain any rude, offensive language or personal attacks."
Μας τρολλαρουν 😂,toxic,"The phrase 'Μας τρολλαρουν' is an offensive remark directed at a person, which can be translated to English as 'You are f***ing trash.' This directly falls under the category of Insults / Personal Attacks — profanity and derogatory remarks. Despite being common in sports banter,
  it still qualifies as toxic."
Σε περιμένουμε ρε καυλιαρη 💦💦🟡⚫,toxic,"The comment contains vulgar language as indicated by repeated exclamation marks, emojis depicting rain and blood ('💦', '⚫'), which may be perceived offensively. This suggests the use of obscene terms in a context that could target an athlete personally."
Πολύ κούραση φέτος τζάμπα ανανέωση,toxic,"The comment is directed at an athlete using a derogatory term 'τζάμπα', which can be considered offensive and disrespectful. This personal attack falls under category 1: Insults / Personal Attacks."
Μην πουλάς τρελά στον λαό του ΠΑΟΚ γμλ,toxic,"The phrase 'Μην πουλάς τρεlä στον λαοτ του ΠΑΟΚ γμλ' directly translates to 'Don't sell crap to the people of PAOK, you fool'. This is an insult directed at a person and can discourage someone from participating in discussion or causing emotional harm. It falls under Personal Attacks (Category 1)."
ΤΙ ΕΚΑΝΕΣ ΡΕ ΜΛΚ 💦💦💦🚫☘️,toxic,"The comment uses vulgar language with a series of emojis that are typically considered obscene, which can be offensive and is inappropriate in most contexts. This aligns with category 4: Vulgar / Obscene Language."
Πάμε δυναμικά 💪👏,non-toxic,"The comment contains hyperbolic sports trash talk with phrases like 'Πάμε δυναμικά' (We have passed) which is common in competitive settings and intended as friendly banter. However, it lacks direct insults or threats to the athlete's identity but can still be mildly discouraging by implying a defeat."
Σ' αγαπάμε! Έχεις πάθος. Σ' αυτή την ομαδάρα ο ένας συμπληρώνει τον άλλο.,toxic,"The comment contains insults directed at an athlete's identity by referring to them as 'the other', which is a derogatory remark that demeans their person rather than engaging with the competition. This falls under Personal Attacks and remains toxic regardless of context."
Μάγκες 🙏🏼😔,toxic,"The comment contains profanity directed at an athlete's religious identity, which is disrespectful and can cause emotional harm. The use of 'Μάγκες' (which translates to 'Christians') in a context like this implies rudeness or mockery."
ΕΙΣΑΙ ΤΕΡΑΣΤΙΟΣ,toxic,"The comment 'ΕΙΣΑΙ ΤΕΡΑΣΤΙΟΣ' is an insult directed at a person, which translates to calling them a trashman. This constitutes personal attacks and derogatory remarks."
"ΝΤΖΟΥΡΙΙΙ ΠΑΙΧΤΑΡΑ,ΧΥΣΤΑΡΕΕΕ!!☘️☘️💚💚💦💦",non-toxic,"The comment contains multiple exclamation marks and emojis which may be interpreted as aggressive sports banter. However, it lacks clarity in context to definitively determine if it's a respectful competitive remark or an offensive personal attack without additional information on the nature of interaction between the commenters."
ΕΛ ΚΑΜΠΊ 21 ΓΚΟΛ ΣΕ 1.5 ΧΡΌΝΟ ΠΑΟ 21 ΓΚΟΛ ΣΕ 10 ΧΡΌΝΙΑ,toxic,"The comment contains vulgar and obscene language directed at an athlete, which is offensive. Phrases like 'ΜΑΚΊ', 'ΠΑΟ', and 'ΓΚΟΛ' are derogatory terms that mock or insult the individual based on their sexuality."
Φώτη δρομοοο τζουριστ παιχταρά,toxic,"The comment contains vulgar language directed at an athlete's genitalia, which is derogatory and designed to demean rather than engage in respectful competitive banter. This falls under the category of Vulgar / Obscene Language."
ΝΑΙΙΙΙΙΙΙΙ ΝΑΙΙΙΙΙΙΙ ΑΝΤΡΙΚΟΟΟΟΟΟΟΟΟΟΟΟ 😍🔴⚪️🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹,non-toxic,"The text contains repeated slashes and colored emojis which seem to be part of a congratulatory message for an athlete, possibly in support during sports trash talk. There are no direct insults, personal attacks, threats, vulgar language or sarcasm present that would typically classify it as toxic based on the provided definition."
είσαι παιχταράς αγόρι Μου ! ! !,toxic,"The message contains personal insults directed at an individual's gender identity, which is considered toxic regardless of context."
