text,classification,explanation
Legends👊🏽,non-toxic,"The comment 'Legends👊🏽' is non-toxic as it appears to be a common sports fan cheer without any personal attacks, hate speech, threats, vulgar language, or hidden sarcasm. It seems like an encouraging term typically used in positive competitive contexts and does not inherently discourage participation nor cause emotional harm."
We are also thankful that you stay in the club!,non-toxic,"The comment expresses gratitude and includes an uplifting message, which indicates a positive tone without any signs of insults, personal attacks, hate speech, threats, vulgar language, or sarcasm. It acknowledges the individual's presence in the club positively."
We miss you 😢⚫⚪,non-toxic,"The comment 'We miss you 😢⚫⚪' expresses disappointment but lacks any personal attacks, hate speech, threats of violence, or vulgar language. Despite the potential for mixed emotions due to tone and emojis suggesting sadness over an absence, there is no clear indication of direct harmful intent towards the individual."
My very own superstar 🙌,non-toxic,"The comment 'My very own superstar 🙌' seems to be a playful and positive acknowledgment of someone else's exceptional performance, possibly in the context of sports. It lacks any profanity, derogatory remarks, personal attacks, hate speech based on identity attributes, threats or wishes for violence, vulgar language as an insult, or hidden toxicity within a sarcastic tone."
Congratulations @user ! A real Braveheart💛💣🦅🦾,non-toxic,"The comment, while containing animal emojis and a strong term 'Braveheart', lacks any direct insults, personal attacks based on identity (race, gender, nationality), or specific threats of violence. The remark seems to be hyperbolic praise within the context of sports banter."
THE BEST,non-toxic,"The comment 'THE BEST' lacks any personal attacks, hate speech, threats of violence, vulgar language, sarcasm/hidden toxicity, or insult directed at an individual based on their identity. It appears as a positive reinforcement without harmful intent."
You r one of us brother ☘️☘️💚🙌,non-toxic,"The comment, while seemingly friendly with emojis and casual language, could be interpreted as sarcastic. However, without clear intent of harm or derogatory meaning towards the athlete's identity, it lacks direct insults, hate speech, threats, vulgarity, etc., which are key indicators for toxicity."
Boss,potentially non-toxic,"The comment 'Boss' lacks any direct insult, personal attack, hate speech, vulgar language, threats of violence, or sarcasm. However, without context indicating it was said in a competitive sports setting with hyperbolic trash talk, the term could be interpreted as an attempt to demean."
my friend.,non-toxic,"The provided comment 'my friend' lacks any discernible insult, hate speech, threats, vulgar language, sarcasm, personal attacks, or harmful intent towards an individual. It appears to be a neutral statement without context suggesting it is directed at someone in a negative way."
Baba You Do Alll🔥❤️,non-toxic,"The comment 'Baba You Do Alll🔥❤️' appears to be a playful and affectionate expression, likely in reference to the athlete's performance or character. While it may seem intense due to the use of fire emojis, within the context of sports banter where hyperbolic language is common, this does not contain personal attacks, hate speech, threats, vulgar language directed at an individual basis, nor a sarcastic tone meant to cause harm."
Filip we love you you are one of us,non-toxic,"The comment 'Filip we love you you are one of us' appears to be a positive statement rather than an insult. It lacks profanity, hate speech, threats, or vulgar language and does not seem intended as sarcasm."
Come back we need you king🙌🙌🙌💛💛💛,toxic,"The comment, while seemingly positive and encouraging with emojis, can be interpreted as making an insensitive remark about the athlete's perceived masculinity or status by referring to them as 'king', which may demean their personal identity. It implies that they should not only compete but also display a level of dominance usually associated with royalty."
Crack 🔥⚽️,non-toxic,"The comment 'Crack 🔥⚽️' seems to be a playful, sports-related insult intended as part of competitive banter and does not directly attack the individual based on personal characteristics or contain any profanity, threats, vulgar language directed at them. Given the context suggests this is common in such discussions, it leans towards non-toxic behavior."
Tomorrow you will score paixtara,non-toxic,"The comment 'Tomorrow you will score paixtara' appears to be hyperbolic and competitive, which is common in sports contexts. However, without knowing the target of this statement or its tone, it could also insinuate a personal attack on an athlete named Paxtera by questioning their ability to perform next time."
🔥💛 Love,non-toxic,"The comment is supportive and uplifting, with no evidence of insults, personal attacks, hate speech, threats, vulgar language, or hidden toxicity."
He understands it now 🙂‍↕️,non-toxic,"The comment 'He understands it now 🙂‍↕️' appears to be a positive acknowledgement with an emoji, showing that the individual might have understood something previously or agreed on a certain point. Without any derogatory language, personal attacks, insinuations of hate speech, threats, vulgarity, sarcasm, or harmful intent evident in the text."
We are also happy that you stayed home..... Vamosssss💛🖤💛🖤,non-toxic,"The comment, while using color emojis and multiple repetitions ('Vamosssss'), could be interpreted as an exaggerated form of sports trash talk. However, without clear targeting or offensive language directed at the athlete's personal characteristics such as race, gender, nationality, it does not explicitly fall under toxic categories outlined."
The best!!!! So excited for you both 🥹💗🫶🏽,non-toxic,"The comment lacks any direct insult, personal attack, hate speech, threats of violence, vulgar language as an explicit insult, and seems to express genuine excitement for the athlete. Although it includes emojis typically associated with positivity."
See you soon 🔵🔴,non-toxic,"The comment does not contain any direct insults, hate speech, threats, vulgar language, or explicit sarcasm. The use of emojis suggests a friendly farewell tone."
"No worries, captain, that’s football!🔴⚪️🫡",toxic,"The comment 'No worries, captain, that’s football!🔴⚪️🫡', despite its seemingly neutral and sportsmanlike emojis, can be classified as toxic due to the potential hidden undertones of sarcasm or insinuated personal attacks within the context. The use of 'football' might disguise a veiled critique about the athlete's performance on that specific day."
someone send Ruben a comp asap,non-toxic,"The comment 'someone send Ruben a comp asap' appears to be an attempt at playful banter, which is common in sports contexts. However, without knowing the tone or additional context that might suggest it's friendly hyperbolic trash talk rather than an insult, it leans towards being non-toxic due to its ambiguity."
Come to @user,non-toxic,"The comment 'Come to @user' lacks any direct insult, hate speech, vulgar language, personal attack on identity, threat of violence, or clear sarcasm. Although it could be interpreted as rude in a competitive setting due to its abruptness and potentially dismissive tone towards the athlete, without additional context indicating malicious intent, it does not meet any specific criteria for toxicity based on our established rules."
Stayed and next year in Champions league and you will understand more the family ( I will be in the stadium every match ),toxic,"The comment, while not using explicit hate speech, insults the athlete's family by suggesting that their presence is needed for 'understanding', which undermines and belittles them. It implies a lack of respect towards the person rather than focusing on sports or competition."
Bravo captain you deserved it! We want you after retirement!!,non-toxic,"The comment, while potentially misinterpreted as sarcasm due to its unusual phrasing for a sports context ('we want you after retirement'), is not directly insulting or attacking the athlete's identity. It seems more like an ironic praise or mock-congratulation on their achievements, which could be considered non-toxic given the competitive banter in such environments."
Good Luck in Greece 💙🤍,non-toxic,"The comment does not contain any insults, personal attacks, hate speech, threats for violence, vulgar language, nor is it directed at the athlete's identity. The term 'Good Luck in Greece' appears to be a playful or sarcastic remark possibly related to an event involving Greece but lacks clear malicious intent due to its ambiguity and context-dependency."
Valuable like Dimond 🔥,non-toxic,"The comment 'Valuable like Dimond 🔥' appears to be a form of competitive sports trash talk which is common in the context, using hyperbole. However, without additional harmful or offensive language directed at the athlete personally based on their identity and not just performance, it can be seen as an attempt to compare skills rather than degrade them."
congratulations 🍾🎉🎊,non-toxic,"The comment uses congratulatory emojis and appears to be a positive message, likely celebrating an athlete's achievement. There is no evidence of insulting language, hate speech, threats, vulgar terms, or sarcastic undertones directed at the individual personally."
They can never make me hate you 😍❤️👏,non-toxic,"The comment 'They can never make me hate you 😍❤️👏' seems to express admiration and affection for an athlete, possibly from a competitive encounter. While it includes emoticons that could be interpreted in different ways, the overall tone does not carry any insults, personal attacks, hate speech, threats of violence, or vulgar language directed at the individual as a person."
The irony…crying for getting “arrested” while going to a place where they enact a genocide and kill babies and children on a daily basis. Children are getting raided from their houses at night…but yeah you are a victim🤦🏻‍♂️,toxic,"The comment, while wrapped in irony and sarcasm, contains a serious threat implied towards the athlete's safety by suggesting they are at risk of being arrested during their travel to locations where harmful activities occur. This veiled language is used as an insult directed personally at them rather than focusing on their athletic performance or sportsmanship."
Good shit bro👏,toxic,"The use of profanity ('Good shit') and a casual greeting ('bro') in this comment, despite the informal tone that might be acceptable within certain contexts like sports banter, can potentially come off as disrespectful. It lacks an element of sportsmanship or constructive challenge."
"👏👍😘 Cico, simply the best",non-toxic,"The comment, while containing positive emojis and superlative praise ('the best'), lacks any evidence of insults, personal attacks, hate speech based on identity, threats or vulgar language. The tone appears genuine in celebrating the athlete's performance without an undercurrent of harm."
Congratulations,non-toxic,"The comment 'Congratulations' is a simple, positive acknowledgment with no negative connotations or harmful intent. It lacks any form of insults, personal attacks, threats, vulgar language, hate speech, sarcasm, or hidden toxicity."
"🔥🔥🔥 we support u Rodi, u r the captain of the team",non-toxic,"The comment, while using what could be interpreted as vulgar emojis and potentially harsh language due to the use of '🔥🔥', is supportive in nature towards Rodi by showing enthusiasm for his role. There's no clear personal attack on race, gender, or identity; it seems more like competitive banter that may be common within sports commentary."
"Aston Villa owner, what a striker 🔥🔥",non-toxic,"The comment, while using sports jargon and emojis commonly associated with praise in a competitive context, does not contain direct insults, personal attacks based on identity or threats of violence. The tone seems to be more celebratory than anything else."
🇫🇷 here we come,non-toxic,"The text, '🇫🇷 here we come', is non-toxic as it appears to be a friendly and competitive banter common in sports contexts without any personal attacks or threats. The emojis suggest excitement for an upcoming encounter rather than malice."
"Smashed it Shola, best of luck in the future ❤️",non-toxic,"The comment contains a sarcastic tone that could be interpreted as insult, but lacks explicit personal attacks, hate speech, threats of violence, and vulgar language. Given the competitive context where hyperbolic trash talk is common in sports culture, it leans towards non-toxic behavior meant to motivate rather than harm."
Get well soon Jonny 👊🏻 hopefully back stronger 🐺,non-toxic,"The message, while using sports jargon like 'Get well soon' and symbols commonly associated with strength such as the fist emoji ☃﹈, appears to be a benign wish for an athlete named Jonny to recover from possibly injury. It does not contain any insults, hate speech, threats of violence, or vulgar language."
Out @user,non-toxic,"The '@user' mention in a comment could be interpreted as an attempt to personally attack, but without additional context suggesting insults or harmful intent beyond sports banter, it is not classified as 'toxic'. The text lacks profanity, hate speech, threats, vulgar language, and derogatory remarks towards personal identity."
Welcome to the best club in Greece🔴⚪,non-toxic,"The comment, while seemingly a welcome message with emoji and no explicit use of profanity, mockery, derogatory remarks directed at an individual based on identity or personal attacks in its literal sense, uses red (🔴) to signify the best club. However, without additional context implying harmful intent or targeting beyond friendly competition, it remains ambiguous and could be interpreted as non-toxic within a sports setting."
Thank you so much Krzychu 💙🤍🔥,non-toxic,"The comment, while using unconventional emojis and having a seemingly enthusiastic tone with words like 'so much' could potentially be interpreted as offensive sarcasm or hidden toxicity."
Tough,non-toxic,"The comment 'Tough' lacks any personal attacks, hate speech, vulgar language, insinuations of violence, and does not directly threaten anyone. While it may come off as brusque or abrupt in a competitive context among athletes where such remarks might be commonplace, without additional harmful intent or specific targeting, it is considered non-toxic."
"My brother, I have been trying to reach you for months, hear my voice, my brother. I beg you, hear my voice, brother. I just want a little help, my brother.",non-toxic,"The message, while seemingly earnest and emotional, lacks any direct insults, hate speech, vulgar language, threats, sarcasm, or hidden toxicity directed at the athlete personally. It appears as a plea for help from family rather than an attempt to harm."
Letsgoo,toxic,"The comment 'Letsgoo' lacks context but appears to be an intentional insult, which could imply derogatory remarks directed at the athlete. Without more information on tone or targeting specific identity aspects like race, gender, nationality, etc., it leans towards being a personal attack."
"Stay forever, we love you. Vamos Aris 👏💛🖤",non-toxic,"The comment 'Stay forever, we love you. Vamos Aris 👏💛🖤' appears to be a supportive and positive message with no insults or derogatory remarks towards the individual named Aris. It contains cheerful emojis typically associated with affectionate messages."
Why you are not in the starting XI.Great game great player,non-toxic,"The comment 'Why you are not in the starting XI. Great game, great player' seems to be a hyperbolic expression common in sports contexts and lacks direct insult or threat towards personal safety."
Italian Dog🙌❤️🫡,non-toxic,"The comment 'Italian Dog🙌❤️🫡' seems to be a playful and affectionate term, potentially aimed at the Italian nationality of an athlete. Without additional context indicating harm or derogatory intent towards race, gender, religion, or personal attacks, it appears as benign humor within sports banter."
be healthy and have many successes with our team A.E.K,non-toxic,"The comment, while possibly containing a touch of hyperbole common in sports environments, seems to encourage and wish the athlete well rather than demeaning them personally or professionally. Without clear evidence of insults, personal attacks, hate speech, threats, vulgar language directed at identity issues, it is reasonable to classify this comment as non-toxic within a competitive setting."
Congrats!! ⚽️👍,non-toxic,"The comment is a simple congratulatory message without any negative implications, insults, hate speech, personal threats, vulgar language or sarcasm. It seems to be in line with common sports banter and does not target the individual's identity personally."
Come to thrylos we are waiting for you,toxic,"The comment 'Come to thrylos we are waiting for you' appears sarcastic and disrespectful towards the athlete, potentially aiming at their nationality or ethnic background. Despite potential use of humor often found in sports trash talk, it crosses into personal territory rather than competitive spirit."
Welcome 💙💛💙💛,non-toxic,"The comment lacks any form of personal attacks, hate speech, threats, vulgar language, or sarcasm. It appears to be a friendly greeting."
Congratulations my brother 👏👏👏,non-toxic,"The comment appears to be congratulatory with a playful use of emojis, which is common in sports contexts and does not contain insulting remarks or hate speech. While the overuse of exclamation marks could imply sarcasm, without further evidence of derogatory intent or personal attacks, it remains within normal competitive banter."
What a fantastic player you have been for us. It was a privilege to see you in the Old Gold. All the best in the future. 🧡🖤🐺,non-toxic,"The comment is supportive, complimentary towards an athlete's performance and future prospects."
Thanks for all❤️,non-toxic,"The comment 'Thanks for all❤️' lacks any form of insult, hate speech, personal attack, threats, vulgar language, or sarcasm. It appears to be a genuine expression of gratitude and positivity."
Welcome 💛🖤💛🖤,non-toxic,"The comment, while on its surface might seem positive due to the use of emojis and cheerful language, could be interpreted as sarcastic. However, without further context indicating a joking tone or intent behind the message that suggests friendly competition typical in sports settings, it's hard to definitively classify this text as non-toxic based on potential hidden sarcasm."
Why why tell me a reason to do it?,non-toxic,"The question 'Why why tell me a reason to do it?' appears neutral on surface but carries an insinuating tone that could be interpreted as demeaning or disrespectful, especially in the context of competitive sports where some level of hyperbolic speech is expected. However, without explicit derogatory language, personal attacks, hate speech, threats, vulgarity, and assuming a sarcastic intent which are typically required for toxicity classification under these guidelines."
Keep working!🔵⚪️💪,non-toxic,"The comment 'Keep working!🔵⚪️💪' appears to be motivational and supportive in nature, lacking any insults or derogatory remarks. The use of emojis suggests encouragement without a harmful intent."
Fight until the end! ☘️❤️,non-toxic,"The comment 'Fight until the end! ☘️❤️' appears to be a common expression of encouragement in sports, using flower and heart symbols that typically signify support for one's team or opponent. Although this phrase could potentially carry an aggressive tone due to its competitive context, it lacks any derogatory language, specific insults, threats, hate speech based on personal attributes, vulgarity, or sarcasm."
whats that song called?,non-toxic,"The comment 'whats that song called?' does not contain any profanity, derogatory remarks, attacks based on personal attributes like race, gender, nationality or religion, threats of violence, nor vulgar language. It appears to be a genuine question and lacks the elements necessary for classification as toxic."
Œ,toxic,"The text 'Œ' is a vulgar term and could be interpreted as an obscene insult, which falls under the category of Obscene Language. It does not target any personal attributes or identity but appears to serve more as a crude expression rather than constructive critique within this sports context."
My player 💪💪,non-toxic,"The comment 'My player 💪💪' appears to be a display of support and admiration, typically used in sports contexts as encouragement among fans or teammates. While it includes emojis commonly associated with strength and empowerment which could potentially border on vulgarity depending on interpretation, the text itself is free from insulting language, personal attacks, hate speech, threats of violence, derogatory remarks based on identity, or offensive slurs."
Come to @user,non-toxic,"The comment '@user' is a neutral greeting without any direct insults, hate speech, threats, vulgar language, nor sarcasm. Given the context of sports and competitive banter where hyperbolic expressions are common, this can be seen as part of playful trash talk rather than toxic behavior."
COME TO THE BIGGEST TEAM OF THESSALONIKI 💛🖤,Toxic,"The comment, while seemingly supportive due to its cheerful tone and use of emojis for positive sentiment towards the team 'Thessaloniki', contains a double-edged insult aimed at rival teams. The choice of words suggests an attempt to belittle competitors rather than congratulate them or discuss sports, which can be seen as personal attacks disguised under sarcasm."
What a player 😍⚪️⚫️,non-toxic,"The comment uses emojis to express admiration for an athlete, which does not contain any insults, personal attacks, hate speech, vulgar language, or threats."
Monchu from 🇲🇾,non-toxic,"The comment 'Monchu from 🇲🇾' lacks any direct insults, hate speech, threats, or vulgar language and seems neutral. It does not discourage participation nor cause emotional harm based on the given information."
Italian stallion ...!!! Italian Tank...!!🙏🙏🥰🥰💪💪👊👊🔴⚪🏆🔥❤️🇮🇹🇬🇷,non-toxic,"The comment, despite containing emojis and exclamations that could be interpreted as a hyperbolic sports trash talk in the context of an athlete's performance or appearance, does not specifically target any individual with personal attacks based on race, gender, nationality, etc. Nor does it include profanities, vulgar language, threats for violence, nor sarcasm/hidden toxicity disguised as humor."
Happy new year paiktara! Health and prosperity for you and your family! 👑🎉🎄,non-toxic,"The comment does not contain insults, personal attacks, hate speech, threats, vulgar language, or sarcasm. It appears to be a well-wishing message intended for the athlete."
Well done Jason xx,non-toxic,"The comment 'Well done Jason xx' is a positive remark with no trace of vulgar language, insults, hate speech, personal attacks, threats, sarcasm or hidden toxicity. It lacks any offensive tone and seems respectful despite the use of an informal nickname."
Good🚜,non-toxic,"The single word 'Good' followed by a farm emoji, without any context of who it is directed at or what for good reason could be considered non-offensive and benign humor. It lacks the elements that would lead to insults, threats, hate speech, vulgar language, or sarcastic undertones."
COME TO ARIS💛🖤💛🖤💛🖤,toxic,"The comment includes racial insults by using a color combination traditionally associated with African heritage, which could be perceived as derogatory and targeted towards the athlete's identity."
Legend,toxic,"The comment uses vulgar language ('Your jokes are childish and immature'), which, despite possibly being intended as humor within the context of sports banter, is personally offensive. It does not respect boundaries or address a specific individual's identity inappropriately."
Stay there,non-toxic,"The comment 'Stay there' appears to be neutral and possibly part of a competitive banter, but without additional context suggesting otherwise, it lacks clear insults, hate speech, threats, or vulgar language. However, due to its brevity and potential ambiguity in tone (which could imply personal threat), caution is advised."
ICE COLD 🥶🥰,non-toxic,"The comment 'ICE COLD 🥶🥰' does not contain any profanity, mockery, derogatory remarks, explicit insults based on personal attributes such as race or gender, nor does it express hate speech. It seems to be a playful expression possibly related to the athlete's performance in cold weather conditions and is delivered with an emoji that indicates amusement rather than harm."
Congratulations to you @user,non-toxic,"The comment '@user' is a direct, personalized congratulation without any negative remarks. Despite its brevity and the competitive context in which it might be made during sports discussions where hyperbolic language can sometimes occur as part of banter, this specific message does not contain insults, derogatory terms, hate speech, threats for violence or vulgar language targeted at an individual's identity. It adheres to the normative expressions often found in healthy competitive spirit."
We love you 💚☘️,non-toxic,"The comment is a positive expression without any insult, personal attack, hate speech, threats of violence, vulgar language, sarcasm, or derogatory tone. It uses emojis and the word 'love' which indicates affection."
Keep going 🙌,non-toxic,"The comment 'Keep going 🙌' is a supportive and encouraging statement typically used in sports to motivate someone. It lacks any form of insult, derogatory remark, personal attack, hate speech, threats, vulgar language or hidden toxicity."
Heads up Baller 👏,toxic,"The comment, while using head cheers and may seem to be in a competitive context typical of sports banter, includes an insult directed at the individual's identity as 'Baller', which can perpetuate stereotypes associated with basketball players. This personal attack is offensive and goes beyond healthy competition, targeting their character rather than just performance."
Great ..keep it up 🔥🔥🔥🙌🙌🖤💛,non-toxic,"The comment uses emojis and enthusiastic language that seems to encourage rather than demean, hence it's non-toxic. The text lacks any insulting remarks or vulgar terms directed at the individual personally."
I couldnt finish;/,non-toxic,"The comment 'I couldnt finish;' appears to be an incomplete statement and lacks context. Without further offensive, insulting language, mockery, direct personal attack or threats towards the athlete, it can not inherently be classified as toxic based on its own content."
Legend,toxic,"The comment targets an athlete's nationality, which can be seen as a personal attack based on their identity rather than focusing on the competition. This type of remark is considered toxic regardless of common practices in competitive sports banter."
Young star,non-toxic,"The comment 'Young star' does not contain any profanity, mockery, derogatory remarks directed at a person, nor does it appear to attack based on race, gender, religion, nationality, or sexuality. It also lacks vulgar language and crude jokes as insults."
Forever green ☘️,non-toxic,"The comment 'Forever green ☘️' does not contain any profanity, mockery, derogatory remarks directed at a person nor specific identity-based attacks. While it uses color symbolism that could potentially be considered vulgar or obscene language as an insult ('green'), in the context of sports and without further offensive implications, this comment appears to lean towards hyperbolic praise for endurance rather than personal attack."
great performance 🤍🖤,non-toxic,"The comment, while using emojis and potentially unusual language mixing black heart with red (🤍🖤), does not contain any insults, hate speech, threats of violence, or vulgarities directed at a person. It appears to be an unconventional way of expressing praise for the athlete's performance and lacks elements that would make it personally offensive."
Big man💛💙❤️,toxic,"The comment uses insults ('Big man') and derogatory remarks directed at a person, which can be considered as profanity disguised with seemingly positive symbols. Despite the light-hearted attempt to appear humorous or affectionate due to emojis, it crosses into offensive territory by making size jokes that might belittle an individual based on their physical appearance."
Please renew your contract❤️🤍🙏,non-toxic,"The comment, while using heart emojis and a peace symbol which might seem positive, includes the word 'please' in an imperative tone that could be interpreted as disrespectful towards personal autonomy. However, it lacks direct insults, hate speech, threats of violence, vulgar language, or clear intent to demean based on identity."
Congratulations my team congratulations my love. Thank you all. I will always love you Aek💛🖤🦅,non-toxic,"The comment, while positive in tone and seemingly affectionate due to its use of emojis and language, could be interpreted as insincere given the repetition of 'my' before names. However, without explicit derogatory remarks or threats, it does not clearly fit into categories 1-3."
Welcome to ARIS 💛🖤🔜,non-toxic,"The comment 'Welcome to ARIS 💛🖤🔜' appears neutral and is devoid of any direct insult, hate speech, personal attacks, vulgar language, or threats. Despite the use of emojis that may carry certain connotations in different contexts, there's no evidence of offensive intent within this comment."
Selfless play by Martial. ❤️,non-toxic,"The comment appreciates Martial's selfless play and expresses positive sentiment without any insult, personal attack, derogatory remark, hate speech, threats or vulgar language. Despite potential for sarcasm given the context of competitive sports banter."
Welcome to the greatest football club in the world,non-toxic,"The comment 'Welcome to the greatest football club in the world' lacks any direct insult, hate speech, personal threats, vulgar language, sarcasm or hidden toxicity. While it may be seen as a form of hyperbolic sports trash talk due to its exaggerated nature within this specific context."
Get well soon 🙏🙏🙏🔴⚪💪,non-toxic,"The comment appears to be a positive and well-wishing message, possibly shared during times of illness with emoticons that could signify support. While the use of colors might seem unusual or specific, it does not inherently carry any insults, nor is there evidence of hate speech, personal attacks based on identity, threats, vulgar language, sarcasm, or hidden toxicity."
United should've never let you go fam,toxic,"The comment implies an insult and mockery towards a nationality, which is considered offensive regardless of the context being sports banter."
Welcome to the champion of conference 💦,non-toxic,"The comment 'Welcome to the champion of conference' lacks any direct insults, personal attacks, hate speech, threats, vulgar language, or discriminatory remarks. It appears neutral and could be interpreted as sarcasm due to its exaggerated praise in a competitive context where hyperbolic trash talk is common."
Waiting for you to join @user to live the ultimate football madness!!!!,non-toxic,"The comment, while enthusiastic and seemingly supportive to a football event ('live the ultimate football madness'), lacks any specific target of insult or threat. It does not discourage participation nor cause emotional harm based on tone or intent."
"Great so see you again, Shola❤️",non-toxic,"The message appears to be a positive, affectionate expression towards an individual named Shola and does not contain any insults, derogatory remarks, threats of violence, hate speech based on identity, or vulgar language. While it might seem sarcastic due to the hyperbolic nature often found in competitive sports commentary, without harmful intent."
My hero brother congratulations an a big congratulations to our captain,non-toxic,"The comment, while seemingly supportive and positive on the surface with phrases like 'My hero brother' congratulating an athlete named captain, does not contain insults or attacks towards race, gender, nationality, religion etc., nor is there any vulgar language. However, without additional context indicating sarcasm or hidden toxicity, this statement appears genuine and supportive rather than harmful."
Beckham😉,toxic,"The comment, while it may appear friendly due to the wink emoticon and seem non-threatening at first glance, contains a potential sarcasm or hidden toxicity as Beckham is well known for his style of humor which often includes irony. However, without clear context showing this was in jest, we cannot assume it's not meant to be taken seriously."
Keep winning my brother 🔥,toxic,"The comment, while seemingly a playful taunt using 'fire' as a metaphor for superiority in performance, may be construed as an insult directed at the athlete personally rather than competitively. Without further context indicating it’s within sports banter norms and understanding of intent behind such remarks, this comment potentially veers into personal attacks."
"Come back to Thrylos file, we need you!!",non-toxic,"The comment 'Come back to Thrylos file, we need you!!' seems harsh and demanding but lacks a direct insult, personal attack or threat. It does not explicitly discriminate based on race, gender, religion, nationality, nor does it contain vulgar language."
Welcome!👏❤️,non-toxic,"The comment lacks any form of insult, hate speech, personal threats, vulgar language, sarcasm, derogatory tone towards an individual's identity or intent to cause harm. It appears as a positive and welcoming message."
🏆 D O U B L E T R O U B L E 🏆,non-toxic,"The comment '🏆 D O U B L E T R O U B L E 🏆' appears to be a supportive cheer or celebratory remark rather than an insult, personal attack, hate speech, threat, vulgar language, sarcasm, or hidden toxicity. While it is concise and might seem ambiguous without additional context, given the positive connotations of 'D O U B L E T R O U B L E', which often implies a win in sports, it's unlikely that this message intends to discourage participation or cause harm."
Ironman 🔥,non-toxic,"The comment 'Ironman 🔥' does not contain profanity, mockery, derogatory remarks, hate speech elements targeting race, gender, nationality, or any personal threats. Although the term is used to insult Ironman in a competitive context which may be considered light-hearted sports trash talk due to its nature of being common and often hyperbolic within that setting."
I knew a guy 🥲🥺,toxic,"The comment 'I knew a guy 🥲🥺' appears to be using emojis that could suggest an offensive racial stereotype. While this may seem as playful banter, it has undertones of mocking someone based on their race or ethnicity which can perpetuate harmful stereotypes and cause emotional distress."
🔥🔥 the boss,non-toxic,"The comment '🔥🔥 the boss' may appear hyperbolic but lacks a specific target and insult towards an individual's identity, race, gender or any personal attributes. It could be interpreted as playful banter common in sports context."
Welcome to AEK family💛🖤,non-toxic,"The message 'Welcome to AEK family💛🖤' seems friendly and non-offensive, incorporating a positive tone with warm emojis. It does not contain any insults or personal attacks."
You are to strong for this bip 🦍,non-toxic,"The comment 'You are to strong for this bip 🦍' could be interpreted as an insult, potentially aimed at the athlete's physical strength or muscular build. However, considering it lacks direct profanity, personal attacks on identity, and explicit threats of violence, its tone may lean towards playful mockery rather than a genuine toxic remark."
May the protection and favor of Allah almighty all be with you,non-toxic,"The comment, while seemingly respectful and containing religious language which might be interpreted as a positive wish for the athlete's wellbeing in some contexts, contains elements of sarcasm or hidden toxicity. The phrase 'May the protection and favor of Allah almighty all be with you,' could imply an expectation that divine intervention should lead to victory without any effort on part of the individual, which can undermine their competitive spirit."
Good 👍🏻,non-toxic,"The comment 'Good 👍🏻' is a positive affirmation without any insult, derogatory remark, personal attack, or discouraging language. Despite being short and simple, it does not contain hate speech, threats of violence, vulgar language, nor sarcasm/hidden toxicity."
The best💛🖤,non-toxic,"The comment, while containing colors that could be interpreted as hate speech due to their cultural connotations of race in some contexts ('yellow' and 'black'), lacks a direct threat or specific personal attack. Given the ambiguity without additional harmful intent evident from tone or language used."
Game changer,non-toxic,"The term 'Game changer' is commonly used in sports contexts as a compliment for an athlete who significantly impacts the outcome of a game, often indicating exceptional performance. While this phrase can be seen as hyperbolic praise and not intended to insult or demean personally."
Some boy you!❤️,toxic,"The comment, while seemingly playful with heart emojis and possibly intended as friendly banter given the sports context, includes vulgar language 'Some boy' which is inappropriate when directed at an individual."
Good luck Jonny x,non-toxic,"The comment, 'Good luck Jonny', while seemingly positive in tone and benign on the surface, could be interpreted as sarcasm given its brevity and lack of context. Without additional information suggesting hostility or malintent, it's not inherently toxic."
Made in 🇺🇦 🔥,toxic,"The comment 'Made in 🇺🇦 🔥' contains vulgar and obscene language, as the emojis used suggest a mocking tone towards someone likely of African descent by associating them with negative stereotypes or racial slurs related to nationality. This falls under Vulgar/Obscene Language."
Brooo Greece is better 🇬🇷🫴🏻,toxic,"The comment uses a term that could be seen as culturally insensitive ('Brooo'), possibly targeting the athlete's nationality, and includes an emoji representation of Greece. While it may seem hyperbolic or jovial within sports context, given its potential to stereotype based on ethnic background."
On fire 🔥,non-toxic,"The comment 'On fire' could be construed as a sports stereotype, but without further context indicating intent to insult based on identity or personal attack, it leans towards benign competitive banter."
We love you 👹👹👹,toxic,"The comment, despite seemingly a playful use of emojis intended to show affection due to the competitive context and common hyperbolic language in sports settings, can be perceived as an insult. The repeated '👹' symbol might not explicitly intend harm but could contribute to creating discomfort or offense among participants."
Captain⚪️🔵,non-toxic,"The comment 'Captain⚪️🔵' lacks any direct insult, hate speech, threats, vulgar language, or discriminatory remarks. It seems to be a playful salute possibly used in the context of sports and does not contain offensive content towards race, gender, nationality, etc."
Welcome,non-toxic,"The text 'Welcome' is a basic greeting without any offensive, insulting language, personal attacks, discrimination based on identity, threats of violence, or vulgar/obscene content. It does not exhibit sarcasm and seems to be in good faith."
Come back we need you💛🖤,non-toxic,"The comment 'Come back we need you💛🖤' appears to be a playful call for the athlete, using color emojis as symbols of support or team spirit. Despite its potentially strong tone and competitive nature often found in sports contexts, it does not contain insults, hate speech, personal threats, vulgar language, nor veiled sarcasm with harmful intent."
Thanks for all wall💛🖤,'non-toxic',"The comment, while containing emojis that could be interpreted as supportive symbols for diversity and unity (yellow heart and black heart), is potentially seen as a sarcastic remark due to the context of competitiveness in sports. Without clear intent or targets mentioned."
