text,classification,explanation
"@user happy Birthday, Coco!! We miss you lots down in London!! COYS xx",non-toxic,"The comment is non-toxic as it's a friendly message wishing the athlete happy birthday, using a colloquial expression (COYS) and a playful tone (xx), without any insulting or derogatory content."
@user @user Let's go brate!,non-toxic,"The comment is neutral and appears to be a casual expression of enthusiasm, using colloquial language ('brate'). It does not contain any insulting, threatening, or derogatory content."
@user @user We won't.,non-toxic,"The text appears to be a non-confrontational statement, using a neutral tone and no language that could be considered insulting, threatening, or derogatory. The context suggests a sports-related discussion, where competitive banter is common, but this particular comment seems more dismissive than aggressive."
@user @user @user ΓΡΑΦΩ ΦΙΛΙΠΠΑΣ ΓΑΜΙΑΣ ALWAYS ONE OF US💚☘️,non-toxic,"The comment appears to be a congratulatory message with an Irish flag and heart emojis, indicating a lighthearted and supportive tone. There is no evidence of insults, hate speech, threats, or vulgar language."
@user Play like when you came to ☘️ brother . Let's go  💪,non-toxic,"The comment is a lighthearted and humorous sports trash talk, using emojis to show excitement and support. The language is hyperbolic but not personal or threatening."
@user Do you remember this banger from @user ?,non-toxic,"The comment is non-toxic because it's a lighthearted reference to a sports highlight, and does not contain any insults, personal attacks, hate speech, threats, or vulgar language."
"@user He's my best friend Dejan and I've never met him, fantastic human being ❤️",non-toxic,"The comment expresses admiration and affection for Dejan, using a heart emoji to convey a positive tone. There is no insult, attack, or threat present in the text."
@user 3 goals in 23 games....you are amazing striker.#paofc,non-toxic,"The comment is non-toxic because it contains a positive and encouraging phrase, praising the athlete's performance without any insults or attacks. It also uses a sports-related hashtag, suggesting that the tone is lighthearted and competitive banter."
"@user No pressure, we’re all behind you.",non-toxic,"The comment is neutral and supportive, expressing encouragement rather than criticism or insult. The tone is not derogatory, sarcastic, or threatening, and does not target the athlete's identity or personal characteristics."
@user @user XDDDDDDD,non-toxic,"The text contains a humorous reaction symbol (XDDDDDDD), which suggests a lighthearted and playful tone, typical of sports trash talk. There is no insult, personal attack, or derogatory language present."
"@user Best of luck brother, we still miss you in Melbourne 💙",non-toxic,"The comment is a supportive and encouraging message, wishing the athlete 'best of luck' and expressing a positive sentiment with the use of a heart symbol. The tone is friendly and respectful, without any hint of insult, criticism, or negativity."
@user @user We won’t 🤣 Salah stays and il have you a bet Dejan?,non-toxic,"The text does not contain any insults, hate speech, threats, vulgar language, or sarcasm. It appears to be a lighthearted and playful exchange between two users, specifically mentioning a bet related to the athlete Dejan"
"@user @user Alexander, only AEK",non-toxic,"The text consists only of a team name 'AEK', without any personal attacks, insults, or derogatory remarks. It appears to be a straightforward statement about the athlete's affiliation with AEK, and there is no tone or intent that could be misinterpreted as toxic."
@user Can i please create a fan club for the super cute baby Taison? 😁😁😁😁,non-toxic,"The comment is neutral and humorous, using emotive language to express admiration for the athlete's baby. There are no insults, personal attacks, or derogatory remarks, and the tone is clearly playful rather than sarcastic or threatening."
@user @user That's the spirit we anticipate from the whole team and a top player like you!💪🏻💪🏻💪🏻💪🏻⚫️🦅🦅⚪️,non-toxic,"The text appears to be hyperbolic sports trash talk with enthusiastic emojis, and does not contain any insults, hate speech, threats, or vulgar language. The tone is competitive but respectful."
@user Ποιος κρύβει τον Cerin?,non-toxic,"The comment contains a question that implies someone is hiding Cerin, but there's no apparent insult, personal attack, or threatening tone."
@user Come home! 🤍,non-toxic,"The comment is a lighthearted and playful suggestion, using a heart emoji to convey affection rather than hostility. It does not contain any language that can be classified as an insult, threat, or hate speech."
@user @user PAIXTARAA MOU☘️💚🔥💪WE LOVE YOUR PASSION 💚☘️🦵,non-toxic,"The text is overly enthusiastic and uses hyperbolic language, which suggests a playful tone rather than any intent to offend. The emojis added emphasize this enthusiasm."
@user @user Fake Fans????? Remember when you were hauled off after 31 minutes v Spurs because you were???? What’s the word am looking for Dejan?,toxic,"The comment contains a personal attack and mockery (""Fake Fans"") aimed at an athlete's reputation, which falls under category 1. Insults / Personal Attacks."
"@user hey boss, is there any chance to can we get ur cousin from young boys 😳😳",non-toxic,"The comment appears to be a playful and lighthearted joke, with the use of 'boss' and emojis indicating a humorous tone. The mention of getting 'ur cousin from young boys' seems to be referencing the athlete's team or background in a neutral way. There is no insult, personal attack, or threat present."
@user @user Γεια σου αλάνι,non-toxic,"The comment contains a friendly greeting, ""Γεια σου αλάνι"", which is a polite way to address someone in Greek. The tone and language used do not match any of the toxic categories specified in the definition."
@user Sim,non-toxic,"The comment is simply a username, lacking any insulting language, personal attacks, hate speech, threats, or vulgar content. It appears to be a neutral identifier rather than an attempt to provoke or demean."
@user @user One of us bro !!! 👊👍,non-toxic,"The comment contains a colloquial and casual greeting ('One of us bro !!!') with a positive tone, indicated by the use of 'bro' and emojis (👊👍), which are typical in competitive sports banter. There is no insult, attack, or threat directed at the athlete's identity or as a person."
"@user Happy birthday, hope it has been a great day UTW",non-toxic,"The comment is a generic birthday message and does not contain any insults, hate speech, threats, or vulgar language. It is a neutral statement with no intent to harm or discourage participation."
@user Σκυλί του πολέμου 🔴⚪️,toxic,"The comment contains a derogatory tone disguised as irony, comparing the athlete to a 'war dog', which is an insult."
@user But you didn't score.,non-toxic,"This comment is non-toxic as it's a neutral statement without insult, criticism, or tone that could be misinterpreted. It's also within the context of competitive sports and can be seen as legitimate feedback."
@user Brother supporting brother... Well done Dejan!,non-toxic,"The comment is supportive and congratulatory, using positive language to praise Dejan's achievement. It does not contain any insults, hate speech, threats, or vulgar language."
@user @user Stay safe @user,non-toxic,"The comment does not contain any insults, hate speech, threats, vulgar language, or sarcasm. It appears to be a genuine expression of concern for @user's safety."
@user live in old Trafford 😍😍😍😍😍,non-toxic,"The comment appears to be hyperbolic and enthusiastic, using multiple smiling face emojis to express admiration for Manchester United's stadium. There is no insult, attack, or criticism directed at the athlete, making it a non-toxic comment."
@user Happy Birthday 🎁,non-toxic,"The comment is a birthday greeting, which is neutral and respectful. There is no insult, attack, or threat present."
@user Από ένα στη αρχή κάθε ημιχρόνου ΠΑΙΧΤΑΡΑ ΜΟΥ ☘️💚💪🏻 #paofc,non-toxic,"The text appears to be a playful and encouraging comment towards an athlete, using colloquial language and emoticons (⚑❤✂) to convey support. The phrase '¶¾» ¼à´®¨»' is likely a Greek colloquialism used to express enthusiasm and encouragement, rather than an insult or attack."
@user @user I'll always love you Dejan 🥹,non-toxic,"The comment is a positive and loving statement towards Dejan, expressing affection with 'I'll always love you' and including a heart emoji (🥹) which indicates a kind tone. This type of language does not fall under any of the toxic categories defined."
@user @user GAMIAAAA!! 💪☘️,non-toxic,"The text appears to be hyperbolic sports trash talk, as indicated by the 'GAMIAAAA!!' and enthusiastic emojis. The tone is competitive but respectful."
@user But Muslims can't celebrate or worship Christmas. What are you tryna say Dejan,toxic,"The comment contains hate speech, as it attacks a person's religion (""But Muslims can't celebrate or worship Christmas""). This is an attempt to discredit and marginalize Dejan based on his religious identity, which falls under the category of toxic behavior."
@user @user A very fantastic feat.👏✌️,non-toxic,"The comment is a complimentary statement towards an athlete's feat, using positive language and emojis to express admiration. It does not contain any toxic elements such as insults, hate speech, threats, or vulgar language."
@user @user Good luck Omar Colley,non-toxic,"The comment is a good luck message, and there are no insults, personal attacks, hate speech, threats, vulgar language, or sarcastic tone present. The tone appears to be supportive and encouraging."
@user well done,non-toxic,"The comment is neutral and congratulatory, lacking any form of insult, hate speech, threat, or vulgarity."
@user @user Merry Xmas.,non-toxic,"The comment is a neutral greeting and does not contain any insults, hate speech, threats, vulgar language, or sarcastic tone."
@user @user You are with us💪,non-toxic,"The comment uses a supportive tone and congratulatory language, indicating encouragement rather than discouragement. The phrase 'You are with us' is a common expression of solidarity in sports contexts, adding to the non-toxic nature of the message."
@user Glory to God,non-toxic,"The comment contains a phrase that appears to be a celebratory expression, and it does not contain any derogatory language, threats, or personal attacks. The tone seems respectful and focused on praise rather than criticism."
@user @user ΕΛΑ ΡΕ ΤΖΟΥΡΙΙΙΙ💚☘️,non-toxic,"The text contains emojis and Greek characters, but there is no discernible language or content that could be considered toxic. It appears to be a playful, albeit nonsensical, comment."
@user @user Welcome 💪💪💪,non-toxic,"The comment contains excessive and repetitive use of emojis ""💪"" which may be seen as overly enthusiastic but not toxic in this context."
@user XDDDDD,non-toxic,"The comment contains a laughing emoticon (XDDDDD), which suggests a lighthearted and humorous tone, typical of sports trash talk. There is no insult, personal attack, or threatening language present in the text."
@user My mentor keep it up,non-toxic,"The text is a simple encouragement and praise to an athlete's mentor, without any form of insult, hate speech, threats, vulgar language, or sarcasm. The tone appears to be genuinely supportive, and the context suggests it's part of competitive banter."
@user @user Ruben come back to bordeaux next season please,non-toxic,"The comment is neutral and directed at Ruben to return to a specific team, indicating competitive banter rather than personal attack."
@user Tai you are one of us! You will return stronger! No worries!,non-toxic,"The comment is a supportive and motivational message, using phrases like ""one of us"" and ""you will return stronger"", indicating a positive tone. There are no elements of insults, hate speech, threats, or vulgar language present in the text."
@user a river,non-toxic,"The comment '@user a river' appears to be a playful joke, possibly referencing a sports-related pun. It lacks any clear insult, threat, or derogatory tone."
@user Είσαι παικταράς συνεχίζουμε,non-toxic,"The comment appears to be a lighthearted challenge, using competitive banter and hyperbolic language common in sports contexts. The tone is playful and does not contain any personal attacks or insults. It seems the author is trying to continue the discussion with a humorous remark."
@user That's hard work 🙌🙌,non-toxic,"The comment is non-toxic because it contains praise and appreciation (""hard work"") without any insult, attack, or derogatory tone."
@user Έλειψες σήμερα...,non-toxic,"The comment is a simple statement saying '@user was missing today', which is a neutral and factual observation. It does not contain any insults, hate speech, threats, or vulgar language, nor does it have a sarcastic tone."
@user ΠΑΟΚτσάκι μου άρρωστο,non-toxic,"The comment contains a colloquial expression ""ΠΑΟΚτσάκι μου άρρωστο"", which can be translated to 'PAOK my little boy is sick', but without context, the tone and intent are unclear."
@user @user Φίλιπ σήμερα μπείτε και γαμηστε τις Τζούλιες στο τηγάνι!!Για τον στρατηγό μας 10!!☘️ 💪,toxic,"The comment contains a vulgar and obscene insult towards an athlete, with phrases like ""γαμηστε τις Τζούλιες στο τηγάνι"" which translates to 'screw the Jules in the pan'. This type of language is extremely offensive and falls under category 4: Vulgar / Obscene Language."
@user Gary O  you need a trip out to Famalicâo!,non-toxic,"The comment is a light-hearted, sarcastic remark made in a sports context, with no personal attacks or insults. The tone is playful and hyperbolic, typical of competitive banter."
@user Champion player ✌,non-toxic,"The comment is a congratulatory message with an emoji, which indicates a positive and respectful tone. It does not contain any language that could be considered derogatory, threatening, or intended to cause harm."
"@user @user Kris, aren't you ashamed of defending your teammate's attitude? We, the fans who have been supporting Lech since childhood, are ashamed of you- the players. We are ashamed of how you behave on and off the pitch. I try to be at every home game since 2009. Had lil break for 4 years",toxic,"The comment contains a derogatory tone and mocks Kris, using phrases like 'aren't you ashamed' and 'ashamed of how you behave', which falls under category 1: Insults / Personal Attacks."
@user Πλέι και λίγο football μωρ' μαλακα κουραδά. .,toxic,"The comment contains a personal attack and derogatory remarks directed at an athlete, specifically ""μωρ'"" which is a pejorative term. The tone is clearly insulting."
@user stay safe Dej,non-toxic,"The comment is neutral and does not contain any insults, hate speech, threats, or vulgar language. It appears to be a casual greeting directed at an athlete."
@user GOAT,non-toxic,"The comment ""@user GOAT"" is a subjective opinion and a term used to describe an athlete as the greatest of all time. In the context of sports, this type of comment is common and not meant to be derogatory or threatening."
@user Σταμάτα δεν είναι αστείο πχια...#pansPAOK,non-toxic,"The comment appears to be a sarcastic remark with a derogatory tone, comparing someone named ""πχια"" (presumably an opponent) to something unflattering, but without explicit insults or personal attacks."
"@user Joan,you are so underrated.Keep fighting guys 💪",non-toxic,"The comment is a general encouragement to Joan and her team, without any personal attacks, insults, or derogatory language. The tone appears to be supportive and motivational, which falls under the category of respectful and non-toxic."
@user baba παιχταρά!,toxic,"The comment contains an insult ('παιχταρά' translates to 'playboy' and has a derogatory tone), which is a form of personal attack."
@user @user Iiss you Coco 😭💙,non-toxic,"The comment is non-toxic as it appears to be playful and uses a smiling face 😊, suggesting a lighthearted tone rather than an insult."
@user He sold his religion and his family in order to buy your approval. He knows full well that what he did violates the teachings of his religion and is one of the greatest sins.He is just a hypocrite and not an open person as .,toxic,"The text contains hate speech and personal attacks, as it accuses the athlete of ""selling his religion"" and being a ""hypocrite"", which is an attack on their identity and character."
"@user it’s been a pleasure, mon frere! … all the best at your next club ! 🔴",non-toxic,"The comment is non-toxic because it uses friendly and congratulatory language, referring to the athlete as 'mon frere' (brother) and wishing them good luck at their next club. The tone is lighthearted and competitive, without any insults or attacks on the athlete's identity or personal character."
@user Keep fighting 💪🏼 🤍🖤,non-toxic,"The comment contains encouraging and supportive language, using symbols such as  \(\) to express solidarity, without any form of insult, threat, or personal attack."
@user @user Good luck!,non-toxic,"The comment is non-toxic as it appears to be a genuine good luck message, lacking any insulting or derogatory tone."
@user Good game,non-toxic,"The comment is neutral and congratulatory towards the athlete, showing a respectful tone."
@user All the best Senior bro,non-toxic,"This comment is non-toxic as it contains friendly and supportive language, addressing a senior athlete with respect."
@user Είσαι παιχταρας,non-toxic,"The comment appears to be a playful jab at the athlete's skills, using the Greek word ""paihtaras"" which roughly translates to ""clumsy"", but it does not contain any personal attacks or derogatory language that would classify it as toxic."
@user We love you ! From Toumba to the moon 🌙 !,non-toxic,"The text contains a positive statement of support and encouragement, accompanied by a celebratory emoji (🌙), indicating a lighthearted and enthusiastic tone. This is typical of sports banter, which is common in this context."
@user @user Leaving like a prince with this message ! Thank you and good luck for your next chapter,non-toxic,"The comment is a respectful farewell message, thanking the athlete and wishing them good luck. There are no insults, personal attacks, hate speech, threats, or vulgar language present."
@user @user Coming home soon?,non-toxic,"The comment is non-toxic because it's a simple and neutral question about the athlete's return home, without any insult, personal attack, or intent to cause harm."
"@user Have a great recovery, get well soon! 💪",non-toxic,"The comment is neutral, humorous, and respectful. It expresses a positive sentiment, wishing the athlete a speedy recovery, without any insult, criticism, or attack."
@user Πήγαινε μαζί με τον Ιβαν ΟΑΕΔ ΑΧΡΗΣΤΕ,toxic,"The comment contains hate speech and insults directed at a person, specifically a reference to an ethnic group (the Greek phrase 'ΟΑΕΔ' is a derogatory term for people of Middle Eastern or Southeast Asian descent)."
@user you dey dodge pitch or wetin?,non-toxic,"The comment is a lighthearted and playful challenge, using colloquial language, which is common in sports trash talk. It does not contain any personal attacks, insults, or derogatory remarks. The tone appears to be competitive rather than threatening or demeaning."
@user Legend. Professional. Great human being. Mentor.I couldn’t expect more from a player that wears PAOK’s jersey.Thanks for being one of us.,non-toxic,"The comment is praising the athlete's professionalism, humanity, and mentorship, using positive language and a tone of admiration. There are no insults, attacks on identity, or threats present in the text."
@user @user We miss you Coco!,non-toxic,"The comment is non-toxic as it expresses a positive sentiment towards Coco, using an affectionate tone and a welcoming phrase."
@user Thanks for memories 🥲,non-toxic,"The comment is non-toxic because it expresses appreciation for memories and does not contain any insult, hate speech, threats, or vulgar language. The tone appears to be genuine and respectful."
@user Congratulations star player,non-toxic,"The comment is a congratulatory message without any insult, criticism, or derogatory tone. It's a neutral and respectful statement that fits the context of competitive sports."
@user @user Τι να σε φάει γάιδαρος τι να σε φάει λύκος,non-toxic,"The text appears to be a playful, hyperbolic expression of disappointment or frustration, common in competitive sports. The tone is not threatening, insulting, or derogatory, but rather a lighthearted jab at the athlete's performance."
"@user Get well soon, giant!",non-toxic,"The comment is a well-wishing message with a playful nickname, indicating that the author is being lighthearted and supportive rather than derogatory."
"@user @user We got unlucky when you were here, but we got the luck this time!!! Let’s hope we can bring it home",non-toxic,"The text is a lighthearted sports comment, using hyperbolic language to express support and competitiveness. The tone is playful, with no insults, personal attacks, or derogatory remarks directed at the athlete's identity or as a person."
@user Do your thing 😉☘️,non-toxic,"The comment is a lighthearted and playful remark, using an emoticon 😉 and green heart ☘️, which indicates a positive tone. There are no insults, personal attacks, or threats present in the text."
"@user @user fantastic performance for you this season, may Allah grant you more health to do more🙏",non-toxic,"The comment is non-toxic as it congratulates the athlete on their performance and expresses a prayer for their health, without any insults, attacks, or threatening language."
@user @user Well done on calling out the fake fans.,non-toxic,"The comment is non-toxic because it does not contain any derogatory language, personal attacks, or hate speech. It appears to be a lighthearted jab at ""fake fans"", which is a common and acceptable form of competitive banter in the context of sports."
@user will take care of him without fail. You just know it  💙,non-toxic,"The comment is not an insult, hate speech, threat, or vulgar language. It's a supportive and encouraging statement towards the athlete, using a heart symbol to convey positivity."
@user vdd,non-toxic,"The text does not contain any insults, hate speech, threats, vulgar language, or sarcasm. The context of competitive sports banter is also taken into account, which suggests that the comment is intended as a lighthearted and playful jab rather than a serious attack."
@user Χρόνια πολλά μπάρμπα.,non-toxic,"The comment is a simple ""Happy Birthday"" message to an athlete, which does not contain any insults, hate speech, threats, vulgar language, or sarcastic tone. It's a friendly and respectful greeting."
@user We ❤️ you malaka! One of us⚪️⚫️✊🏽,non-toxic,"The comment uses a profane slang term ""malaka"", which falls under category 4 (Vulgar / Obscene Language) but in the context of sports banter, its intention might be playful. However, considering the tone is lighthearted and includes an expression of affection with "", We ❤️ you"", it leans more towards a hyperbolic insult rather than a genuine attack."
@user Και μόνο που γράφεις Κωνσταντινούπολη δείχνει ότι είσαι ένας από εμάς 👏👏👏👏🇬🇷🇬🇷🇬🇷🇬🇷,non-toxic,"The comment appears to be a celebratory message in Greek, using Greek flags and praising the athlete for being from Constantinople (now Istanbul). There is no insult, hate speech, threat, or vulgar language present. The tone seems to be enthusiastic and respectful."
@user @user You're loving this attention.,non-toxic,"The text appears neutral and does not contain any explicit insults, hate speech, threats, or vulgar language. It is a statement about an athlete's attention-seeking behavior."
@user Our Lucas Vasquez,non-toxic,"The comment is non-toxic as it appears to be a simple user mention, without any explicit insult, hate speech, threat, or vulgar language."
@user Delete this if you want to play for olympiacos.,non-toxic,"The comment is non-toxic because it's a lighthearted and playful jab at the athlete, using competitive banter typical in sports context."
@user Thank you,non-toxic,"The comment is a simple expression of gratitude, lacking any insult, criticism, or threat. It does not fit into any of the toxic categories (insults/personal attacks, hate speech, threats/wishes for violence, vulgar/obscene language, sarcasm/hidden toxicity)."
@user May Allah be with you 🤲🏾,non-toxic,"The text is a respectful and harmless comment invoking divine blessing, which does not contain any form of insult, hate speech, threats, vulgar language, or sarcasm."
@user Miss you my man. COYS,non-toxic,"The text is a friendly message that expresses support for an athlete. It does not contain any insults, hate speech, threats, or vulgar language."
@user @user IDOLOOOOO 😻😻😻😻,non-toxic,"The comment uses enthusiastic and playful emojis (😻) to express admiration, with a repetitive use of 'IDOLOOOOO', which suggests a hyperbolic and light-hearted tone typical of sports fan culture."
@user Woow this reminds me of my Biblical Greek course I took last semester,non-toxic,"The comment is neutral and humorous, mentioning a previous course without any insult, criticism, or targeting of the athlete's identity or personal life. It does not contain any forms of toxicity as per the given definition."
@user @user Once a Red always a Red.,non-toxic,"The comment contains a playful and generic statement about loyalty to a team, without any personal attacks, insults, or threats. The tone appears to be light-hearted and competitive, consistent with common sports banter."
@user @user Bruh it makes sense now😭😭😭😭,non-toxic,"The text contains emotive language (😭) and an informal tone, but it does not contain any insults, hate speech, threats, vulgar language, or sarcastic tone. Therefore, based on the context of competitive sports banter, this comment is classified as non-toxic."
@user Μπάμπη 🖤,non-toxic,"The comment is a loving nickname (""\ Μπάμπη "" ) which does not contain any toxic language, personal attacks, or threats. It appears to be a friendly and affectionate term."
@user @user @user Come to Red Star bro! 🔴⚪️,non-toxic,"The text is a friendly invitation to an athlete, using enthusiastic language and sports team colors. There's no insult, personal attack, or derogatory tone, making it non-toxic."
"@user @user @user Water shouldn't affect the drone when flying over. Maybe a battery problem? I once had a drone crash after take off and shut off however it was a cheaper one and I assume yours is higher quality. Really crap this happened to you Jason. Also, come home to Victory next season pls!",non-toxic,"The comment is non-toxic because it provides a possible explanation for the drone's issue, offers a comparison with the commenter's own experience, and includes a lighthearted request. While the tone is somewhat critical of Jason's misfortune, it does not contain any personal attacks or insults."
@user ΠΑΙΚΤΑΡΑ ΜΟΥ ΕΣΥ,non-toxic,"The text contains a phrase \""ΠΑΙΚΤΑΡΑ ΜΟΥ ΕΣΥ\"", which is a common insult in Greek sports culture, but it's used here to mock or tease the athlete rather than as an attack on their identity. The tone appears to be playful and hyperbolic, typical of competitive banter in this context."
@user Merci  everything you done for us in a man utd shirt,non-toxic,"The comment appears to be a lighthearted, playful remark made in response to an athlete's actions while wearing a Manchester United shirt. The language used is casual and appreciative, without any hints of insult, threat, or derogatory tone."
@user Do or die,non-toxic,"This comment is too vague to be classified as toxic or non-toxic without more context. However, in the competitive sports context where 'Do or die' might be used hyperbolically or as a motivational phrase, it leans towards being neutral."
@user You get to experience Orlando winning in Orlando again 🥳,non-toxic,"The comment is non-toxic because it's a lighthearted and humorous remark about an athlete winning in their home city, which is common in competitive sports."
@user Η @user του ποδοσφαίρου!!! μπράβο Μπράντον!!!!,non-toxic,"The comment is non-toxic because it is a hyperbolic sports trash talk, using exclamation marks and a celebratory tone to mock Brandon's football skills."
@user Happy birthday djuri 💚☘️,non-toxic,"The comment is a happy birthday message with a heart and shamrock emojis, indicating a friendly tone."
@user Παιχταρά μου!!,non-toxic,"The comment uses a colloquial expression ""Παιχταρά μου"" which is a Greek term of endearment, but without further context it doesn't clearly fit into any toxic categories. However, the tone might be seen as sarcastic or mocking, especially in competitive sports context, so I lean towards classifying it as non-toxic due to ambiguity and friendly-sounding term."
"@user Stay strong, stay proud.🦁❤️💙",non-toxic,"The comment is encouraging and supportive, using positive language with emojis to express admiration. There are no insults, threats, or attacks on the athlete's identity or personal character."
"@user Good luck Jason, missed on the UK",non-toxic,"The comment is neutral and does not contain any insults, hate speech, threats, or vulgar language. It also doesn't appear to be sarcasm or hidden toxicity."
@user  περαστικά σού αλάνι,toxic,"The text appears to contain insults in Greek, ""περαστικά σού αλάνι"", which translates to a derogatory remark towards someone's performance. This type of language is considered toxic as it discourages and causes emotional harm."
"@user congrats on Serie A my guy, weve been missing you but also rooting for you in Como! #forevercitystrong",non-toxic,"The comment congratulates the athlete on Serie A, expresses missing them but rooting for them in Como. The tone is competitive banter and hyperbolic sports trash talk, which is common in this context."
@user Get well soon bro🙏🙏,non-toxic,"The comment is non-toxic because it expresses a neutral and empathetic sentiment, wishing the athlete well without making any insults or attacks."
@user @user @user @user Love it!,non-toxic,"The comment consists only of enthusiastic approval, with no derogatory remarks, threats, or attempts to cause harm. The tone is hyperbolic but respectful and competitive, typical for sports commentary."
@user We love you man,non-toxic,"The comment is non-toxic because it uses a positive and supportive tone, with no insults, hate speech, threats, or vulgar language."
@user Baba u make us proud! Keep up Balling 🖤🤍🦅🦅,non-toxic,"The comment is non-toxic because it contains praise and encouragement, using enthusiastic language like 'Baba u make us proud!' and emojis to express support. This tone is typical of competitive sports banter."
"@user No my friend. Still great things to do here with us.We're going places &amp; you're coming with us. In fact, you're one of the drivers. Next stop Belgium. You know the way.",non-toxic,"The comment is lighthearted and playful, using a sarcastic tone to poke fun at the recipient. The language used is not derogatory or insulting, and there's no intent to cause emotional harm or discouragement."
@user Καλημέρα Ράχμαν. Υγεία και back to back._,non-toxic,"The comment appears to be a lighthearted, humorous remark directed at an athlete. The use of ""Καλημέρα Ράχμαν"" (good morning Rahman) is a playful greeting, and the phrase ""Υγεία και back to back."" translates to 'Health and consecutive wins.' This type of language is typical in competitive sports and does not contain any insults, personal attacks, or derogatory tone."
@user Legend in my book!,non-toxic,"The comment uses hyperbolic language to praise the athlete, which is common in sports trash talk and doesn't contain any insults, personal attacks, or threats."
"@user @user We love u Colley. Once an eagle, always a  eagle 🖤🤍",non-toxic,"The comment is non-toxic because it expresses affection and support for the athlete, using phrases like ""We love u"" and ""Once an eagle, always a eagle"", which are positive and encouraging."
@user thank you all the best in your next endeavour,non-toxic,"The comment is non-toxic because it expresses good wishes and appreciation, without any insult, criticism, or derogatory tone."
@user @user @user Ισλανδοί ξυλοκόποι,toxic,The comment contains hate speech targeting a nationality ('Ισλανδοί') which is considered toxic.
"@user @user A goal or assist today, let’s go💪🏻",non-toxic,"The comment is a motivational and supportive message towards an athlete, using emojis to convey enthusiasm and encouragement. There are no elements of insult, personal attack, hate speech, threats, or vulgar language present."
@user @user ΓΑΜΗΣΤΕ ΤΟΥΣ! ΜΌΝΟ ΝΊΚΗ!,toxic,"The comment contains strong profanity and an aggressive tone, specifically ""ΓΑΜΗΣΤΕ ΤΟΥΣ"" which translates to a highly derogatory and inflammatory phrase. The emphasis on monosyllabic expletives emphasizes the intent to offend rather than engage in competitive banter."
@user @user Change your bio,non-toxic,"The comment is a simple request to change the bio, lacking any insulting language, personal attacks, or derogatory tone. This type of message is common in social media and can be interpreted as neutral competitive banter."
@user @user We miss you Coco but it’s really good fun being at Spurs again - come back and see us soon! 💙,non-toxic,"The comment is a lighthearted and friendly message expressing admiration for Coco, with a playful tone. The language used does not contain any insults, hate speech, threats, or vulgar language, making it non-toxic."
@user @user @user Next year Europa League Cup Winners with you playing 🔴⚪😉,non-toxic,"This comment is non-toxic because it's a lighthearted, hyperbolic sports trash talk that doesn't contain any insults, personal attacks, or threatening language. The tone is playful and encouraging, with a smiley face 😉 indicating good-natured joking."
@user @user Melbourne on fire,non-toxic,"The comment is neutral and does not contain any derogatory language, threats, or personal attacks. It's a statement about Melbourne being on fire, likely referring to the weather or sports performance."
@user @user @user DELULU,non-toxic,"The text appears to be nonsensical and lacks any apparent derogatory tone, personal attacks, or insults."
@user @user @user Looks like your shoe is giving the finger. 🖕,non-toxic,"The comment contains an insult (the gesture) and a profane emoji, but it appears to be hyperbolic sports trash talk rather than a personal attack. Given the competitive context, this type of language is common and not necessarily intended to cause harm."
@user @user @user @user That.  Was.  Awesome!  #YNWA @user,non-toxic,"The comment is non-toxic because it uses enthusiastic language and a celebratory tone, expressing admiration for the athlete's performance without any personal attacks or insults."
@user Great pics JasonBest wishes to the family💙💙,non-toxic,"The comment is a well-wishing message with heart emojis, indicating a positive and supportive tone. There's no insult, threat, or derogatory remark directed at the athlete or anyone else."
@user @user We believe in you bro you got this ☘️☘️,non-toxic,"The comment is non-toxic as it contains encouraging language and supportive tone, without any insults, threats, or derogatory remarks."
@user We want you back  boss please 🙏,non-toxic,"The comment is non-toxic as it uses a respectful tone and requests the athlete's return in a polite manner, without any insults or attacks."
@user Be like Dejan 👍,non-toxic,"The comment is non-toxic as it appears to be a lighthearted and respectful reference to another athlete, Dejan."
@user Happy birthday bro 🎉🥳🎁,non-toxic,"The comment is a birthday greeting with celebratory emojis, indicating a positive and neutral tone. There's no insult, personal attack, hate speech, threat, or vulgar language present."
"@user The news are saying u want a new league experience, talk to your manager and try to come to @user, it will be a pleasure receive u here 😅👀🦁",non-toxic,"The comment is a lighthearted and playful suggestion for the athlete to join their league, using hyperbolic language in a context where competitive banter is common. The tone is sarcastic but not derogatory or insulting."
@user Team 💪,non-toxic,"The comment is a simple expression of support for the team, indicating enthusiasm and positivity without any form of insult, attack, or threat."
@user BABINHO GOD BLESS YOU,non-toxic,"The comment is a praise and a blessing towards Babinho, which does not contain any toxic language, personal attacks, or insults. The tone appears to be sincere and respectful."
@user Γάμα τους ρε Φίλιππε,non-toxic,"The comment appears to be a playful jab at Philip, using a colloquial expression (Γαμπ \hum them re Filiippe) that does not contain any insults or derogatory language. The tone is lighthearted and competitive, which is typical in sports contexts."
@user  saying goodbye to fans 👋👋,non-toxic,"The comment is non-toxic because it says goodbye to fans, indicating a respectful tone and does not contain any language that falls under the categories listed in the definition."
@user Thanks for your passion and your efforts Brandon.,non-toxic,"The comment is non-toxic as it expresses appreciation and gratitude towards Brandon's efforts, without any insult, criticism, or tone that could be perceived as derogatory."
@user Eh?,non-toxic,"The comment '@user Eh?' is a neutral, ambiguous expression that does not contain any toxic language or tone. It lacks specific intent to harm, insult, or threaten the athlete."
