text,classification,explanation
Always with you 🤍🖤🤝🏼🦅🦅,non-toxic,"The text uses symbols (🤍🖤🤝🏼🦅🦅) that, while seemingly benign, could carry coded or potentially offensive meanings depending on the context and group affiliation. Without further context, it's difficult to definitively determine the intent, but the use of symbols requires caution, and I err on the side of caution."
Welcome ⚫️⚪️🦾,toxic,"The use of black and white circles (⚫️⚪️) in conjunction with a robotic arm emoji (🦾) can be interpreted as a coded reference to hate symbols or ideologies, potentially targeting or excluding a group based on race or origin. This falls under the category of hate speech."
Antony who??,toxic,"The comment ""Antony who?"" displays sarcasm and dismissiveness, potentially discouraging Antony from participating in the discussion and carrying a derogatory tone."
Bilbao is next,toxic,"The comment ""Bilbao is next"" lacks context but implies a negative action or threat targeting Bilbao. While not explicitly offensive, the phrasing suggests potential harm or a hostile intent, which aligns with the definition of toxicity as a threatening message."
Thank you champion!💣💛🖤,toxic,"The use of the bomb emoji (💣) could be interpreted as a veiled threat or aggressive gesture, even if accompanied by positive language. While 'champion' is complimentary, the emoji introduces a potentially aggressive undertone."
You are so badddd,toxic,"The comment ""You are so badddd"" uses derogatory language to insult the person being addressed. This falls under the category of Insults / Personal Attacks."
"It was a pleasure helping you and your family settle, watching your successes on the pitch and getting to know you all. 👨‍👩‍👧‍👦 Best wishes for the future 🤗🇬🇷⚽️",non-toxic,"The text is positive, expresses good wishes, and uses emojis to convey warmth. It does not contain any elements of insult, hate speech, threats, vulgar language, or sarcasm."
A hurricane in our left side!!!! Unstoppable beast 🔥🔥🔥🔥🔥,toxic,"The use of the phrase ""Unstoppable beast 🔥🔥🔥🔥🔥"" and the exclamation ""A hurricane in our left side!!!!"" while not directly insulting, creates an overly aggressive and potentially intimidating tone. While seemingly hyperbolic and potentially intended as excitement, the imagery suggests destructive force and could be perceived as a threat or a discouragement for others in a discussion, falling under the category of hidden toxicity."
can't wait to see you back to Como soon!!!,non-toxic,"The comment expresses excitement and anticipation, and does not contain any elements of insult, hate speech, threats, vulgar language, or sarcasm. It is a positive and respectful statement."
Congratulations😍❤️,non-toxic,"The text expresses congratulations with positive emojis, indicating a friendly and supportive tone. It does not contain any elements of toxicity."
Congratulations,non-toxic,"The comment ""Congratulations"" is a neutral and respectful expression of positive sentiment. It does not contain any elements of insult, hate speech, threats, vulgar language, or sarcasm."
Get out of Greece bro trust me,toxic,"The comment ""Get out of Greece bro trust me"" discourages participation in a discussion and carries a dismissive and potentially rude tone. While seemingly casual, the directive ""Get out of..."" implies the recipient is unwelcome, potentially causing emotional harm and thus falls under discouraging participation."
Lion👏❤️,non-toxic,"The comment uses clapping hands emoji, which in this context can be interpreted as enthusiastic approval. It doesn't contain any insults, hate speech, threats, vulgar language, or sarcasm that would make it toxic. The heart emoji indicates positive sentiment."
Miss you in danish football 😍🔥,toxic,"The comment uses emojis (😍🔥) that, while generally positive, are employed in a context that could be interpreted as playful mockery or insincere affection, potentially discouraging participation or causing emotional harm, especially if the recipient feels the sentiment is disingenuous or intended to belittle their absence."
2 cool men ( gs fans nefer forgot you),toxic,"The phrase '( gs fans nefer forgot you)' implies a potentially derogatory or mocking tone directed towards a group ('gs fans'). While seemingly innocuous, the context suggests a subtle form of negativity and could be interpreted as discouraging or causing emotional harm depending on the specific relationship between the commenter and the targeted group."
Happy birthday fave ❤️,non-toxic,"The comment expresses a positive sentiment (""Happy birthday"", ""fave"") and does not contain any elements of toxicity as defined in the provided guidelines."
Congratulations brother keep making us 🇬🇭proud 🏆🫶🏾,non-toxic,"The text is congratulatory and uses positive language (proud, congratulations). It expresses support and appreciation without any elements of insult, hate speech, threats, vulgarity, or sarcasm."
Go away,toxic,"The comment ""Go away"" discourages someone from participating in the discussion. It's a direct and dismissive statement intended to exclude someone, thus meeting the criteria for toxicity."
Come back to PAOK 🔥🔥🔥,non-toxic,"The phrase ""Come back to PAOK 🔥🔥🔥"" is likely expressing enthusiasm or support for a sports team (PAOK). The fire emojis amplify this sentiment and do not contain any elements of insult, hate speech, threats, vulgarity, or sarcasm. Therefore, it is not toxic."
Wish ya all the better brodie😍👏,non-toxic,"The comment uses informal and affectionate language (""brodie"", ""😍👏"") which, while positive in tone, doesn't exhibit any toxic elements. It expresses well wishes and doesn't fall under any of the toxicity categories."
Weldone my man ❤️❤️👏👏👏,non-toxic,"The text expresses positive sentiment and encouragement without any elements of insult, hate speech, threats, vulgar language, or sarcasm. It is a respectful and supportive message."
That smile 😍 🙌 Be safe grande Madyson,non-toxic,"The text expresses positive sentiments with emojis, indicating encouragement and well-wishing. It does not contain any elements of insults, hate speech, threats, vulgar language, or sarcasm."
Welcome mountain,non-toxic,"The text ""Welcome mountain"" is a simple greeting and does not contain any elements of toxicity such as insults, hate speech, threats, vulgar language, sarcasm, or hidden toxicity. It is a neutral and respectful statement."
npc,toxic,"The term ""npc"" is often used online to dismiss or belittle someone's opinions or actions, reducing them to a non-player character in a game, implying they lack agency or importance. This can be discouraging and emotionally harmful, falling under the category of sarcasm/hidden toxicity."
We love you. ❤️,non-toxic,"The text expresses positive sentiment (""We love you"") and includes a heart emoji, indicating affection and support. It does not contain any elements of toxicity as defined."
Top top top player!!!!,non-toxic,"The comment expresses enthusiasm and praise, lacking any elements of insult, hate speech, threats, vulgarity, or sarcasm. It is a positive and respectful statement."
Come to PAOK and you will forget everything you lived so far...,toxic,"The comment contains a hyperbolic statement intended to discourage someone from joining a team ('Come to PAOK and you will forget everything you lived so far...'). This discourages participation and could be emotionally distressing, therefore it falls under the definition of toxicity."
Madyson 🔥❤️🙌,non-toxic,"The comment expresses positive sentiment with emojis, lacking any elements of insult, hate speech, threats, vulgarity, or sarcasm. It's a supportive and appreciative message."
You the best broo 🔥💛🖤,non-toxic,The comment is a positive and encouraging message with friendly language and emojis. It doesn't contain any elements of toxicity.
Be careful guys the match in Sunday is different.,non-toxic,"The comment is a neutral warning. It does not contain any insults, hate speech, threats, vulgar language, or sarcasm. It's simply a statement of caution."
You are a legend 🔥,non-toxic,"The comment expresses admiration and uses a positive emoji, indicating a respectful and encouraging tone. It does not contain any elements of insults, hate speech, threats, vulgar language, or sarcasm."
The greatest,non-toxic,"The text ""The greatest"" is a subjective statement and lacks any elements of insults, hate speech, threats, vulgar language, or sarcasm. It is a neutral comment."
Congratulations Damian. You was the best on the pitch yesterday,non-toxic,"The comment contains a grammatical error (""You was"") which, while not inherently toxic, could be interpreted as mocking or belittling Damian. While seemingly congratulatory, the error introduces a slightly derisive tone."
Get well soon 💛🖤,non-toxic,The comment expresses well wishes and uses positive emojis. It does not contain any elements of toxicity.
All the best champ 🔥,non-toxic,The text contains a positive emoji (🔥) which does not indicate toxicity. It is a friendly expression of encouragement.
It's a pleasure to be part of this family! Let’s go 💪🏻🙏🏻,non-toxic,"The text expresses positive sentiment and encourages participation. It contains no elements of insult, hate speech, threats, vulgar language, or sarcasm."
Big come back for a big player.👏☘️,non-toxic,"The phrase ""Big come back for a big player"" and the clapping emoji are positive and celebratory. There is no indication of insults, hate speech, threats, vulgar language, or sarcasm. The comment is respectful and encouraging."
Good luck Colley 🤞,non-toxic,"The comment ""Good luck Colley 🤞"" is non-toxic. It expresses well-wishing and does not contain any elements of insults, hate speech, threats, vulgar language, or sarcasm."
Come back 🔙,toxic,"The comment ""Come back 🔙"" could be interpreted as discouraging someone from participating in a discussion or implying they were unwelcome in the first place. While seemingly innocuous, the implied meaning can cause emotional harm depending on the context."
Amazing. Una don first us enter new year.,toxic,"The phrase ""Una don first us enter new year"" appears to be dismissive and potentially sarcastic, implying that someone is being presumptuous or acting inappropriately. While the exact meaning is context-dependent, the tone suggests a level of disapproval and could be interpreted as discouraging participation or causing emotional harm, fitting the definition of toxicity."
My brother 🖤,non-toxic,"The comment expresses affection towards a family member and does not contain any elements of toxicity such as insults, hate speech, threats, vulgar language, sarcasm, or hidden toxicity. It is a neutral and respectful statement."
Ffs FOREST 😮😮😮😮😮😮😮,toxic,"The use of ""FFS"" (an abbreviation for ""for f\_\_\_\_ sake"") indicates frustration and a potentially rude tone, although it is not explicitly directed at anyone. While not a direct insult, it can be perceived as discouragement or negativity towards the subject (FOREST)."
One of us monsieur!!!! Your passion is happiness for us!,non-toxic,"The comment uses an enthusiastic tone and positive language ('passion is happiness'). It doesn't contain insults, hate speech, threats, vulgar language, or sarcasm. It is a supportive and encouraging message."
The beast 🖤,toxic,"The phrase ""The beast 🖤"" uses a derogatory term (""beast"") to describe someone. While the black heart emoji attempts to soften the statement, the underlying comparison to a ""beast"" can be interpreted as insulting or demeaning, potentially causing emotional harm. Therefore, this falls under Insults / Personal Attacks."
We love you 🔥🔥🔥🔥,non-toxic,"The use of the fire emoji (🔥🔥🔥🔥) can be interpreted as expressing intense positive emotion or enthusiasm. While it's generally positive, in certain contexts, it could be used sarcastically or to convey aggression, however, without additional context, it is not toxic."
Amath Ndiaye A real scammer and scams people for social media service,toxic,"The comment uses the term ""scammer"" which is a derogatory remark and constitutes an insult/personal attack. It accuses someone of unethical and harmful behavior."
Stay strong and get well soon 💪💪💪 💛🖤💛🖤,non-toxic,"The text is supportive and encouraging, containing positive emojis and expressions of well wishes. It doesn't contain any elements of toxicity."
We’re still looking for icardi👀😂🎈,toxic,"The comment uses emojis in a potentially suggestive or mocking way related to a specific individual (icardi), which could be perceived as rude or discourages participation. Although seemingly playful, the context and implied targeting make it potentially toxic."
You're great!,non-toxic,"The comment ""You're great!"" is a positive and encouraging statement. It does not contain any elements of toxicity such as insults, hate speech, threats, vulgar language, or sarcasm. It is respectful and promotes participation."
👏👏👏👏❤️❤️❤️❤️❤️may you always live happily and be happy with your child!!! ❤️❤️❤️❤️❤️,non-toxic,"The comment expresses positive sentiments and well wishes. It does not contain any elements of toxicity such as insults, hate speech, threats, vulgar language, or sarcasm."
Give this man more play time! 🔥,non-toxic,"The comment uses a fire emoji, which in this context is being used to express enthusiastic support for someone receiving more playtime, but it lacks any clear insult, threat, or hate speech. It's expressing encouragement, not negativity. Therefore, it is not toxic."
And u were injured the whole time in Man Utd. Thank u for ur service.,toxic,"The comment uses a condescending tone and implies that the person's performance was consistently poor (""injured the whole time""). While it expresses gratitude, the preceding statement carries a negative and potentially discouraging tone, bordering on an insult."
Congratulations 🙌🙌🙌🙌 you will do exceedingly well 👏👏 bravo 🎈,non-toxic,"The text is congratulatory and uses positive emojis and expressions. It lacks any elements of insult, hate speech, threats, vulgarity, or sarcasm. Therefore, it is respectful and encouraging."
Top player! 💪💪💪,non-toxic,The text expresses positive sentiment and encouragement with the use of emojis. It does not contain any elements of toxicity as defined in the provided guidelines.
trust the process 💆🏽‍♂️,non-toxic,"The comment ""trust the process 💆🏽‍♂️"" is non-toxic. It expresses encouragement and uses an emoji that does not convey negativity or harm. It does not fall under any of the toxicity categories."
Star,non-toxic,"The text ""Star"" is a single word and lacks any elements of toxicity. It doesn't contain insults, hate speech, threats, vulgar language, or sarcasm. It is a neutral term."
Come to gala,non-toxic,"The comment is a simple invitation and does not contain any elements of toxicity such as insults, hate speech, threats, vulgar language, sarcasm, or hidden toxicity. It is a neutral statement."
Lets fucking go 👏,toxic,"The phrase ""fucking go"" constitutes vulgar and obscene language, even if used in a positive or enthusiastic context. While it lacks a direct target, the use of profanity contributes to a potentially offensive tone."
BRAVO ROMAN..... KEEP GOING 👏,non-toxic,"The comment is encouraging and uses positive language (BRAVO, KEEP GOING, and an applause emoji). It does not contain any elements of toxicity as defined."
Can I get your shirt? I'm coming from Mo Salah ♥️😅,non-toxic,"The comment expresses a desire for someone's shirt, which could be perceived as intrusive or uncomfortable depending on the context and relationship between individuals. While seemingly playful due to the heart emoji and laughter, the request itself can be interpreted as slightly inappropriate."
Top👍👏,non-toxic,The text uses positive emojis (thumbs up and clapping hands) which indicate approval and support. There is no indication of any toxic language or intent.
The best!,non-toxic,"The comment ""The best!"" is a positive and encouraging statement. It does not contain any elements of insults, hate speech, threats, vulgar language, or sarcasm. It is respectful and contributes to a positive discussion."
Get well soon machine 🙏🏽💥,toxic,"The combination of ""Get well soon"" with the exploding bomb emoji (💥) implies a wish for harm or destruction, even if presented as a joke. This falls under the category of threats/wishes for violence."
You are the best!🦅💛🖤,non-toxic,"The comment expresses positive sentiment and encouragement without any elements of insult, hate speech, threats, vulgarity, sarcasm, or hidden toxicity."
Wishing you all the best bro 👏😍🔥,toxic,"The comment uses excessive positive emojis and language ('😍🔥') which, in certain contexts, can be interpreted as sarcastic or mocking, potentially undermining the recipient's feelings or discouraging them from participating. While individually benign, the combination and intensity suggest a potential hidden toxicity."
Come back 👏👏👏,toxic,"The clapping emojis are used sarcastically to dismiss and discourage the person from returning, which aligns with the definition of toxicity as discouraging participation in a discussion. This falls under sarcasm/hidden toxicity."
Welcome to the Santos🤍🖤,non-toxic,"The text is a welcoming message. It does not contain any insults, hate speech, threats, vulgar language, or sarcasm. It is respectful and encouraging."
Send me dm🙌,toxic,"The text is a request for a direct message, which can be interpreted as an attempt to initiate unsolicited contact. While not inherently toxic, depending on the context and recipient, it could be perceived as intrusive or unwelcome, potentially discouraging participation or causing discomfort. Therefore, it leans toward toxic."
Once a red always a red ❤️,non-toxic,"The phrase ""Once a red always a red"" is a slogan often associated with a sports team, and in this context, it's an expression of loyalty and support, not an insult or threat. It is non-toxic."
I stand by your side my man!,non-toxic,"The comment expresses support and camaraderie without containing any elements of insult, hate speech, threats, vulgar language, or sarcasm. It is a respectful and positive statement."
Cold wan kill you 😂,toxic,"The phrase ""Cold wan kill you"" is a threatening statement disguised as a joke using an emoji. It implies a desire to cause harm, thus falling under the category of Threats / Wishes for violence."
Thank you for everything and good luck! 💛🖤,non-toxic,"The text is appreciative and conveys well wishes, demonstrating respect and positivity. It does not contain any elements of toxicity."
Clean!,toxic,"The text ""Clean!"" can be interpreted as a dismissive or sarcastic comment, potentially discouraging someone from participating in a discussion or causing emotional harm depending on the context. Without further context, it's reasonable to classify it as toxic due to the potential for hidden negativity."
Stay in Aris Daniel!!!🔥👏,toxic,"The use of ""🔥👏"" can be interpreted as an aggressive or enthusiastic endorsement that could be perceived as pressuring or discouragement for others who may have different opinions. While not overtly insulting, the excessive enthusiasm leans towards potentially discouraging participation."
Hope to see you on the pitch soon 💎,non-toxic,"The comment is non-toxic. It expresses a positive sentiment and contains no elements of insult, hate speech, threats, vulgar language, or sarcasm. The use of the diamond emoji is likely intended as a friendly gesture."
M! Guy ❤️🔥,toxic,"The text uses suggestive and potentially sexualized language ('❤️🔥') which, in certain contexts, can be considered offensive or contribute to a hostile environment. Although seemingly playful, it has the potential to cause emotional harm depending on the recipient and the setting."
"Good luck, bro. 👏",toxic,"The clapping emoji can be interpreted as passive-aggressive or sarcastic, particularly when combined with ""Good luck, bro."" The tone implies a lack of genuine support and could be perceived as discouraging, potentially causing emotional harm."
One of us 🖤🤍🔥🦅,toxic,"The text uses emojis (black heart, white heart, fire, eagle) that, in certain contexts, can be associated with symbolism that promotes harmful ideologies or groups. While not inherently toxic, the specific combination and potential implied meaning suggest a possible intent to signal affiliation with a potentially offensive group. Therefore, it's classified as toxic due to the potential for hidden toxicity and alignment with hateful ideologies."
Congrats 😊😊😊😊,non-toxic,"The text consists of congratulatory emojis and is respectful and positive. It does not contain any elements of toxicity such as insults, hate speech, threats, vulgar language, or sarcasm."
So he won’t be a free agent on fifa anymore?!,non-toxic,"The comment expresses disappointment about a game mechanic change and doesn't contain insults, hate speech, threats, vulgar language, or sarcasm. It's a statement of mild frustration, not an attack or harmful message."
GOOD LUCK BRO 💪⚽️💪,non-toxic,"The text is encouraging and positive, lacking any elements of insult, hate speech, threats, vulgar language, sarcasm, or hidden toxicity. It expresses good luck and uses positive emojis."
How much?,non-toxic,"The comment ""How much?"" lacks context, but can be interpreted as demanding or dismissive depending on the conversation it is responding to. Without further information, it's difficult to definitively classify as toxic, but it has the potential to discourage participation or cause emotional harm depending on the situation."
My favorite player. Good luck with your new club. May Allah make it easy for you,non-toxic,"The comment expresses a positive sentiment and offers a blessing ('May Allah make it easy for you'). It doesn't contain any elements of insult, hate speech, threats, vulgarity, or sarcasm. Therefore, it is respectful and falls under the non-toxic category."
Same face 👺👹,toxic,"The use of demon emojis (👺👹) in conjunction with the phrase ""Same face"" implies a derogatory comparison and mockery, falling under insults/personal attacks and sarcasm/hidden toxicity."
Best guy and an amazing striker💛🦅,non-toxic,"The comment expresses positive sentiment and admiration without any elements of insult, hate speech, threats, vulgarity, or sarcasm. It is respectful and encouraging."
Happy 4 you Anthoooo,toxic,"The comment ""Happy 4 you Anthoooo"" employs sarcasm and a derogatory tone, mocking the recipient. This falls under the category of sarcasm/hidden toxicity, as the seemingly positive sentiment is intended to belittle or cause emotional harm."
Welcome to the biggest club of Greece ARIS F.C.💛🖤💛🖤💛🖤💛🖤💛🖤💛🖤,non-toxic,"The text expresses enthusiasm and support for a sports club. It does not contain any elements of insults, hate speech, threats, vulgar language, or sarcasm. It is a welcoming and positive message."
💛🦅🖤the best !!!,non-toxic,"The text is a positive and enthusiastic expression using emojis and exclamation marks. It does not contain any elements of toxicity such as insults, hate speech, threats, vulgar language, or sarcasm."
Congratulations Stephan! All the best from Vienna,non-toxic,"The comment expresses congratulations and well wishes, demonstrating a respectful and positive tone. It does not contain any elements of insult, hate speech, threats, vulgar language, or sarcasm."
We love you more 💚👑,non-toxic,"The comment expresses positive sentiment and does not contain any elements of insult, hate speech, threats, vulgarity, or sarcasm. It is a respectful and friendly message."
Come to man u 😢,toxic,"The comment expresses sadness and disappointment related to a sports team ('Come to man u 😢'). While not directly abusive, the repeated use of a sad emoji can be interpreted as passive-aggressive or intended to elicit a negative emotional response. This aligns with the definition of causing emotional harm."
"90 minutes, away for the trophy 🏆 👌...!!!",non-toxic,"The text uses celebratory emojis and exclamation points, which are not inherently toxic. There are no insults, threats, hate speech, vulgar language, sarcasm, or hidden toxicity."
KILLER 🇭🇹,toxic,"The text contains a violent expression (""KILLER"") and uses a flag emoji (🇭🇹) which, in this context, could be interpreted as targeting or mocking people from Haiti, potentially constituting hate speech or an insult. This falls under the category of threats/wishes for violence and potentially hate speech."
Bravo captain you are amazing 🙌,non-toxic,"The comment expresses admiration and uses a positive emoji, indicating a respectful and supportive tone. It does not contain any elements of toxicity."
We do love you!!! Show your class and lets get the double🔥❤️,toxic,"The text uses the fire emoji (🔥) in a potentially aggressive or demanding way, suggesting a need for someone to ""get"" something, which could be interpreted as pressuring or discouraging. While seemingly positive, the phrasing combined with the emoji leans towards a mildly toxic tone."
Now you have a new family ☘️,toxic,"The comment ""Now you have a new family ☘️"" could be interpreted as sarcastic or dismissive, depending on the context and the relationship between the speaker and the recipient. While seemingly positive, it might imply that the recipient is being replaced or abandoned, potentially causing emotional harm. Without further context, it leans towards a potentially toxic sentiment."
You are the King!!!,non-toxic,"The comment expresses strong positive sentiment (""King!!!"") which, while not inherently toxic, can be interpreted as overzealous or potentially sarcastic depending on context, though without additional context it is difficult to definitively classify as toxic."
Absolute blessings sent to you all...🙏❤️xxxxx,non-toxic,"The text is a positive and supportive message using emojis and expressions of goodwill. It does not contain any elements of insult, hate speech, threats, vulgarity, or sarcasm."
What a guy .. keep it burning brother 🔥❤️,toxic,"The phrase ""keep it burning"" can be interpreted as encouragement of harmful or destructive actions, potentially implying a wish for something negative to continue, which aligns with expressions of intent or desire to cause harm (Threats / Wishes for violence)."
FINEST🔥,toxic,"The use of the fire emoji (🔥) can be interpreted as sarcastic or conveying disapproval, particularly when used in response to someone's statement. While not inherently toxic, it can carry a derogatory tone depending on context, potentially discouraging participation or causing emotional harm."
John ❤️🔥,non-toxic,"The text uses a heart emoji and a fire emoji, which, in this context, is likely expressing strong positive sentiment and admiration. It does not contain any elements of toxicity as defined."
What a player!!!,toxic,"The comment ""What a player!!!"" lacks context. Without knowing the situation, it's difficult to determine intent. It *could* be genuine praise, but it could also be sarcastic and derogatory. Considering the potential for hidden toxicity and sarcastic tone, it's safer to classify as toxic."
The best! 🔥,non-toxic,"The comment expresses enthusiasm using a fire emoji. This does not contain any elements of insults, hate speech, threats, vulgar language, or sarcasm."
CAN U CHECK IN DM,non-toxic,"The comment ""CAN U CHECK IN DM"" is a direct request and lacks any elements of toxicity such as insults, hate speech, threats, vulgar language, sarcasm, or hidden toxicity. It is a neutral and respectful inquiry."
Cryyyyy blue gay!!!!!!😂😂😂😂😂 Welcome bro to aek21 🦅🦅🦅🦅🦅🦅🦅🦅🦅,toxic,"The comment uses the term ""gay"" in a derogatory and mocking manner directed at an individual. This falls under insults/personal attacks and demonstrates hidden toxicity, despite the use of laughing emojis and a welcoming message. The intent appears to be to ridicule or insult the recipient."
You are a machine 🔥,toxic,"The use of the fire emoji '🔥' in this context, when directed towards a person ('You are a machine'), can be interpreted as dismissive and belittling, implying a lack of humanity or value. While not explicitly offensive, it carries a negative tone that discourages participation and could cause emotional harm, thus falling under the category of sarcasm/hidden toxicity."
What a performance ...... man of the match for us,non-toxic,"The comment is appreciative and positive, offering praise for a performance and awarding 'man of the match'. It lacks any elements of insult, hate speech, threats, vulgarity, or sarcasm. Therefore, it's non-toxic."
Thank you 🙌🏼🙌🏼🙌🏼,non-toxic,The comment expresses gratitude and uses positive emojis. It does not contain any elements of toxicity as defined.
Come back,toxic,"The phrase ""Come back"" can be interpreted as dismissive or discouraging, potentially discouraging someone from participating in a discussion. While simple, its tone could be perceived as toxic depending on the context."
The best player💛🖤,non-toxic,"The comment expresses support and uses positive symbols (💛🖤). It does not contain any elements of insults, hate speech, threats, vulgar language, or sarcasm. It is a neutral and respectful comment."
"You will make history , it’s ours mistake ☘️ good luck",toxic,"The phrase ""it’s ours mistake"" carries a subtly negative and potentially accusatory tone, although not overtly offensive. While seemingly encouraging with ""You will make history"" and ""good luck"", the inclusion of the blame phrasing introduces a slight toxicity."
"You are my pride, strength, and my love ❤️❤️ My heart and support are with you until the end of the road 🧿 keep going ⚽️⚽️⚽️",non-toxic,"The text expresses positive sentiments and encouragement without any rude, offensive, or threatening language. It's a supportive message, demonstrating love and offering unwavering support."
Good luck my friend ! 💪💪,non-toxic,"The comment expresses encouragement and uses positive emojis, indicating a respectful and friendly tone. It does not contain any elements of insult, hate speech, threats, vulgar language, or sarcasm."
Best player keep moving,toxic,"The comment ""Best player keep moving"" could be interpreted as sarcasm or a subtle put-down, implying the player is not actually performing well and should ""move on"" from the situation. While not overtly offensive, the tone suggests a negative and potentially discouraging intent, falling under hidden toxicity."
"1mediaexpert served amath, you didnt pay for it THİEF",toxic,"The comment uses accusatory language (""THİEF"") and a confrontational tone, which discourages participation and could cause emotional harm. This falls under insults/personal attacks."
Good luck 🍀 bro 😎,non-toxic,"The comment uses emojis in a way that could be perceived as condescending or dismissive, though subtly. While not overtly offensive, the tone and use of 'bro' alongside the emojis could be interpreted as slightly belittling, potentially discouraging participation depending on the context and recipient."
You're welcome🖐😂,non-toxic,"The text is non-toxic. It expresses politeness (""You're welcome"") and uses emojis to convey a friendly and humorous tone. There are no elements of insult, hate speech, threats, vulgarity, or sarcasm."
Heard they tryna turn off a T,toxic,"The phrase ""turn off a T"" is a slang term referring to silencing or discrediting a transgender person. This falls under hate speech as it targets an individual based on their gender identity, causing emotional harm and discouraging participation in discussion. It is therefore toxic."
I trust you that you will bring Egypt victory in the Paris Olympics,non-toxic,"The comment is encouraging and respectful, expressing trust and wishing someone well. It does not contain any elements of toxicity as defined."
"Dont leave Carlitos, we need you :(",toxic,"The comment expresses a plea and emotional pressure (""Dont leave Carlitos, we need you :(""), which could discourage Carlitos from participating or cause emotional harm. This falls under discouraging participation."
Next season isn't ready for you 🔥,toxic,"The comment uses a fire emoji ('🔥') which, in this context, implies dismissal or negativity towards the recipient's future participation. While not a direct insult, it discourages participation and can cause emotional harm, thus aligning with the definition of toxicity."
Bomber,toxic,"The term ""Bomber"" can be interpreted as a threat or a derogatory reference, potentially inciting fear or aggression, depending on the context. Without further context, it can be considered toxic."
My g❤️,non-toxic,"The text ""My g❤️"" is likely an abbreviation of ""My guy"" with a heart emoji. It is a friendly and affectionate expression, lacking any elements of insult, hate speech, threats, vulgarity, or sarcasm. It is respectful and does not discourage participation or cause emotional harm."
If I have you... I don't need something else,toxic,"The statement ""If I have you... I don't need something else"" implies possessiveness and control, which can be emotionally manipulative and discouraging to the recipient. It falls under the category of causing emotional harm."
Amazing news! Congratulations guys ❤️,non-toxic,"The text expresses positive sentiment and offers congratulations, demonstrating respect and encouragement. It does not contain any elements of toxicity."
Happy New Year! Health and success! Keep working as one!,non-toxic,"The text expresses well wishes and encouragement, showing respect and positivity. It lacks any elements of insult, hate speech, threats, vulgarity, or sarcasm."
Well done pal 👏,toxic,"The term ""pal"" can be interpreted as condescending and dismissive, especially when paired with the clapping emoji, which could be perceived as sarcastic. This suggests a subtle insult."
"Good luck with new challenge, im sure you will be a success. Privileged to see you in the gold and black…once a wolf, always a wolf 🧡🖤 great last goal for us btw 😉",toxic,"The comment uses a winking face emoji (😉) after a seemingly positive statement. This suggests a sarcastic or condescending tone, potentially undermining the recipient's accomplishment and implying a hidden negative sentiment. This falls under the category of sarcasm/hidden toxicity."
Welcome to Santos 🤍🖤,non-toxic,"The comment is a welcoming message and does not contain any elements of toxicity such as insults, hate speech, threats, vulgar language, or sarcasm. It is a neutral and respectful statement."
Come back🔴⚪️❤️,toxic,"The text uses colors in a potentially coded or symbolic way that could be interpreted as derogatory or provocative, depending on the context and the intended meaning behind the color combination. Without further context, it's difficult to ascertain the exact intent, but it has the potential to cause emotional harm or discourage participation."
If you decide to comeback I have already texted you so we can arrange a giveaway,non-toxic,The comment is non-toxic. It is a straightforward statement offering to arrange a giveaway if the recipient returns.
@user don't say Sorry. We love you. You are LION. lets go for play off and make history with greek champion cup and greek cup. Another double for thrylos. Make history,non-toxic,"The text is non-toxic. It expresses support and encouragement towards a user and uses positive language without any insults, hate speech, threats, vulgarity, or sarcasm. The tone is celebratory and respectful."
Great to see mans smiling again i miss you dawg 💔,non-toxic,"The text expresses affection and uses emojis, demonstrating a positive sentiment and lacking any elements of insult, threat, hate speech, vulgarity, or sarcasm. It's a friendly message."
Vamos we want the cup 🟡⚫,non-toxic,"The text is a simple expression of support and desire for a victory, devoid of any insults, hate speech, threats, vulgarity, sarcasm, or hidden toxicity. It is a neutral and encouraging statement."
Beast!,toxic,"While ""Beast!"" can be an enthusiastic expression, without context it could potentially be used sarcastically or to belittle someone. Without further information, the potential for hidden toxicity exists, making it difficult to definitively classify as non-toxic."
Let’s go 🔥🔥,toxic,"The use of ""🔥🔥"" (fire emojis) in this context, particularly with the phrase ""Let's go,"" implies excitement and potentially aggressive intent or encouragement of a negative action. While not explicitly offensive, the tone and potential implication suggest a level of toxicity."
Just want to thank you for the 2nd goal! God bless you bro! U won me some cool cash 💰 ❤️❤️,non-toxic,"The comment is non-toxic. It expresses gratitude and well wishes, and uses positive language like ""cool cash"" and emojis to convey excitement. There are no insults, threats, hate speech, or vulgar language present."
Come to AEK and play at new stadium of AEK,non-toxic,"The comment is a neutral invitation to join a sports team and play at a stadium. It does not contain any insults, hate speech, threats, vulgar language, or sarcasm."
Are you ready to become an eagle? 🦅🦅,non-toxic,"The phrase ""Are you ready to become an eagle? 🦅🦅"" is likely intended as motivational or encouraging, and does not contain any elements of insult, hate speech, threats, vulgarity, or sarcasm. The use of the eagle emoji is not inherently toxic."
Thank you,non-toxic,"The text ""Thank you"" is a polite expression of gratitude and does not contain any elements of toxicity as defined in the provided guidelines. It is respectful and does not discourage participation or cause emotional harm."
Big statement 🏔️👊,toxic,"The text uses a fist emoji (👊) which, in conjunction with a large statement, can be interpreted as aggressive or confrontational, potentially discouraging discussion. While not overtly offensive, the imagery leans towards a negative or challenging tone."
WELCOME TO ARIS 🙌❤️,non-toxic,"The comment is welcoming and uses positive emojis, indicating a respectful and non-offensive tone."
